type,blockNumber,delegator,id,indexer,logIndex,shares,tokens
stakeDelegates,12716862,0xcdc39a4caeee58b945cf990ef85a1752fa18be72,0x0b07dcaf2962f673fce1e89e607214a934370a25a8017f02997f1fb50c60be0c-95,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,95,844833315732006891187,918708282604300000000
stakeDelegates,12718025,0xf752e474247397a952a3387417923915b30a8704,0x05b332b547545dc6398056dde401218c61fd6deff666604bd8418f1d0917b0ff-248,0x5a8904be09625965d9aec4bffd30d853438a053e,248,93721802480390565826,100495000000000000000
stakeDelegates,12718611,0xbc1abe925c225450e5679dab8d34ebdde6104e56,0x05321569ae3275589fd5e360980947f9b5ed4b2c8656ccc3a6c790dad25327e5-375,0x5a8904be09625965d9aec4bffd30d853438a053e,375,871017280976776555042,933964982908600000000
stakeDelegates,12719724,0x539d0b3dbc23728abcd9809fd962556ac088e254,0x0225d1ff9e9e147bbdbd1f7a5f4d7109c70b289accc54fe8ec0b7fa5f50113b0-180,0x4d6a8776a164776c93618233a0003e8894e7e6c2,180,944279209346004913580,993825900000000000000
stakeDelegates,12721567,0xcd01a84efee1f9fc09de487ed15e52e98f8914d9,0x043698fd582a50bf86e26f8f5e4a5166a4e05c400660bc78177fd63e4e241295-153,0x5a8904be09625965d9aec4bffd30d853438a053e,153,4127656651418547672378,4425959000000000000000
stakeDelegates,12727263,0xa8bce8f7cbda72c98dd3435171363383bfb3f167,0x059e446b5f4b54d0d1c62695c567bc19568ef4d52e6cfe35dc1bc6823dd88f21-286,0x040a8ae130b5fbac973074aa1bd2c69773c5fbc2,286,146633150000000000000,146633150000000000000
stakeDelegates,12729694,0x5fe8ec88df7982ed6e3633a8a5f9453e2b2c754d,0x0b5cc7e37e5e85c124f470f4df005f7492838ac3432ce24954170eb7c0e6551a-261,0x5a8904be09625965d9aec4bffd30d853438a053e,261,964360471378537240867,1034290203829800000000
stakeDelegates,12730261,0xbc204a037386b6c597087ee90f62acb7c44b1955,0x058ba5b4f10a828a2cd7ebeefe58bc61161af0da7aa748a0b4651a29e8b2c69c-392,0x39839abed87475422c5353256d17e08395c3af6b,392,861672983655914992428,978085000000000000000
stakeDelegates,12731730,0x1ca844ed5023cc98367a3b081834fc96a374819f,0x00a563de45d90bd6c5a8dfdbbdd1692977ba6c5a0ad1746642f5df388c7e6e2e-275,0x5a8904be09625965d9aec4bffd30d853438a053e,275,401168058377545717257,430377300000000000000
stakeDelegates,12731730,0x1ca844ed5023cc98367a3b081834fc96a374819f,0x00a563de45d90bd6c5a8dfdbbdd1692977ba6c5a0ad1746642f5df388c7e6e2e-275,0x5a8904be09625965d9aec4bffd30d853438a053e,275,401168058377545717257,430377300000000000000
stakeDelegates,12731730,0x1ca844ed5023cc98367a3b081834fc96a374819f,0x00a563de45d90bd6c5a8dfdbbdd1692977ba6c5a0ad1746642f5df388c7e6e2e-275,0x5a8904be09625965d9aec4bffd30d853438a053e,275,401168058377545717257,430377300000000000000
stakeDelegates,12736704,0x599aa2feaeec1c4caa33da6b7fbd0e6578953c96,0x0b1ba05dbbe359cd7ca91decb22fd808e80d7c344859858c853ef6bfa8556135-115,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,115,75944193277485565446494,82585000000000000000000
stakeDelegates,12736961,0x2426187b10307d9bfec8ec3deb93bc521371c8d7,0x04f870d1caa526b06222259a0c6a964b9c5ff9f5ccaa860e9a21a05539584844-53,0x5a8904be09625965d9aec4bffd30d853438a053e,53,5834483705851228238239,6259295304750000000000
stakeDelegates,12739617,0x1812904314f704735965fbf7cdb9c0414ac2a89b,0x0df2d3e00dc3f9aa2938f34757d9e6b4499047e92226b5b21d2af37b422cf1e9-273,0x4167eb613d784c910f5dc0f3f0515d61ec6ec8df,273,2290059464839503849203,2433202850000000000000
stakeDelegates,12744675,0xad44fcfa28c87a591af90cc5ce4fe607e9e7821e,0x0119430fa438204d9ecf50e30e7aa735b3c3444a120bf062b76bbe7c1d4f144c-174,0x5a8904be09625965d9aec4bffd30d853438a053e,174,524407193098673427532,562855236147900000000
stakeDelegates,12744675,0xad44fcfa28c87a591af90cc5ce4fe607e9e7821e,0x0119430fa438204d9ecf50e30e7aa735b3c3444a120bf062b76bbe7c1d4f144c-174,0x5a8904be09625965d9aec4bffd30d853438a053e,174,524407193098673427532,562855236147900000000
stakeDelegates,12744675,0xad44fcfa28c87a591af90cc5ce4fe607e9e7821e,0x0119430fa438204d9ecf50e30e7aa735b3c3444a120bf062b76bbe7c1d4f144c-174,0x5a8904be09625965d9aec4bffd30d853438a053e,174,524407193098673427532,562855236147900000000
stakeDelegates,12749148,0x3a73792bac57f01251e9a19a897599372d007363,0x0a20bf92e24f15fa4cfba25cdf33c3d695f7387ecbf8e67e752f35e2309f9198-137,0x7b8f93130b7c610fb102f1e82e23ad978ed81702,137,5706794310292341723828,10437281862425000000000
stakeDelegates,12749895,0xba6650ed6093326a0a0d63ea5566e6b0a04b99f5,0x0c4c2d18902084c52fd83301a25739a842f03d07fc4964a1ea2efa37cd95bf01-162,0x7ddf0c8cb0167870bf7cc5368792c93aeeb15430,162,372098583683494216168,443717801892050000000
stakeDelegates,12758348,0xb6b7283f341fd54d7c06a2345a3fae583d7772ea,0x01368545e366e787bca7f06c1f19a4e8293a7b0139d5823750f7f49f1342f4f1-81,0x5a8904be09625965d9aec4bffd30d853438a053e,81,1027590173235886201114,1103455000000000000000
stakeDelegates,12758348,0xb6b7283f341fd54d7c06a2345a3fae583d7772ea,0x01368545e366e787bca7f06c1f19a4e8293a7b0139d5823750f7f49f1342f4f1-81,0x5a8904be09625965d9aec4bffd30d853438a053e,81,1027590173235886201114,1103455000000000000000
stakeDelegates,12758348,0xb6b7283f341fd54d7c06a2345a3fae583d7772ea,0x01368545e366e787bca7f06c1f19a4e8293a7b0139d5823750f7f49f1342f4f1-81,0x5a8904be09625965d9aec4bffd30d853438a053e,81,1027590173235886201114,1103455000000000000000
stakeDelegates,12758367,0xd97856f9ed5595b8d67b48e4a280a95e1ddd217a,0x09bbd1dab3799fa8de3044a338fbfebbaba01a1ecd27e509fa007a69dcd0d29a-82,0x7ddf0c8cb0167870bf7cc5368792c93aeeb15430,82,463555501086642005130,552777777225000000000
stakeDelegates,12763853,0x12eea318976af59f266b99b8f2245c3cdb8c5cc2,0x0cc57080e62305552f41887933f8eaf0b83b3f6a718c60c08ea5833416343307-60,0x6125ea331851367716bee301ecde7f38a7e429e7,60,3503185356927886613819,3641700000000000000000
stakeDelegates,12764016,0x405ae6449d0c4b0de1e3bb9b72b0d825eebdd437,0x019409096d0bd2715355163f12e2e1c31373752e481bc04e7517f4d06c1186ed-116,0x5a8904be09625965d9aec4bffd30d853438a053e,116,6486141760731472865463,6965000000000000000000
stakeDelegates,12764016,0x405ae6449d0c4b0de1e3bb9b72b0d825eebdd437,0x019409096d0bd2715355163f12e2e1c31373752e481bc04e7517f4d06c1186ed-116,0x5a8904be09625965d9aec4bffd30d853438a053e,116,6486141760731472865463,6965000000000000000000
stakeDelegates,12771074,0x4a3e6e66f8c32bc05a50879f872b1177a1573cdf,0x02378c2db819f53d9326c55410c5cca3b54575bafa28b17031ed399d788e3211-227,0x39839abed87475422c5353256d17e08395c3af6b,227,21763041160193032841,24761111527745354170
stakeDelegates,12771957,0xc8bc896e1d18e96d3b1ced5b5e8b60cf6ec0dd75,0x06166f17034719a93cc8b68dd70e3fabe663b5a2d32319d384c381786cc26948-285,0xb06071394531b63b0bac78f27e12dc2beaa913e4,285,3342970690843801326500,3577282108995000000000
stakeDelegates,12774396,0x48552c7a82cda382dd1287eff6c4e3692b5049f0,0x0562bcec723bb4e27c4b43db051fe39f48b25833a4e37211038a3882570e8001-116,0x6125ea331851367716bee301ecde7f38a7e429e7,116,918868290341740751165,955200000000000000000
stakeDelegates,12782637,0x65cc72b766a7eab136d23904c6f8b053b6f7a37d,0x08e6228b93220b80f2b740e31549f16aa1a3f85663e169077da59d5fa586de13-349,0x39839abed87475422c5353256d17e08395c3af6b,349,1554001471799318526105,1768080273077150000000
stakeDelegates,12783825,0x1f751a95754b4d90d791df72dc54e1fecb8761ea,0x03fcece573934e993e96d168e16580bb988748da3280808926e980cd6f6c0078-257,0x5a8904be09625965d9aec4bffd30d853438a053e,257,5750721739121896450403,6180731050000000000000
stakeDelegates,12784069,0xfb8843861ecf66558b67f1fbd2937466321e0c68,0x0ae1730cfbd5db7f26b657dbb07d755c7732e8d383b372a175297d4f2fdd68b4-252,0xb06071394531b63b0bac78f27e12dc2beaa913e4,252,1723981218989004321546,1850933251239074121732
stakeDelegates,12787694,0xa7832c3838163f40a3c0e369aab48815eea312a6,0x0af5197e85b3c75249251f774b02dd90094acc523682a9eb46c4f73f437a9db1-185,0x3eb3297b0e34a7897aa004b66a354053425f7894,185,13281874999590629987164,14327967653823600000000
stakeDelegates,12788203,0x81312ad57ef129a6cc8c3ffc16816f7b512e0636,0x0165121372e040c4905005a179cfddb79f8d1f45d236a426540cb147d51e6be4-390,0x5a8904be09625965d9aec4bffd30d853438a053e,390,634034745313058320528,681575000000000000000
stakeDelegates,12788203,0x81312ad57ef129a6cc8c3ffc16816f7b512e0636,0x0165121372e040c4905005a179cfddb79f8d1f45d236a426540cb147d51e6be4-390,0x5a8904be09625965d9aec4bffd30d853438a053e,390,634034745313058320528,681575000000000000000
stakeDelegates,12788203,0x81312ad57ef129a6cc8c3ffc16816f7b512e0636,0x0165121372e040c4905005a179cfddb79f8d1f45d236a426540cb147d51e6be4-390,0x5a8904be09625965d9aec4bffd30d853438a053e,390,634034745313058320528,681575000000000000000
stakeDelegates,12789069,0x853d595b28fa3ca3c79de9e99f9b334d919b0eb8,0x06b2e595ce03f0209480ff009e4d322801954fee0a153ce8ebc255ac378a293e-75,0x671bc7a0ffa02b0ee90ee03bcd11915df011503a,75,36531341482760972651099,39800000000000000000000
stakeDelegates,12793090,0xc80ee3a45fc8612aae4421572d0176f5f30b79fb,0x0e10eb7f05432d192efddbf55fdd110bcb7d1f728f439bb88b46364edbf7df8e-191,0x5a8904be09625965d9aec4bffd30d853438a053e,191,1164310039853785379765,1251938394451788666741
stakeDelegates,12793130,0xc29b187bac6c731df198464e288effe645b3a83a,0x05886d0f69967166bf62a020075ee1924f6f42bc8c61a32f311c1561dd857094-339,0x5a8904be09625965d9aec4bffd30d853438a053e,339,5851170496949339359359,6291541554115900000000
stakeDelegates,12793130,0xc29b187bac6c731df198464e288effe645b3a83a,0x05886d0f69967166bf62a020075ee1924f6f42bc8c61a32f311c1561dd857094-339,0x5a8904be09625965d9aec4bffd30d853438a053e,339,5851170496949339359359,6291541554115900000000
stakeDelegates,12793502,0x7defe9906c39e7dc617723586dc63a81d5f47837,0x179ecfefead8eefe337c878bf7a2cdeb1e8f122b6e813c5fc4a96fbdcc21b248-154,0x671bc7a0ffa02b0ee90ee03bcd11915df011503a,154,133085146268939186674217,145104169568750000000000
stakeDelegates,12793516,0x5e6137c3459fea05a7d8f104c2ccfc3fc99c01b0,0x16be5403e64e45adeb07aff6605d35272678cb1bb4e6a7787370dd70954d2c5d-242,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,242,159721866045584922851766,174125000000000000000000
stakeDelegates,12794225,0xbedf1ac72a99132b43b9152e503197e3cab1f4fe,0x0dded9770acf809daeb59268667321e775657c252175abc11dd1e8099f718f08-258,0x5a8904be09625965d9aec4bffd30d853438a053e,258,8153846907251355103588,8767522100000000000000
stakeDelegates,12794225,0xbedf1ac72a99132b43b9152e503197e3cab1f4fe,0x0dded9770acf809daeb59268667321e775657c252175abc11dd1e8099f718f08-258,0x5a8904be09625965d9aec4bffd30d853438a053e,258,8153846907251355103588,8767522100000000000000
stakeDelegates,12794323,0xbc182d211e1bef0484dd9a0dc7cd8553d1acefcb,0x0dc84d5f1ca5aa077ce54ba5786e5897b7baa6da5ffb069221c66c653a3f5619-236,0xc60d0c8c74b5d3a33ed51c007ebae682490de261,236,228561053860491397774,246720200000000000000
stakeDelegates,12794323,0xbc182d211e1bef0484dd9a0dc7cd8553d1acefcb,0x0dc84d5f1ca5aa077ce54ba5786e5897b7baa6da5ffb069221c66c653a3f5619-236,0xc60d0c8c74b5d3a33ed51c007ebae682490de261,236,228561053860491397774,246720200000000000000
stakeDelegates,12794845,0x4b7f96a85943fe7b12b111e72142ed19375df6b4,0x174a75d998936ea15e6c597ae22cf8795cb947ff3a875af3e541a04532a4a79f-60,0x9d2adf4bbbe140020baf520ed084f8a1f38f643c,60,1974011476891885410870,1990000000000000000000
stakeDelegates,12795532,0x451ebf2cdd2c556f255f0a9e44c9010acece7af3,0x030e34ed31bcd96fbac3ab19030d76a4bdf00017740f7d89f453773d96ca3b2b-225,0xc94a2669f719f792f166800fb6ef00fb3a7f5bec,225,1336734927628159308968,1436602428378653122094
stakeDelegates,12795532,0x451ebf2cdd2c556f255f0a9e44c9010acece7af3,0x030e34ed31bcd96fbac3ab19030d76a4bdf00017740f7d89f453773d96ca3b2b-225,0xc94a2669f719f792f166800fb6ef00fb3a7f5bec,225,1336734927628159308968,1436602428378653122094
stakeDelegates,12795752,0x89456a219301f7cb7c7087e0708f389d23714f09,0x17d039c8042f950b7289d6c8e44d359a0203f215b04703ac9dc0e318f761006e-363,0xd9c7cdf09d868467d9f94f885dd68e850e278118,363,426857998642730632765,502972500000000000000
stakeDelegates,12796873,0x5e3d81f47cdaf4ff4622a40b3e76fe0b896e5324,0x0aa03aafb5665fcb1ed46ceba08f19b0808e6957cce0724f9a72e46893df175b-321,0xc430be492ddeb6e761dbbd0e08bafe99f5064d90,321,4347397189809793899224,4975000000000000000000
stakeDelegates,12796873,0x5e3d81f47cdaf4ff4622a40b3e76fe0b896e5324,0x0aa03aafb5665fcb1ed46ceba08f19b0808e6957cce0724f9a72e46893df175b-321,0xc430be492ddeb6e761dbbd0e08bafe99f5064d90,321,4347397189809793899224,4975000000000000000000
stakeDelegates,12801795,0xf72c65791b7b6d978c444877d9d8ec74e7028172,0x1bcaee9bc1b127383fe6c9c1385716b63bc0a394fb338583196144150e61640f-158,0xbf4af02f7855c7ead52d037349b7a76e48ed47a9,158,1890084138574648940239,2496200972097355587296
stakeDelegates,12801806,0x347423f2720ecbf0cbd91d57eaf9e8f051ab96a0,0x07446a42f195db21ee2689ad38407f94b623a67668db7f9c1e5106a581035acb-200,0xfd12a5a7bc7f2eb4904a8177418dbb0bf094ba16,200,1649091743576540799605,1746185200000000000000
stakeDelegates,12801806,0x347423f2720ecbf0cbd91d57eaf9e8f051ab96a0,0x07446a42f195db21ee2689ad38407f94b623a67668db7f9c1e5106a581035acb-200,0xfd12a5a7bc7f2eb4904a8177418dbb0bf094ba16,200,1649091743576540799605,1746185200000000000000
stakeDelegates,12802159,0x2773eba9b71f34e8bd54d3c05750540b5a03b4f8,0x1afaa9372a230cf53470c3baf74b1abc1ed80686324498b4ccff56021fe0282c-97,0x5a8904be09625965d9aec4bffd30d853438a053e,97,926299727481844743824,996014939242800000000
stakeDelegates,12802539,0xa5a098b08b737b53a7f47648e6c218ffacfec766,0x1d1d4e7f6a88e86cd35a1cfb606d8d60490ca0e2735a453e82b9d43de6ea8e9c-152,0xb06071394531b63b0bac78f27e12dc2beaa913e4,152,1853509640875208638392,1990000000000000000000
stakeDelegates,12802861,0xb60c65f33b3122b4eb78a31996aed7ba5c69c7c4,0x0618adb1363f5401958cd5b9e12fb91936b1affed05c2cc055f81daf38827a42-197,0x5a8904be09625965d9aec4bffd30d853438a053e,197,673803453779643321697,724515537035466414486
stakeDelegates,12802861,0xb60c65f33b3122b4eb78a31996aed7ba5c69c7c4,0x0618adb1363f5401958cd5b9e12fb91936b1affed05c2cc055f81daf38827a42-197,0x5a8904be09625965d9aec4bffd30d853438a053e,197,673803453779643321697,724515537035466414486
stakeDelegates,12803486,0x45208c10e922d932c0a638e7d8e92307fc73b40b,0x10dbbb4c64f8ea47b7d83121ed4a7d2467b119d9124e51c9685eaec3f15c5ed8-197,0x6125ea331851367716bee301ecde7f38a7e429e7,197,478574240704445109882,497500000000000000000
stakeDelegates,12807152,0xdb6c18087cb71164f9b47981d684e68c697b319e,0x1ccc8b5daa265ec7f459e0964596e4b6cdabb29af823e0fbb6245799fc0ebae1-248,0x5a8904be09625965d9aec4bffd30d853438a053e,248,109567086061004351539,117877860922776389361
stakeDelegates,12807248,0xc9348dcaef652791033a22f79a2024363e23d32b,0x1d147780b6edbaea574860264d7f5658053587b29d82f005e23692aa5d8080c5-150,0x7fd833cf8775e9c3524b8be925723345164964be,150,648332762001115377930838,978159541328337776410921
stakeDelegates,12807854,0x851785134b5f378d3a5d12f172c13a65d5bab7e6,0x0e9092686d3a8817a645ab6571be68c93089f21de6c4170e2e3b41e07da4e544-166,0xb06071394531b63b0bac78f27e12dc2beaa913e4,166,293091910497618001280,314674868167857848121
stakeDelegates,12807867,0xe7c928dd33231b16e7afb11af665f9421a77545e,0x090e1c07f081a18e48c7f02a6f6e75bd177169bdcc561970e882ced87d12877e-197,0x5a8904be09625965d9aec4bffd30d853438a053e,197,462424622305114307032,497500000000000000000
stakeDelegates,12807867,0xe7c928dd33231b16e7afb11af665f9421a77545e,0x090e1c07f081a18e48c7f02a6f6e75bd177169bdcc561970e882ced87d12877e-197,0x5a8904be09625965d9aec4bffd30d853438a053e,197,462424622305114307032,497500000000000000000
stakeDelegates,12809649,0x04fde56fa8971fb9584f70265b847897acc3bf1f,0x15d65e3f7901ffcc76f76ab62d2d71b6d5bd56abdcbf02d04a23ce0e0c07996e-122,0x6125ea331851367716bee301ecde7f38a7e429e7,122,1464619034767069725381,1522539050000000000000
stakeDelegates,12812153,0x0cf6f3d9013e49588882ffab01d008deb5b1f7bc,0x133d08d75dd1926054df3e72c14d1a8089f0acbd7dbcf77c3def4db4924dede8-45,0x720a98087160bfdb282f695abe6f9ac966b03d43,45,9388183491079526058097,9950000000000000000000
stakeDelegates,12815129,0x7e7017ccb30a4f2f54129296a67d6dbbbbb5aebe,0x0be94249789e18b013736a88dc04e3709b70cd997b46b85ef607567533073def-297,0x5a8904be09625965d9aec4bffd30d853438a053e,297,489985949160635141769,527350000000000000000
stakeDelegates,12815129,0x7e7017ccb30a4f2f54129296a67d6dbbbbb5aebe,0x0be94249789e18b013736a88dc04e3709b70cd997b46b85ef607567533073def-297,0x5a8904be09625965d9aec4bffd30d853438a053e,297,489985949160635141769,527350000000000000000
stakeDelegates,12815606,0xc797d18ca9ec119db8b2baa682f688ecd4e89181,0x1207956e9fb450807bc6537105e46f38625ec063ea5239c92086564812b978aa-90,0x7b8f93130b7c610fb102f1e82e23ad978ed81702,90,538164219027378774864,984270733366103835519
stakeDelegates,12815973,0xfa004b69109cc951477ff0b395235b02182f4744,0x1c44f81f0ddc80de82550d916954bc6ec5a0c6c212f5dc2c2e605053efcedae4-177,0x5a8904be09625965d9aec4bffd30d853438a053e,177,922356823987455129452,992691600000000000000
stakeDelegates,12817482,0x534aa432c019021c1c73959ea9f4cd448b955e96,0x00da1f23ee5e5c14fd44a75a3d6561d2d46a4cdbc222439871896f5d0a7f5641-63,0x234e50b877644e2130c86a16f97dcc1e7a057242,63,199000000000000000000,199000000000000000000
stakeDelegates,12817482,0x534aa432c019021c1c73959ea9f4cd448b955e96,0x00da1f23ee5e5c14fd44a75a3d6561d2d46a4cdbc222439871896f5d0a7f5641-63,0x234e50b877644e2130c86a16f97dcc1e7a057242,63,199000000000000000000,199000000000000000000
stakeDelegates,12817482,0x534aa432c019021c1c73959ea9f4cd448b955e96,0x00da1f23ee5e5c14fd44a75a3d6561d2d46a4cdbc222439871896f5d0a7f5641-63,0x234e50b877644e2130c86a16f97dcc1e7a057242,63,199000000000000000000,199000000000000000000
stakeDelegates,12817482,0x534aa432c019021c1c73959ea9f4cd448b955e96,0x00da1f23ee5e5c14fd44a75a3d6561d2d46a4cdbc222439871896f5d0a7f5641-63,0x234e50b877644e2130c86a16f97dcc1e7a057242,63,199000000000000000000,199000000000000000000
stakeDelegates,12819588,0xe75df0466ffab0cb39679840b852615b203c1429,0x13bff84b9e687ebcfc749edf4b1710cfbc4043c30d11ebd02053e2d49f03c5c7-250,0x5a8904be09625965d9aec4bffd30d853438a053e,250,114180840225305353232,122912724988861559815
stakeDelegates,12820169,0x5a15fad83af81c2ea4549043f0ef1638b783fe5f,0x0dc9ad74d8410fd888b506bd0bc554b08c213d84b89401e89c7535a0a23f68fc-200,0x85fe868adf7f5950b052469075556fb207e5372d,200,1448148083323719463462,1497475000000000000000
stakeDelegates,12820169,0x5a15fad83af81c2ea4549043f0ef1638b783fe5f,0x0dc9ad74d8410fd888b506bd0bc554b08c213d84b89401e89c7535a0a23f68fc-200,0x85fe868adf7f5950b052469075556fb207e5372d,200,1448148083323719463462,1497475000000000000000
stakeDelegates,12820726,0x938b25a34a1d4c4b836815af0212ffd6b29e19d3,0x0bb089dc8aa88444dcef9c729986749f8c2bac286e6658b5014ab80852c6a8ef-280,0xa3276e7ab0a162f6a3b5aa6b3089accbaa65d12e,280,961031393291342093948,1031273735681200000000
stakeDelegates,12820726,0x938b25a34a1d4c4b836815af0212ffd6b29e19d3,0x0bb089dc8aa88444dcef9c729986749f8c2bac286e6658b5014ab80852c6a8ef-280,0xa3276e7ab0a162f6a3b5aa6b3089accbaa65d12e,280,961031393291342093948,1031273735681200000000
stakeDelegates,12821280,0xd6528ba77a51d18af83c3d0389a232bd9bfec32b,0x097fbe560f28df31215e025086d3707385b41fb7c806c32dba67116e51459ce8-241,0x8d632dfc2454d624910fe982e85a5b15d2ae93c5,241,176414555257672172077,184102092267950000000
stakeDelegates,12821280,0xd6528ba77a51d18af83c3d0389a232bd9bfec32b,0x097fbe560f28df31215e025086d3707385b41fb7c806c32dba67116e51459ce8-241,0x8d632dfc2454d624910fe982e85a5b15d2ae93c5,241,176414555257672172077,184102092267950000000
stakeDelegates,12825093,0xded38a6d129e403f649f9e99e60fc6e646e76aea,0x07faacb467adb1f9a5571b25b35ecda1625318ec138a6e2c365310766e47ae1d-295,0xb06071394531b63b0bac78f27e12dc2beaa913e4,295,2696305720013449683109,2894858631700000000000
stakeDelegates,12825093,0xded38a6d129e403f649f9e99e60fc6e646e76aea,0x07faacb467adb1f9a5571b25b35ecda1625318ec138a6e2c365310766e47ae1d-295,0xb06071394531b63b0bac78f27e12dc2beaa913e4,295,2696305720013449683109,2894858631700000000000
stakeDelegates,12827070,0xea2abee99227196e44aaf5cbb9b768b99ecfd6df,0x14f890ca2f44d0f438ec7c421cb9131f5453a89897394cd9a3f4e921140724ab-188,0xd9c7cdf09d868467d9f94f885dd68e850e278118,188,1583678510217720984909,1871002099633684750581
stakeDelegates,12827362,0x25a981d1fdefcde326dd0f868795b290c88430fa,0x166fa99ccaa10aae4d19821ed0ff9a34dbfdb4be932f2da4840c890726185991-172,0x5a8904be09625965d9aec4bffd30d853438a053e,172,55458816920251786388226,59700000000000000000000
stakeDelegates,12828115,0xff60aa4fdad2921a7a9eba33c727389446859c65,0x05054b3eb12c355656ab909ea9fe33815657206c18d5b66d30357077e2302dc4-185,0x5a8904be09625965d9aec4bffd30d853438a053e,185,1757509659807971292269,1891914262098534645221
stakeDelegates,12828115,0xff60aa4fdad2921a7a9eba33c727389446859c65,0x05054b3eb12c355656ab909ea9fe33815657206c18d5b66d30357077e2302dc4-185,0x5a8904be09625965d9aec4bffd30d853438a053e,185,1757509659807971292269,1891914262098534645221
stakeDelegates,12833918,0x11d5cab51d97bbbddac6d54b4d79193c98188772,0x07b7f119c378c3adf5b1e288e968c1427b60eca41414080e82d8d82219558050-214,0x6125ea331851367716bee301ecde7f38a7e429e7,214,1540080445481022605331,1604706150000000000000
stakeDelegates,12833918,0x11d5cab51d97bbbddac6d54b4d79193c98188772,0x07b7f119c378c3adf5b1e288e968c1427b60eca41414080e82d8d82219558050-214,0x6125ea331851367716bee301ecde7f38a7e429e7,214,1540080445481022605331,1604706150000000000000
stakeDelegates,12837806,0xb12c8e3e0e279ca2fb3728b78e5e1202e8f652e7,0x0ba4281eb625c65fb9c71a6e7e9d8fb0321e78fce4f51980f227344d26770ce9-265,0x39839abed87475422c5353256d17e08395c3af6b,265,1745139909446791600458,1990000000000000000000
stakeDelegates,12837806,0xb12c8e3e0e279ca2fb3728b78e5e1202e8f652e7,0x0ba4281eb625c65fb9c71a6e7e9d8fb0321e78fce4f51980f227344d26770ce9-265,0x39839abed87475422c5353256d17e08395c3af6b,265,1745139909446791600458,1990000000000000000000
stakeDelegates,12843685,0xa94e3c5a8a625be9e129fa86584719651cedf5f0,0x139ce45706cd9d82a49a4457b369dfbd0e317b7ec81da4020809d13fe95b75c3-151,0xa3276e7ab0a162f6a3b5aa6b3089accbaa65d12e,151,2781685026701249508934,2985000000000000000000
stakeDelegates,12846267,0xa6dd7c95e39ca07ce0c3a0e60decd606d6ada33c,0x0edcb67618923a633103d90c57e35e179def9b309829fbab180ae81287eeb1b3-184,0xc60d0c8c74b5d3a33ed51c007ebae682490de261,184,9968393955167446491577,10786036422041005121866
stakeDelegates,12846392,0xecb363c3a4902fe7f43861300feb67404fa94be8,0x16d6093feece7ed24b4b24ba223d94cbb48987da652daf471623d41967f5558e-335,0x1692a8710dcf0dce24bd34c028479176b97ee9ef,335,270762687321402107974,298500000000000000000
stakeDelegates,12846685,0x166c70b48547d2f6720e4b81409b604fecc9dbb1,0x0ce1eb107bed9f8b576c7b3faf92156df437661c9c0dd82a75502d64cd1c2ea7-317,0xb06071394531b63b0bac78f27e12dc2beaa913e4,317,1412343918016843997621,1519365000000000000000
stakeDelegates,12846685,0x166c70b48547d2f6720e4b81409b604fecc9dbb1,0x0ce1eb107bed9f8b576c7b3faf92156df437661c9c0dd82a75502d64cd1c2ea7-317,0xb06071394531b63b0bac78f27e12dc2beaa913e4,317,1412343918016843997621,1519365000000000000000
stakeDelegates,12848527,0xe4538e1596393076921403f0dbf86e768a00ac67,0x1a2d620f9d178f7cc4095eb80b1eb5e62787df86b525338ad0043ee67d6e96f1-338,0xb06071394531b63b0bac78f27e12dc2beaa913e4,338,4624570785909770784616,4975000000000000000000
stakeDelegates,12848942,0x931d00de4fd83fe832f9ecbe82091e840561a2d1,0x09e4a1a1909a08da98cc603580bb5e21977f66bb4f8d6f0aefbf107c73a66da9-174,0x4d6a8776a164776c93618233a0003e8894e7e6c2,174,189053229848898466071,199712806647050000000
stakeDelegates,12848942,0x931d00de4fd83fe832f9ecbe82091e840561a2d1,0x09e4a1a1909a08da98cc603580bb5e21977f66bb4f8d6f0aefbf107c73a66da9-174,0x4d6a8776a164776c93618233a0003e8894e7e6c2,174,189053229848898466071,199712806647050000000
stakeDelegates,12850031,0x7bef575b9c885518715d13dfc6c32658c50327ee,0x114ec760ad52b2efafe344defc0d413051a3a42ffd2b1c2f23d72ec92b9573e7-109,0xb06071394531b63b0bac78f27e12dc2beaa913e4,109,3662357900522164932443,3939874941607881005110
stakeDelegates,12850349,0x841f6d1f3df83e05fbcf88f3342b23054f3282ba,0x0cf607277a424c14ca90078586218f9131642ccb5d8ea8ea5f51088582e733ed-198,0xc60d0c8c74b5d3a33ed51c007ebae682490de261,198,31513571536759976619,34098424672300000000
stakeDelegates,12850349,0x841f6d1f3df83e05fbcf88f3342b23054f3282ba,0x0cf607277a424c14ca90078586218f9131642ccb5d8ea8ea5f51088582e733ed-198,0xc60d0c8c74b5d3a33ed51c007ebae682490de261,198,31513571536759976619,34098424672300000000
stakeDelegates,12850500,0xb01c309d44d03b0e78114a846d4f55ff8fccc786,0x06d12c0f30ac1a7db7d1371a026edf70d1122fa9dce1499f270f5d1fb74d66d4-24,0xa3276e7ab0a162f6a3b5aa6b3089accbaa65d12e,24,927228342233749836,995000000000000000
