type,blockTime,delegator,id,indexer,logIndex,shares,tokens,eventTime,until
stakeDelegates,1624709013,0xd45d0eb21cb9dbf86012cbd574fb66d1a2c6d800,0x10d73dcee43c32fa09549719e592641e957436fa5e6b23362314a4f446e6b69f-162,0xd9c7cdf09d868467d9f94f885dd68e850e278118,162,29509888086253864748290,34652174774486608563242,,
stakeDelegates,1624710549,0x5a168ccbc4754fbaf66a2f1d5d3e28acf45a542b,0x22ebf77dc298253432bbe229054c3edc158383dff0cb77cf507fc3d8f1b515d2-93,0x7ed9d36539f349808c42187ed4e1753d5947db7a,93,371562922101036577328,406955000000000000000,,
stakeDelegates,1624710667,0x5a168ccbc4754fbaf66a2f1d5d3e28acf45a542b,0x1209fad821904952f785c20189c4f63f5edbc8cc7114ef38ee8130747bcb25b3-64,0xb06071394531b63b0bac78f27e12dc2beaa913e4,64,380344946098572933792,406955000000000000000,,
stakeDelegates,1624714016,0x13880821e1d2453e77bcce113700765c65a0df90,0x45c14ef3d2399e62c349780e4523b367033e0d820b83ddc683441c399ed713ae-257,0xfd12a5a7bc7f2eb4904a8177418dbb0bf094ba16,257,2541470758463395512831,2684973830131646602071,,
stakeDelegates,1624724430,0x5b00f3d1644ff3106248b2c50505a67abf31efff,0x205602f6ddd61eb12a66c750c26febbbbc9bd5340184335dfe130ee98c713581-231,0x6125ea331851367716bee301ecde7f38a7e429e7,231,1918308736838660251722,1990000000000000000000,,
stakeDelegates,1624725629,0x40761f3c47e3a6e617078d6806bedbf23896271c,0x1abe856580a8cbd16abfd7138362bc43f6e441d25e2bd76d424646930213bc9c-95,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,95,3172187123220011165433,3449573460000000000000,,
stakeDelegates,1624731441,0xf7119fb65454f143e5cf36ded849bffe60ffbf23,0x3aeea882b21f7bdae05fb26c37da11e75fcfe6a92e73b77876dba2deebf9a78f-281,0x5a8904be09625965d9aec4bffd30d853438a053e,281,125780841388930011074,134839868550850000000,,
stakeDelegates,1624737220,0x633994a556286473a80b8cd2b84f1177e7445bb1,0x183a7b1777122771e9a5ab71d052c2c9ac1d105c14149c7dd03d3826a4de672a-262,0xb06071394531b63b0bac78f27e12dc2beaa913e4,262,288262411715490557498,308430100000000000000,,
stakeDelegates,1624739195,0xef2a7f87249e40085d54d26fc16172642bddb54c,0x21e61e225f9552cf03546d1a6d68220c10d309ef60a131d39b33f8deceab9191-33,0x5a8904be09625965d9aec4bffd30d853438a053e,33,914230037815314119655,980075000000000000000,,
stakeDelegates,1624740992,0x0c1a8c55336617c44dbd41f6a6bf3f2c76e934a8,0x0b1fb6ea9c3b5b5e89cc07486ecfcaa11f2c89a386a0d1e9f942d2f5a935e8ec-209,0x5a8904be09625965d9aec4bffd30d853438a053e,209,1392228483982711857343,1492500000000000000000,,
stakeDelegates,1624740992,0x0c1a8c55336617c44dbd41f6a6bf3f2c76e934a8,0x0b1fb6ea9c3b5b5e89cc07486ecfcaa11f2c89a386a0d1e9f942d2f5a935e8ec-209,0x5a8904be09625965d9aec4bffd30d853438a053e,209,1392228483982711857343,1492500000000000000000,,
stakeDelegates,1624742248,0x82489002e36d28e64f79238093f1852ab4f8c74b,0x053042e1566afaaaec184ddec2cc14f4d2e1fb779926a160a10b7291b236ac0c-206,0x39839abed87475422c5353256d17e08395c3af6b,206,701933707321139144106,795005000000000000000,,
stakeDelegates,1624742248,0x82489002e36d28e64f79238093f1852ab4f8c74b,0x053042e1566afaaaec184ddec2cc14f4d2e1fb779926a160a10b7291b236ac0c-206,0x39839abed87475422c5353256d17e08395c3af6b,206,701933707321139144106,795005000000000000000,,
stakeDelegates,1624742941,0xd81f719bc00091b382e11023a2df7782aa423932,0x237beab7664c610df3fc4b7bc9318e33db10937081673889a03c753f3c648723-200,0xb06071394531b63b0bac78f27e12dc2beaa913e4,200,314798440666809938226,336822667780000000000,,
stakeDelegates,1624743667,0x2740f132053e35ea4985db27af893025d4e62efa,0x378279ff52b7fad3ab7137d04665b06e896b7dcbaf5d998a93673f5cd1e1b191-78,0x362717d3fa1bfe457535b9b716f450b95a858217,78,683220894160640306310,995000000000000000000,,
stakeDelegates,1624747650,0x4f9b9f66a2518251ea958372154b579d258189c0,0x03f34bc41103af6a1243eeba5210a7fcf2975252bffd429c13a2d34b8cfca7f5-126,0xb06071394531b63b0bac78f27e12dc2beaa913e4,126,705823506329625566622,755205000000000000000,,
stakeDelegates,1624747650,0x4f9b9f66a2518251ea958372154b579d258189c0,0x03f34bc41103af6a1243eeba5210a7fcf2975252bffd429c13a2d34b8cfca7f5-126,0xb06071394531b63b0bac78f27e12dc2beaa913e4,126,705823506329625566622,755205000000000000000,,
stakeDelegates,1624748156,0xc4a6312a5d5af3c03d546fa287fa1f883b3db749,0x29e93721587bd2f0d0bcd1ecb6b4e49e295d48940987f088c3adb691ae97cd0f-298,0x8d632dfc2454d624910fe982e85a5b15d2ae93c5,298,17185137449761276554728,17898512637080393498135,,
stakeDelegates,1624749711,0x6e3a8b3e172441cb0186892d6fb455fec52e09b1,0x1e44b45878e5d7baef212f17b52f057edde0e8dcffeec1a7181af5a9c0e695b3-203,0xb06071394531b63b0bac78f27e12dc2beaa913e4,203,675717634137222624027,722992832219850000000,,
stakeDelegates,1624759996,0x381451b3df16959bc885c2e30682fc5a181252bf,0x41209add8cd074fdf423fb0a55de1c8ee7d26c30e4711e6d89bf9dc025f9ed82-126,0x720a98087160bfdb282f695abe6f9ac966b03d43,126,882054770583631944539,929278992180700000000,,
stakeDelegates,1624763541,0xaa67ba7eacb24cf439630546e055b58eb54ebba1,0x2f73047577f4ced6f6bb7053d3606d7bde318a79bcc2383725748a1c0f71c9e4-282,0xb06071394531b63b0bac78f27e12dc2beaa913e4,282,413301975168825806099,442217800000000000000,,
stakeDelegates,1624771952,0xe1249c7f7b37907a3115fed43c67f07ebb1675c5,0x27fdb605c302a4aa0860954c7efeba427d2d5820a2c710cdccfb9cb321947faa-110,0x696569606ed7e07a3a5f0720f2ece96a79135762,110,22983601410655917955,24187950370700000000,,
stakeDelegates,1624788680,0x36d3aeabffae8837dd63482737edaf25b216544a,0x34c6ad8c036a9cd1768fb3d7d6e2cd7d2ce09445af46f837af950353dbebeb5f-235,0x7697a886fc3b71a8a88487019337a6bbe5838f1a,235,505084004671790594486,541704007310000000000,,
stakeDelegates,1624797956,0x558d527bf13e4b2fe7e8041b1d80d5689dc572ff,0x09ec2fd35f117777533eadda683b9b907b99891f0d9bc2b7d8b1e8bc8c8d7ba6-65,0x5a8904be09625965d9aec4bffd30d853438a053e,65,928152322655141238228,995000000000000000000,,
stakeDelegates,1624797956,0x558d527bf13e4b2fe7e8041b1d80d5689dc572ff,0x09ec2fd35f117777533eadda683b9b907b99891f0d9bc2b7d8b1e8bc8c8d7ba6-65,0x5a8904be09625965d9aec4bffd30d853438a053e,65,928152322655141238228,995000000000000000000,,
stakeDelegates,1624800249,0xd7acd46d846ab9c0af30c41ca211106cd9dc7f5c,0x10dac0033dcedc39f5bc9767f1df1560cf2b24e36f92e455d04a75bf8d1f9831-132,0xb06071394531b63b0bac78f27e12dc2beaa913e4,132,378578062485890076643,405064500000000000000,,
stakeDelegates,1624806912,0xcdc39a4caeee58b945cf990ef85a1752fa18be72,0x402be1f47b4a27ff58bbb9ae35edb07d4a414c12d819e9873dd1f8fe1ba8d45c-335,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,335,844536028856857553097,918385000000000000000,,
stakeDelegates,1624807611,0xcdc39a4caeee58b945cf990ef85a1752fa18be72,0x0b07dcaf2962f673fce1e89e607214a934370a25a8017f02997f1fb50c60be0c-95,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,95,844833315732006891187,918708282604300000000,,
stakeDelegates,1624807611,0xcdc39a4caeee58b945cf990ef85a1752fa18be72,0x0b07dcaf2962f673fce1e89e607214a934370a25a8017f02997f1fb50c60be0c-95,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,95,844833315732006891187,918708282604300000000,,
stakeDelegates,1624808086,0x67c6dddb12f9c74f6836b6484370016911408a86,0x4595576728015aee53684baf1c5e7123512745585d37f3687a8035483760af05-124,0x8f9793029b66325b70fffbfdf2b04d8491682466,124,848089152664845085935,867620303551344328094,,
stakeDelegates,1624808403,0x572941d95c0dc78933a29a50e6173e946a964200,0x27f6b476b5c89054ba33967fe9dcf9c5ad1e73005272ad9029d364e39475b849-257,0xb06071394531b63b0bac78f27e12dc2beaa913e4,257,298532278294722796445,319418476726500000000,,
stakeDelegates,1624808841,0xec963e3738082ec85172282c7f402c54b421c570,0x2f9b35ca336bb92ccd60171d49cbfaad98cf6797ba1a150c63644de50e000418-7,0xb06071394531b63b0bac78f27e12dc2beaa913e4,7,3437638710419239642546,3678146050706550000000,,
stakeDelegates,1624810950,0xbfbd59dcaceb502355d08481bfdd02ffaf6133b0,0x3a61491f99f0fdc429e725879bf494369999261d42816643ce0207a019a5c9d4-155,0x5a8904be09625965d9aec4bffd30d853438a053e,155,120632022994562114430,129350000000000000000,,
stakeDelegates,1624822887,0xf752e474247397a952a3387417923915b30a8704,0x05b332b547545dc6398056dde401218c61fd6deff666604bd8418f1d0917b0ff-248,0x5a8904be09625965d9aec4bffd30d853438a053e,248,93721802480390565826,100495000000000000000,,
stakeDelegates,1624822887,0xf752e474247397a952a3387417923915b30a8704,0x05b332b547545dc6398056dde401218c61fd6deff666604bd8418f1d0917b0ff-248,0x5a8904be09625965d9aec4bffd30d853438a053e,248,93721802480390565826,100495000000000000000,,
stakeDelegates,1624824491,0xcce51190fd26dd0bb8877fe189682781d5429fcf,0x402b81b4f7ba026de7dace56ae9ab406d3a81275ba6876749c6336dd82753d32-220,0x7ca0ee4a792f4da7b6aaf4c082b234259de61112,220,1958315543821890969617,2124281867416650000000,,
stakeDelegates,1624826096,0xe58e03912f97567db399d2d81523f0213fef5485,0x102eeb432b144e71eb483ba41bf0a3e348aac9db608f81a55ea2db7dd3a17963-332,0x474e571ab6dd77489ec3c7ddf9cbc893fcba684c,332,93352747945624962117,102236250000000000000,,
stakeDelegates,1624826096,0xe58e03912f97567db399d2d81523f0213fef5485,0x102eeb432b144e71eb483ba41bf0a3e348aac9db608f81a55ea2db7dd3a17963-332,0x474e571ab6dd77489ec3c7ddf9cbc893fcba684c,332,93352747945624962117,102236250000000000000,,
stakeDelegates,1624830758,0xbc1abe925c225450e5679dab8d34ebdde6104e56,0x05321569ae3275589fd5e360980947f9b5ed4b2c8656ccc3a6c790dad25327e5-375,0x5a8904be09625965d9aec4bffd30d853438a053e,375,871017280976776555042,933964982908600000000,,
stakeDelegates,1624830758,0xbc1abe925c225450e5679dab8d34ebdde6104e56,0x05321569ae3275589fd5e360980947f9b5ed4b2c8656ccc3a6c790dad25327e5-375,0x5a8904be09625965d9aec4bffd30d853438a053e,375,871017280976776555042,933964982908600000000,,
stakeDelegates,1624832017,0xecaebd04e158062d48a6a7d6b7af56aa6e29f12c,0x1d35354668d92a2bcf016d3b3d7e9346c4737afe45ed3b39e4bff5003bfa5fcd-294,0x85fe868adf7f5950b052469075556fb207e5372d,294,96371627883419662321,99500000000000000000,,
stakeDelegates,1624845805,0x539d0b3dbc23728abcd9809fd962556ac088e254,0x0225d1ff9e9e147bbdbd1f7a5f4d7109c70b289accc54fe8ec0b7fa5f50113b0-180,0x4d6a8776a164776c93618233a0003e8894e7e6c2,180,944279209346004913580,993825900000000000000,,
stakeDelegates,1624845805,0x539d0b3dbc23728abcd9809fd962556ac088e254,0x0225d1ff9e9e147bbdbd1f7a5f4d7109c70b289accc54fe8ec0b7fa5f50113b0-180,0x4d6a8776a164776c93618233a0003e8894e7e6c2,180,944279209346004913580,993825900000000000000,,
stakeDelegates,1624856662,0x6d25d07f5c0dccd0d6c7b3342cd83b902464f06b,0x441cad51aec614918f4b7a232b5754cdad288f972e247b3fe2b90be44c02c668-90,0xa3276e7ab0a162f6a3b5aa6b3089accbaa65d12e,90,13956996703242117741627,14925000000000000000000,,
stakeDelegates,1624857996,0x01f46a7876b7a7e85d0959f7e0bdfe572f7198a8,0x33985e3055ff530007c181ad0d4622c5d3ee862a61dafcb367b423e0c9710947-155,0x7ca0ee4a792f4da7b6aaf4c082b234259de61112,155,59622058512745977217655,64675000000000000000000,,
stakeDelegates,1624860965,0x768e9abdb80c91dc36b347530b09f78db3ea7a46,0x310fc526e452ae891b3aa19d0ebe082f72de0f65d9921eb8b3ffe927e53f90c6-115,0x85fe868adf7f5950b052469075556fb207e5372d,115,455608526919073139289,470398284475250000000,,
stakeDelegates,1624870369,0xcd01a84efee1f9fc09de487ed15e52e98f8914d9,0x043698fd582a50bf86e26f8f5e4a5166a4e05c400660bc78177fd63e4e241295-153,0x5a8904be09625965d9aec4bffd30d853438a053e,153,4127656651418547672378,4425959000000000000000,,
stakeDelegates,1624870369,0xcd01a84efee1f9fc09de487ed15e52e98f8914d9,0x043698fd582a50bf86e26f8f5e4a5166a4e05c400660bc78177fd63e4e241295-153,0x5a8904be09625965d9aec4bffd30d853438a053e,153,4127656651418547672378,4425959000000000000000,,
stakeDelegates,1624870654,0x4397478dc49603f58b05c24cf687ae7d06a8654e,0x22b051f0dd7a9786b9953bedaffb42bb2e9313106f6d02cae931f44875f41601-163,0xc94a2669f719f792f166800fb6ef00fb3a7f5bec,163,1347530676233004490929,1441682501107709118025,,
stakeDelegates,1624876659,0x5af52e54cb6c5ea19617c294b3739856711b9ea3,0x13b9d664ca0607adfe1a4e7a810ffabf9c5c1a16e9f375215b0127512500d354-151,0x5a8904be09625965d9aec4bffd30d853438a053e,151,343488933452012251677,368312595935000000000,,
stakeDelegates,1624884839,0xf12ec83545c12c52480eba9c01bffb27751eec31,0x481c96e129fd5ac3a2ff628972c83c21ffa0dd1e2f5fb6590272efefaae418fe-349,0x474e571ab6dd77489ec3c7ddf9cbc893fcba684c,349,1341917359763387533304,1469615000000000000000,,
stakeDelegates,1624889864,0x4ac5a19e7e5a9fc67527c7b30988c288da745aac,0x326580384b7dc19d6dfcd1471b03b9efc08c7c34aaa3bc31230d2f6377dafce4-298,0xb06071394531b63b0bac78f27e12dc2beaa913e4,298,1863057459064981033401,1993402452250000000000,,
stakeDelegates,1624893361,0x3c58d9b53ea00db51f31a70f103f6f4f59acf3b9,0x2452e12e4633380ef00df9c36435c84c0c07e3e0b864bebd9b68211fab68e22a-144,0x474e571ab6dd77489ec3c7ddf9cbc893fcba684c,144,2152427150766486959744,2357253376416150000000,,
stakeDelegates,1624894970,0x730575cb47c799fd5f3620361aa121dd02772499,0x32ce53dcb2bd81cc7f67fdf70179d31a9db5b4b1a2176b11ccd8949c6bc18580-181,0x5a8904be09625965d9aec4bffd30d853438a053e,181,16533680213950498963671,17732605167960209158085,,
stakeDelegates,1624897829,0x3e4f5be6d007d4d6d1f6a12d72f994bca3cd9c46,0x2639d28146b37fc48ab59d9ad5a10c5ecd66a8372cb925e00dd184db753f3cc3-221,0xb06071394531b63b0bac78f27e12dc2beaa913e4,221,3764426861898220331135,4027797264819600000000,,
stakeDelegates,1624898248,0x570cf51ac81d5871d7fa72fe1f02eb71670dacfa,0x466f6900030002c4aecefb2bc4d97cfb9471475920ed348cad9625b822c9e359-209,0x6125ea331851367716bee301ecde7f38a7e429e7,209,3836595236135609768050,3980000000000000000000,,
stakeDelegates,1624900401,0xe3403f00b5611a90c70529d01a2e1435985345cb,0x406a91597234b22731e9fb6f9ead30cb4cf789847a80aa83c4fe795143a69782-63,0x5a8904be09625965d9aec4bffd30d853438a053e,63,1961214307938621125883,2103430000000000000000,,
stakeDelegates,1624901902,0xed093fca388c1fc8ccc77c512ed167b2684e7966,0x285410b242372405da1cf05df55da7b256468cf15298c0234cb0c92d0d029a6b-301,0x60165e465b242d051de4ebadfe0cf55b13f04dc5,301,849746603732767762460231,961958040000000000000000,,
stakeDelegates,1624912629,0x8154322e396db9a428201a906ef1fa38f5a52c09,0x25cca6778b3aba4cbc8abea48a1a57440dd585d8bfb82441ab59fd027376b57c-376,0xd11e05240a50e2eedb03e72d4c9c6465bc05f2a4,376,434243931411710886182,490019030053800000000,,
stakeDelegates,1624946682,0xa8bce8f7cbda72c98dd3435171363383bfb3f167,0x059e446b5f4b54d0d1c62695c567bc19568ef4d52e6cfe35dc1bc6823dd88f21-286,0x040a8ae130b5fbac973074aa1bd2c69773c5fbc2,286,146633150000000000000,146633150000000000000,,
stakeDelegates,1624946682,0xa8bce8f7cbda72c98dd3435171363383bfb3f167,0x059e446b5f4b54d0d1c62695c567bc19568ef4d52e6cfe35dc1bc6823dd88f21-286,0x040a8ae130b5fbac973074aa1bd2c69773c5fbc2,286,146633150000000000000,146633150000000000000,,
stakeDelegates,1624947127,0xc910c7c425bbad5e733eb7a8ad4b9c4848321131,0x19270a760df7b743e60be7edd62c12c9124b675d6c0949fdc9c565eac6ae2342-117,0x5a8904be09625965d9aec4bffd30d853438a053e,117,5565571814318816900353,5969154250000000000000,,
stakeDelegates,1624967106,0xda165beb500b58ee5dd07303e3d1fb7029afbb84,0x4995f6b9366531b754457f52257a89b20a17a67f1e883e9ba9a4e73f81c5f8a0-225,0x5a8904be09625965d9aec4bffd30d853438a053e,225,490388719033257695455,525948816047699046525,,
stakeDelegates,1624969172,0xda165beb500b58ee5dd07303e3d1fb7029afbb84,0x3fc6f6f2cea78c95bb2657111a7f92cefc14da165b0d334fe932c2cfcda3046f-327,0x5a8904be09625965d9aec4bffd30d853438a053e,327,9438691754478491643682,10123130000000000000000,,
stakeDelegates,1624969924,0xfee1648a07418dc1ee85d0265be7091f9af8a5f5,0x1ee388fa88c92e1b797040035256c77c0248f1aa7bfaa6bdb99763cde84f28c8-8,0x8d632dfc2454d624910fe982e85a5b15d2ae93c5,8,644856261172472703237,671625000000000000000,,
stakeDelegates,1624971086,0x28284bebebf3fd21313d7f64b8771372014d3c7b,0x2ed0783f37d9e2516921e3b107f6e6ead5d8b85568017da66e05f745cdf9ab8b-261,0xb393ff3cd1f70fecf9cf8b67f27780fbea0d084f,261,2438115814925057473023,2499937500000000000000,,
stakeDelegates,1624973272,0xc16c61f913bb720a309085e9c4840db2804948d1,0x2d73f4f735f6e1eedad1b99a1361ca7874288634015599b3a3ef9a98e5c8c4d7-368,0x6125ea331851367716bee301ecde7f38a7e429e7,368,161231170241196201098,167257690234300000000,,
stakeDelegates,1624975517,0x2bff012831e8a641bdfb03d70ef261181da5d629,0x454cba3a1f89208348b141769c032c54da227365de476994de6b6fe55a4cd042-311,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,311,1462181917870123592174,1590039850000000000000,,
stakeDelegates,1624979331,0xffe3d5fbc51582fee25bd954de01cfb9445ca56b,0x1e4c6a67acea15fae29a4c360658262f19727f3954f4d2f9fac1aea3732f0eb3-207,0x5a8904be09625965d9aec4bffd30d853438a053e,207,699746198790399297182,750487665200000000000,,
stakeDelegates,1624979746,0x5fe8ec88df7982ed6e3633a8a5f9453e2b2c754d,0x0b5cc7e37e5e85c124f470f4df005f7492838ac3432ce24954170eb7c0e6551a-261,0x5a8904be09625965d9aec4bffd30d853438a053e,261,964360471378537240867,1034290203829800000000,,
stakeDelegates,1624979746,0x5fe8ec88df7982ed6e3633a8a5f9453e2b2c754d,0x0b5cc7e37e5e85c124f470f4df005f7492838ac3432ce24954170eb7c0e6551a-261,0x5a8904be09625965d9aec4bffd30d853438a053e,261,964360471378537240867,1034290203829800000000,,
stakeDelegates,1624981522,0x6bbcd33742daaf5a4cada3d95dc946f12156c7fe,0x33ad67cd93ae07489d2e4d1260152bad4b4473db61db416b327ae748e997bae2-243,0x5a8904be09625965d9aec4bffd30d853438a053e,243,1037935461181093217344,1113200417860950000000,,
stakeDelegates,1624987601,0xbc204a037386b6c597087ee90f62acb7c44b1955,0x058ba5b4f10a828a2cd7ebeefe58bc61161af0da7aa748a0b4651a29e8b2c69c-392,0x39839abed87475422c5353256d17e08395c3af6b,392,861672983655914992428,978085000000000000000,,
stakeDelegates,1624987601,0xbc204a037386b6c597087ee90f62acb7c44b1955,0x058ba5b4f10a828a2cd7ebeefe58bc61161af0da7aa748a0b4651a29e8b2c69c-392,0x39839abed87475422c5353256d17e08395c3af6b,392,861672983655914992428,978085000000000000000,,
stakeDelegates,1624993802,0xc18d03a8be67cb08c01434861dc561a70c4b3aa8,0x21965152b9eb098301d9e315a0b6791585edf39a1fa904215ef102a6dcafda13-77,0x5a8904be09625965d9aec4bffd30d853438a053e,77,1391205640094138289836,1492500000000000000000,,
stakeDelegates,1624995398,0x93306c43d5ec097c938f2cdba146a5d67dbfaa2e,0x10137ccbc8d96e37b2eb94cd1228af46473267c59bd40650b4b05023c3721e88-157,0xc60d0c8c74b5d3a33ed51c007ebae682490de261,157,487767165148149516630,525403579227012345095,,
stakeDelegates,1624995398,0x93306c43d5ec097c938f2cdba146a5d67dbfaa2e,0x10137ccbc8d96e37b2eb94cd1228af46473267c59bd40650b4b05023c3721e88-157,0xc60d0c8c74b5d3a33ed51c007ebae682490de261,157,487767165148149516630,525403579227012345095,,
stakeDelegates,1625002394,0x3a5ad4b77ec84b402cfa66afe22bfd2f499a2baa,0x3658b3435a93a8445a577f62f9c5b3998a8304f5ab801147ea9f850e2d08a8ea-182,0xb06071394531b63b0bac78f27e12dc2beaa913e4,182,1017104796586094852877,1088264447156400000000,,
stakeDelegates,1625006773,0x374cb2301c6be4b70b2206423e9693b489af999a,0x319e989043824d91c18a3e6cba630d7e0a2713571d8291784078fedfefe71037-337,0xb06071394531b63b0bac78f27e12dc2beaa913e4,337,5862926210112637079677,6273113815000000000000,,
stakeDelegates,1625007385,0x1ca844ed5023cc98367a3b081834fc96a374819f,0x00a563de45d90bd6c5a8dfdbbdd1692977ba6c5a0ad1746642f5df388c7e6e2e-275,0x5a8904be09625965d9aec4bffd30d853438a053e,275,401168058377545717257,430377300000000000000,,
stakeDelegates,1625007385,0x1ca844ed5023cc98367a3b081834fc96a374819f,0x00a563de45d90bd6c5a8dfdbbdd1692977ba6c5a0ad1746642f5df388c7e6e2e-275,0x5a8904be09625965d9aec4bffd30d853438a053e,275,401168058377545717257,430377300000000000000,,
stakeDelegates,1625009891,0x8e20b669339b92de239672d9ebdd3804f9c04c30,0x379f33d15fe5d062afba3039729dba19b87409fab739d7632346f7acf762cff4-175,0x5a8904be09625965d9aec4bffd30d853438a053e,175,263349013617961291115,282523583500000000000,,
stakeDelegates,1625020313,0x28690b97ca6c51f7d75b9a979b6a9ec8859bf0ff,0x190588cfc8f1b4840e83c93a4966cba47166aa96dca64d6a7a93f0a2f12a2ebf-161,0x5a8904be09625965d9aec4bffd30d853438a053e,161,1202409760029096429650,1289957800000000000000,,
stakeDelegates,1625023361,0x418297b815d7c99701c3ec61eb05d1cba0c1ff07,0x0eb190b8994e9b840364363d5be0912588a4d58992a51dbc67c36a9734cc5643-300,0x040a8ae130b5fbac973074aa1bd2c69773c5fbc2,300,993577857275850000000,993577857275850000000,,
stakeDelegates,1625023361,0x418297b815d7c99701c3ec61eb05d1cba0c1ff07,0x0eb190b8994e9b840364363d5be0912588a4d58992a51dbc67c36a9734cc5643-300,0x040a8ae130b5fbac973074aa1bd2c69773c5fbc2,300,993577857275850000000,993577857275850000000,,
stakeDelegates,1625033216,0x85ec453c3c0fd6c7b4b6543c78831e1bcd614227,0x35c1292096bf3031e3066892a273244bfe2a26f0931573d92925ac9eb0f946a4-287,0x1692a8710dcf0dce24bd34c028479176b97ee9ef,287,10757030348307026006061,11836790289760000000000,,
stakeDelegates,1625041696,0x950d8f1e2e0ec438573a9540ca6f74913df0aeb1,0x137b899929faca9d9a6c20a5877793ae4f873e4440a4afc32773aa9b92e1a935-5,0x5a8904be09625965d9aec4bffd30d853438a053e,5,1008990439886808383214645,1082455525000000000000000,,
stakeDelegates,1625059677,0x5ade40e345817b739b91c6b4615efce87f9d7c57,0x0e6aeac830a41b81af8703a1bdf3290f1061a3cd185c210515d1bd36ff6d1406-356,0x4d6a8776a164776c93618233a0003e8894e7e6c2,356,56378481655340317521762,59344639511030995763548,,
stakeDelegates,1625059677,0x5ade40e345817b739b91c6b4615efce87f9d7c57,0x0e6aeac830a41b81af8703a1bdf3290f1061a3cd185c210515d1bd36ff6d1406-356,0x4d6a8776a164776c93618233a0003e8894e7e6c2,356,56378481655340317521762,59344639511030995763548,,
stakeDelegates,1625064450,0xa508c16666c5b8981fa46eb32784fccc01942a71,0x45282ddfa649b39bc305b4251d975f34a51a5e5cb3d3468ceccd684f5013e3f3-315,0xb06071394531b63b0bac78f27e12dc2beaa913e4,315,416852625269977140454,446070150285850000000,,
stakeDelegates,1625064915,0x30372cab9f2f7e4a3bfab04f41b6ee2e14e8c9e1,0x3a5e371f7370c3d62026da62afac3785ad4621b4ab87416958cec5bf3b77d2f9-188,0x5a8904be09625965d9aec4bffd30d853438a053e,188,3084973780068371965397,3309592222786335028404,,
stakeDelegates,1625074087,0x599aa2feaeec1c4caa33da6b7fbd0e6578953c96,0x0b1ba05dbbe359cd7ca91decb22fd808e80d7c344859858c853ef6bfa8556135-115,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,115,75944193277485565446494,82585000000000000000000,,
stakeDelegates,1625074087,0x599aa2feaeec1c4caa33da6b7fbd0e6578953c96,0x0b1ba05dbbe359cd7ca91decb22fd808e80d7c344859858c853ef6bfa8556135-115,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,115,75944193277485565446494,82585000000000000000000,,
stakeDelegates,1625075485,0x5a301ab4924dfa5fecd11ca2cd805f9c8c2c69be,0x32f21566651b4cd96bb5330d371545db2c98fc9f366f4572566c06b2c052145b-88,0x6125ea331851367716bee301ecde7f38a7e429e7,88,12465292456303661247515,12932997519396600000000,,
stakeDelegates,1625077299,0x2426187b10307d9bfec8ec3deb93bc521371c8d7,0x04f870d1caa526b06222259a0c6a964b9c5ff9f5ccaa860e9a21a05539584844-53,0x5a8904be09625965d9aec4bffd30d853438a053e,53,5834483705851228238239,6259295304750000000000,,
stakeDelegates,1625077299,0x2426187b10307d9bfec8ec3deb93bc521371c8d7,0x04f870d1caa526b06222259a0c6a964b9c5ff9f5ccaa860e9a21a05539584844-53,0x5a8904be09625965d9aec4bffd30d853438a053e,53,5834483705851228238239,6259295304750000000000,,
stakeDelegates,1625078058,0x13880821e1d2453e77bcce113700765c65a0df90,0x301982e1345510ce2a15076dc8b735a5f6b27a0fbfef81761ae47447dfc0beac-328,0x7697a886fc3b71a8a88487019337a6bbe5838f1a,328,4347231051688910591484,4662417458522761720029,,
stakeDelegates,1625084446,0x5ade40e345817b739b91c6b4615efce87f9d7c57,0x3c4cf789f45fb3eadf085a331f65854e2aa86f94de40a0e0ee961cca542580f7-111,0x4d6a8776a164776c93618233a0003e8894e7e6c2,111,37856107605850147046504,39847775129771978497271,,
stakeDelegates,1625087724,0x462ad48d2ca9a1fcf169eb53fe715511c92893fa,0x3816d2697f1664a864fa22702555b5b9645a913bc24b0ddc7fa9c26300b977c5-129,0x5a8904be09625965d9aec4bffd30d853438a053e,129,429041631012192766167,460394888715650000000,,
stakeDelegates,1625088440,0x3fa879c89b5c4936a313284e5c024e099352f69b,0x1ade760f997f913de3da3ebf41a81a72c6475fe063cd88b54e5d25b00b781fe0-173,0x040a8ae130b5fbac973074aa1bd2c69773c5fbc2,173,114524500000000000000,114524500000000000000,,
stakeDelegates,1625091181,0xd9c8159ca14779fa16ce9d6aacd69f5e598ffa38,0x36f5ff85fb5b46799847778b7bb9e8ac0c7accf2974ed5b3547c1f4628d715f1-247,0x5a8904be09625965d9aec4bffd30d853438a053e,247,1175424690114888984320,1261321700000000000000,,
