type,blockTime,delegator,eventTime,id,indexer,logIndex,shares,tokens,until
stakeDelegatedLockeds,1621061020,0xa49e54116a63e1f33712733dde639654fb54b5f4,1621061020,0x0d61d895e1a4d6181f3d2af86bec8d528ff39cbd34c4f20436d68598380287e2-193,0x5a8904be09625965d9aec4bffd30d853438a053e,193,813061931954894537919,861594424003474234675,177
stakeDelegatedLockeds,1621061020,0xa49e54116a63e1f33712733dde639654fb54b5f4,1621061020,0x0d61d895e1a4d6181f3d2af86bec8d528ff39cbd34c4f20436d68598380287e2-193,0x5a8904be09625965d9aec4bffd30d853438a053e,193,813061931954894537919,861594424003474234675,177
stakeDelegatedLockeds,1621061020,0xa49e54116a63e1f33712733dde639654fb54b5f4,1621061020,0x0d61d895e1a4d6181f3d2af86bec8d528ff39cbd34c4f20436d68598380287e2-193,0x5a8904be09625965d9aec4bffd30d853438a053e,193,813061931954894537919,861594424003474234675,177
stakeDelegatedLockeds,1621061020,0xa49e54116a63e1f33712733dde639654fb54b5f4,1621061020,0x0d61d895e1a4d6181f3d2af86bec8d528ff39cbd34c4f20436d68598380287e2-193,0x5a8904be09625965d9aec4bffd30d853438a053e,193,813061931954894537919,861594424003474234675,177
stakeDelegatedLockeds,1621064786,0x026ad6ecd5124809d5f3b393f6a94ac195ca55b9,1621064786,0x77981533e3084a42c2bda8cfb6364bc5510a515120af55deb56e287b2b861876-338,0x5a8904be09625965d9aec4bffd30d853438a053e,338,3994552164702534566281,4232991038239436881399,177
stakeDelegatedLockeds,1621064786,0x026ad6ecd5124809d5f3b393f6a94ac195ca55b9,1621064786,0x77981533e3084a42c2bda8cfb6364bc5510a515120af55deb56e287b2b861876-338,0x5a8904be09625965d9aec4bffd30d853438a053e,338,3994552164702534566281,4232991038239436881399,177
stakeDelegatedLockeds,1621065944,0x6e91b84e34fc8c8c4bdd0e2278466c79a97c3f12,1621065944,0x4993bc54e79be58fc45e8424634273ea684630e45f5cbd7ce4f82c0318d04a94-122,0x63c560997b8338f2b033f3ffdcc0f7c680feec45,122,4541928619244042775406,12500000000000000001477,177
stakeDelegatedLockeds,1621065944,0x6e91b84e34fc8c8c4bdd0e2278466c79a97c3f12,1621065944,0x4993bc54e79be58fc45e8424634273ea684630e45f5cbd7ce4f82c0318d04a94-122,0x63c560997b8338f2b033f3ffdcc0f7c680feec45,122,4541928619244042775406,12500000000000000001477,177
stakeDelegatedLockeds,1621065944,0x6e91b84e34fc8c8c4bdd0e2278466c79a97c3f12,1621065944,0x4993bc54e79be58fc45e8424634273ea684630e45f5cbd7ce4f82c0318d04a94-122,0x63c560997b8338f2b033f3ffdcc0f7c680feec45,122,4541928619244042775406,12500000000000000001477,177
stakeDelegatedLockeds,1621065944,0x6e91b84e34fc8c8c4bdd0e2278466c79a97c3f12,1621065944,0x4993bc54e79be58fc45e8424634273ea684630e45f5cbd7ce4f82c0318d04a94-122,0x63c560997b8338f2b033f3ffdcc0f7c680feec45,122,4541928619244042775406,12500000000000000001477,177
stakeDelegatedLockeds,1621070210,0x4899b5ad4434d972f7cc76130db7020d87d5695a,1621070210,0x12cc47a2507c1693fd74e678093f80d060de4b0f87b3795066ba3d9a01038c8f-336,0xd22c1c1a1fc452e3312489f1e89676e93c3323f0,336,1452898468684802659338,1514804658861576777733,177
stakeDelegatedLockeds,1621070210,0x4899b5ad4434d972f7cc76130db7020d87d5695a,1621070210,0x12cc47a2507c1693fd74e678093f80d060de4b0f87b3795066ba3d9a01038c8f-336,0xd22c1c1a1fc452e3312489f1e89676e93c3323f0,336,1452898468684802659338,1514804658861576777733,177
stakeDelegatedLockeds,1621070210,0x4899b5ad4434d972f7cc76130db7020d87d5695a,1621070210,0x12cc47a2507c1693fd74e678093f80d060de4b0f87b3795066ba3d9a01038c8f-336,0xd22c1c1a1fc452e3312489f1e89676e93c3323f0,336,1452898468684802659338,1514804658861576777733,177
stakeDelegatedLockeds,1621070210,0x4899b5ad4434d972f7cc76130db7020d87d5695a,1621070210,0x12cc47a2507c1693fd74e678093f80d060de4b0f87b3795066ba3d9a01038c8f-336,0xd22c1c1a1fc452e3312489f1e89676e93c3323f0,336,1452898468684802659338,1514804658861576777733,177
stakeDelegatedLockeds,1621070210,0x4899b5ad4434d972f7cc76130db7020d87d5695a,1621070210,0x12cc47a2507c1693fd74e678093f80d060de4b0f87b3795066ba3d9a01038c8f-336,0xd22c1c1a1fc452e3312489f1e89676e93c3323f0,336,1452898468684802659338,1514804658861576777733,177
stakeDelegatedLockeds,1621070210,0x4899b5ad4434d972f7cc76130db7020d87d5695a,1621070210,0x12cc47a2507c1693fd74e678093f80d060de4b0f87b3795066ba3d9a01038c8f-336,0xd22c1c1a1fc452e3312489f1e89676e93c3323f0,336,1452898468684802659338,1514804658861576777733,177
stakeDelegatedLockeds,1621076186,0x92b7b0821fceafae8904031839a996d222c2c48f,1621076186,0x63abbf00708ce30bbdc14cd20be0077e15fe9cdde09a75f7cd5396b8303358a5-300,0x720a98087160bfdb282f695abe6f9ac966b03d43,300,172809580602906326251089,180383976925503797718806,177
stakeDelegatedLockeds,1621076186,0x92b7b0821fceafae8904031839a996d222c2c48f,1621076186,0x63abbf00708ce30bbdc14cd20be0077e15fe9cdde09a75f7cd5396b8303358a5-300,0x720a98087160bfdb282f695abe6f9ac966b03d43,300,172809580602906326251089,180383976925503797718806,177
stakeDelegatedLockeds,1621076186,0x92b7b0821fceafae8904031839a996d222c2c48f,1621076186,0x63abbf00708ce30bbdc14cd20be0077e15fe9cdde09a75f7cd5396b8303358a5-300,0x720a98087160bfdb282f695abe6f9ac966b03d43,300,172809580602906326251089,180383976925503797718806,177
stakeDelegatedLockeds,1621080225,0x037af8b980cf3c7c01d180d0c923d8840a20950f,1621080225,0x13f72d4c94f3f8c8ecccba7d9ef087e0af5b6434fd30ecc0d296abd69bd08ddb-213,0xe7a694696a4d11ac0b7ab2dcb99a7fcf200eb00b,213,1933335912300203358432,2100000000000000001098,177
stakeDelegatedLockeds,1621080225,0x037af8b980cf3c7c01d180d0c923d8840a20950f,1621080225,0x13f72d4c94f3f8c8ecccba7d9ef087e0af5b6434fd30ecc0d296abd69bd08ddb-213,0xe7a694696a4d11ac0b7ab2dcb99a7fcf200eb00b,213,1933335912300203358432,2100000000000000001098,177
stakeDelegatedLockeds,1621080225,0x037af8b980cf3c7c01d180d0c923d8840a20950f,1621080225,0x13f72d4c94f3f8c8ecccba7d9ef087e0af5b6434fd30ecc0d296abd69bd08ddb-213,0xe7a694696a4d11ac0b7ab2dcb99a7fcf200eb00b,213,1933335912300203358432,2100000000000000001098,177
stakeDelegatedLockeds,1621080225,0x037af8b980cf3c7c01d180d0c923d8840a20950f,1621080225,0x13f72d4c94f3f8c8ecccba7d9ef087e0af5b6434fd30ecc0d296abd69bd08ddb-213,0xe7a694696a4d11ac0b7ab2dcb99a7fcf200eb00b,213,1933335912300203358432,2100000000000000001098,177
stakeDelegatedLockeds,1621080225,0x037af8b980cf3c7c01d180d0c923d8840a20950f,1621080225,0x13f72d4c94f3f8c8ecccba7d9ef087e0af5b6434fd30ecc0d296abd69bd08ddb-213,0xe7a694696a4d11ac0b7ab2dcb99a7fcf200eb00b,213,1933335912300203358432,2100000000000000001098,177
stakeDelegatedLockeds,1621080225,0x037af8b980cf3c7c01d180d0c923d8840a20950f,1621080225,0x13f72d4c94f3f8c8ecccba7d9ef087e0af5b6434fd30ecc0d296abd69bd08ddb-213,0xe7a694696a4d11ac0b7ab2dcb99a7fcf200eb00b,213,1933335912300203358432,2100000000000000001098,177
stakeDelegatedLockeds,1621084597,0xd3c4110171fba9a198648b3c4cfe7c713dce7359,1621084597,0x012adb21cb7fde02a410d227ab2a74cc85c8a528a40b7bcd94f144cf505f93e5-117,0x720a98087160bfdb282f695abe6f9ac966b03d43,117,185066683247660837919371,193178319189000645026280,177
stakeDelegatedLockeds,1621084597,0xd3c4110171fba9a198648b3c4cfe7c713dce7359,1621084597,0x012adb21cb7fde02a410d227ab2a74cc85c8a528a40b7bcd94f144cf505f93e5-117,0x720a98087160bfdb282f695abe6f9ac966b03d43,117,185066683247660837919371,193178319189000645026280,177
stakeDelegatedLockeds,1621084597,0xd3c4110171fba9a198648b3c4cfe7c713dce7359,1621084597,0x012adb21cb7fde02a410d227ab2a74cc85c8a528a40b7bcd94f144cf505f93e5-117,0x720a98087160bfdb282f695abe6f9ac966b03d43,117,185066683247660837919371,193178319189000645026280,177
stakeDelegatedLockeds,1621084597,0xd3c4110171fba9a198648b3c4cfe7c713dce7359,1621084597,0x012adb21cb7fde02a410d227ab2a74cc85c8a528a40b7bcd94f144cf505f93e5-117,0x720a98087160bfdb282f695abe6f9ac966b03d43,117,185066683247660837919371,193178319189000645026280,177
stakeDelegatedLockeds,1621084597,0xd3c4110171fba9a198648b3c4cfe7c713dce7359,1621084597,0x012adb21cb7fde02a410d227ab2a74cc85c8a528a40b7bcd94f144cf505f93e5-117,0x720a98087160bfdb282f695abe6f9ac966b03d43,117,185066683247660837919371,193178319189000645026280,177
stakeDelegatedLockeds,1621084597,0xd3c4110171fba9a198648b3c4cfe7c713dce7359,1621084597,0x012adb21cb7fde02a410d227ab2a74cc85c8a528a40b7bcd94f144cf505f93e5-117,0x720a98087160bfdb282f695abe6f9ac966b03d43,117,185066683247660837919371,193178319189000645026280,177
stakeDelegatedLockeds,1621088754,0xffcc886d4a19a3283df6f73edb8351b290c984ae,1621088754,0x8c86e40f4717b5305814679688652ca1e6e9e1872943cd41e4f70d36b86ff19f-207,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,207,353147371750892995276,362771030081968219774,177
stakeDelegatedLockeds,1621102993,0x6be0b6ec163c322bf3b1487db10f33e781adada8,1621102993,0xa38245c83547dda414c3db673beed9361b480c9b6c40d425181fe8821f98fb82-103,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,103,11629582295110049677904,12500000000000000007087,177
stakeDelegatedLockeds,1621105315,0x77b6ae9083aa742f1ff7b53bad92216da8f7796d,1621105315,0x6c3451f2c25563e4ff54e9ecbaee4371b09e7ddc5417323875beb5115b489ddd-338,0x720a98087160bfdb282f695abe6f9ac966b03d43,338,153929581026193460036546,160676450316634644399507,177
stakeDelegatedLockeds,1621105315,0x77b6ae9083aa742f1ff7b53bad92216da8f7796d,1621105315,0x6c3451f2c25563e4ff54e9ecbaee4371b09e7ddc5417323875beb5115b489ddd-338,0x720a98087160bfdb282f695abe6f9ac966b03d43,338,153929581026193460036546,160676450316634644399507,177
stakeDelegatedLockeds,1621105315,0x77b6ae9083aa742f1ff7b53bad92216da8f7796d,1621105315,0x6c3451f2c25563e4ff54e9ecbaee4371b09e7ddc5417323875beb5115b489ddd-338,0x720a98087160bfdb282f695abe6f9ac966b03d43,338,153929581026193460036546,160676450316634644399507,177
stakeDelegatedLockeds,1621108952,0xb0d9a472e7e95eec05f8f56b80ca724496913131,1621108952,0x9e8e45487d6d173708db6b1d118bdced9220a419a96e1c438f1bcdf8bd1a5c60-226,0x79c813f6b6a84b4ab7258db617612f06bde25498,226,8827423606230920233654,12356257232008832334056,177
stakeDelegatedLockeds,1621108952,0x234188b1fe55e2d30af9deb994b9ec0dc7ca6fdf,1621108952,0x1e70bc65f4cce2920d7f09c1fc3c57cbed275128ae562004ef58881531fd51b5-152,0xd22c1c1a1fc452e3312489f1e89676e93c3323f0,152,308021734019696000463200,321146155619550971203640,177
stakeDelegatedLockeds,1621108952,0x234188b1fe55e2d30af9deb994b9ec0dc7ca6fdf,1621108952,0x1e70bc65f4cce2920d7f09c1fc3c57cbed275128ae562004ef58881531fd51b5-152,0xd22c1c1a1fc452e3312489f1e89676e93c3323f0,152,308021734019696000463200,321146155619550971203640,177
stakeDelegatedLockeds,1621108952,0x234188b1fe55e2d30af9deb994b9ec0dc7ca6fdf,1621108952,0x1e70bc65f4cce2920d7f09c1fc3c57cbed275128ae562004ef58881531fd51b5-152,0xd22c1c1a1fc452e3312489f1e89676e93c3323f0,152,308021734019696000463200,321146155619550971203640,177
stakeDelegatedLockeds,1621108952,0x234188b1fe55e2d30af9deb994b9ec0dc7ca6fdf,1621108952,0x1e70bc65f4cce2920d7f09c1fc3c57cbed275128ae562004ef58881531fd51b5-152,0xd22c1c1a1fc452e3312489f1e89676e93c3323f0,152,308021734019696000463200,321146155619550971203640,177
stakeDelegatedLockeds,1621108952,0x234188b1fe55e2d30af9deb994b9ec0dc7ca6fdf,1621108952,0x1e70bc65f4cce2920d7f09c1fc3c57cbed275128ae562004ef58881531fd51b5-152,0xd22c1c1a1fc452e3312489f1e89676e93c3323f0,152,308021734019696000463200,321146155619550971203640,177
stakeDelegatedLockeds,1621108952,0x234188b1fe55e2d30af9deb994b9ec0dc7ca6fdf,1621108952,0x1e70bc65f4cce2920d7f09c1fc3c57cbed275128ae562004ef58881531fd51b5-152,0xd22c1c1a1fc452e3312489f1e89676e93c3323f0,152,308021734019696000463200,321146155619550971203640,177
stakeDelegatedLockeds,1621115540,0x44bcc8d4ef88d481d9e4bd5fd68fe73e1dc6f4a6,1621115540,0x69eb02eb7a6ed54a2be42a4f425319237fe9ce7c5c7f6fcb2e82b9ffa87ba29e-170,0x5a8904be09625965d9aec4bffd30d853438a053e,170,1886922031942093898255,2000000000000000001475,177
stakeDelegatedLockeds,1621115540,0x44bcc8d4ef88d481d9e4bd5fd68fe73e1dc6f4a6,1621115540,0x69eb02eb7a6ed54a2be42a4f425319237fe9ce7c5c7f6fcb2e82b9ffa87ba29e-170,0x5a8904be09625965d9aec4bffd30d853438a053e,170,1886922031942093898255,2000000000000000001475,177
stakeDelegatedLockeds,1621115540,0x44bcc8d4ef88d481d9e4bd5fd68fe73e1dc6f4a6,1621115540,0x69eb02eb7a6ed54a2be42a4f425319237fe9ce7c5c7f6fcb2e82b9ffa87ba29e-170,0x5a8904be09625965d9aec4bffd30d853438a053e,170,1886922031942093898255,2000000000000000001475,177
stakeDelegatedLockeds,1621117502,0xaf0939af286a35dbfab7ded7c777a5f6e8be26a8,1621117502,0x3829ac77e5603fa516bcf3bd145eb7145cbd716d89187518e24540b3b8c96672-248,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,248,687704045885524309768,739175350879419342695,177
stakeDelegatedLockeds,1621117502,0xaf0939af286a35dbfab7ded7c777a5f6e8be26a8,1621117502,0x3829ac77e5603fa516bcf3bd145eb7145cbd716d89187518e24540b3b8c96672-248,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,248,687704045885524309768,739175350879419342695,177
stakeDelegatedLockeds,1621117502,0xaf0939af286a35dbfab7ded7c777a5f6e8be26a8,1621117502,0x3829ac77e5603fa516bcf3bd145eb7145cbd716d89187518e24540b3b8c96672-248,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,248,687704045885524309768,739175350879419342695,177
stakeDelegatedLockeds,1621117502,0xaf0939af286a35dbfab7ded7c777a5f6e8be26a8,1621117502,0x3829ac77e5603fa516bcf3bd145eb7145cbd716d89187518e24540b3b8c96672-248,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,248,687704045885524309768,739175350879419342695,177
stakeDelegatedLockeds,1621118678,0x832a84370f205100bbfb6199813de13dfb28dc9d,1621118678,0x7d4fba942ce882c7a9e28b072afc3a6179c80df8fdb7fde29dc729f2d97493d2-163,0xbb784d9b398271b7a64f975bebde869409691915,163,13251585026064385534655,30451578676634931367622,177
stakeDelegatedLockeds,1621125931,0x84ce7d91b5020a7a4a3fba5bfc8b33225c807ff0,1621125931,0x1986afebb108074cde33d5443487d9780094391fd5399d1ee94e9d673f0328e9-54,0x4fedde33607cfda2c82a999accb427d1170987d9,54,8018484272816812081990,10221308857417846329284,177
stakeDelegatedLockeds,1621125931,0x84ce7d91b5020a7a4a3fba5bfc8b33225c807ff0,1621125931,0x1986afebb108074cde33d5443487d9780094391fd5399d1ee94e9d673f0328e9-54,0x4fedde33607cfda2c82a999accb427d1170987d9,54,8018484272816812081990,10221308857417846329284,177
stakeDelegatedLockeds,1621125931,0x84ce7d91b5020a7a4a3fba5bfc8b33225c807ff0,1621125931,0x1986afebb108074cde33d5443487d9780094391fd5399d1ee94e9d673f0328e9-54,0x4fedde33607cfda2c82a999accb427d1170987d9,54,8018484272816812081990,10221308857417846329284,177
stakeDelegatedLockeds,1621125931,0x84ce7d91b5020a7a4a3fba5bfc8b33225c807ff0,1621125931,0x1986afebb108074cde33d5443487d9780094391fd5399d1ee94e9d673f0328e9-54,0x4fedde33607cfda2c82a999accb427d1170987d9,54,8018484272816812081990,10221308857417846329284,177
stakeDelegatedLockeds,1621125931,0x84ce7d91b5020a7a4a3fba5bfc8b33225c807ff0,1621125931,0x1986afebb108074cde33d5443487d9780094391fd5399d1ee94e9d673f0328e9-54,0x4fedde33607cfda2c82a999accb427d1170987d9,54,8018484272816812081990,10221308857417846329284,177
stakeDelegatedLockeds,1621125931,0x84ce7d91b5020a7a4a3fba5bfc8b33225c807ff0,1621125931,0x1986afebb108074cde33d5443487d9780094391fd5399d1ee94e9d673f0328e9-54,0x4fedde33607cfda2c82a999accb427d1170987d9,54,8018484272816812081990,10221308857417846329284,177
stakeDelegatedLockeds,1621135437,0x45cd279c05c90d1d0646c48acbe27f767359c1fe,1621135437,0x7812e77419d21bc2fe8aa2e2ffe2a92ae3b6769a2158d3f6ed53405e9ea4c59e-336,0x5a8904be09625965d9aec4bffd30d853438a053e,336,469881385822469735501,498040065109472965430,177
stakeDelegatedLockeds,1621135437,0x45cd279c05c90d1d0646c48acbe27f767359c1fe,1621135437,0x7812e77419d21bc2fe8aa2e2ffe2a92ae3b6769a2158d3f6ed53405e9ea4c59e-336,0x5a8904be09625965d9aec4bffd30d853438a053e,336,469881385822469735501,498040065109472965430,177
stakeDelegatedLockeds,1621138055,0x70b91ef86b5199c8016a4e123fae5712e4f8cc55,1621138055,0x766b17ce789c2325eb43709046d41de9d68dd47b8252ec4036d486206ff5aa7d-176,0xb06071394531b63b0bac78f27e12dc2beaa913e4,176,4945148188651873286482471,5233007886374901990283321,177
stakeDelegatedLockeds,1621138055,0x70b91ef86b5199c8016a4e123fae5712e4f8cc55,1621138055,0x766b17ce789c2325eb43709046d41de9d68dd47b8252ec4036d486206ff5aa7d-176,0xb06071394531b63b0bac78f27e12dc2beaa913e4,176,4945148188651873286482471,5233007886374901990283321,177
stakeDelegatedLockeds,1621138511,0x70b91ef86b5199c8016a4e123fae5712e4f8cc55,1621138511,0x6f72853046dd9cd7f14001c981f68a9cd2c09c7d6b8b967fcdbae580b88f84cc-339,0xd11e05240a50e2eedb03e72d4c9c6465bc05f2a4,339,3775403793997506883893846,4142251682009235831921472,177
stakeDelegatedLockeds,1621138511,0x70b91ef86b5199c8016a4e123fae5712e4f8cc55,1621138511,0x6f72853046dd9cd7f14001c981f68a9cd2c09c7d6b8b967fcdbae580b88f84cc-339,0xd11e05240a50e2eedb03e72d4c9c6465bc05f2a4,339,3775403793997506883893846,4142251682009235831921472,177
stakeDelegatedLockeds,1621138511,0x70b91ef86b5199c8016a4e123fae5712e4f8cc55,1621138511,0x6f72853046dd9cd7f14001c981f68a9cd2c09c7d6b8b967fcdbae580b88f84cc-339,0xd11e05240a50e2eedb03e72d4c9c6465bc05f2a4,339,3775403793997506883893846,4142251682009235831921472,177
stakeDelegatedLockeds,1621138837,0x70b91ef86b5199c8016a4e123fae5712e4f8cc55,1621138837,0x0de27882418715e32622bd9d5e87b1c7388d48d1ce7b831c902f8abce2ee324f-287,0xf3f182e859f789af8d6c2223d15c691471c79a2b,287,2911509942270548621476554,3100917447110908020954201,177
stakeDelegatedLockeds,1621138837,0x70b91ef86b5199c8016a4e123fae5712e4f8cc55,1621138837,0x0de27882418715e32622bd9d5e87b1c7388d48d1ce7b831c902f8abce2ee324f-287,0xf3f182e859f789af8d6c2223d15c691471c79a2b,287,2911509942270548621476554,3100917447110908020954201,177
stakeDelegatedLockeds,1621138837,0x70b91ef86b5199c8016a4e123fae5712e4f8cc55,1621138837,0x0de27882418715e32622bd9d5e87b1c7388d48d1ce7b831c902f8abce2ee324f-287,0xf3f182e859f789af8d6c2223d15c691471c79a2b,287,2911509942270548621476554,3100917447110908020954201,177
stakeDelegatedLockeds,1621138837,0x70b91ef86b5199c8016a4e123fae5712e4f8cc55,1621138837,0x0de27882418715e32622bd9d5e87b1c7388d48d1ce7b831c902f8abce2ee324f-287,0xf3f182e859f789af8d6c2223d15c691471c79a2b,287,2911509942270548621476554,3100917447110908020954201,177
stakeDelegatedLockeds,1621138837,0x70b91ef86b5199c8016a4e123fae5712e4f8cc55,1621138837,0x0de27882418715e32622bd9d5e87b1c7388d48d1ce7b831c902f8abce2ee324f-287,0xf3f182e859f789af8d6c2223d15c691471c79a2b,287,2911509942270548621476554,3100917447110908020954201,177
stakeDelegatedLockeds,1621138837,0x70b91ef86b5199c8016a4e123fae5712e4f8cc55,1621138837,0x0de27882418715e32622bd9d5e87b1c7388d48d1ce7b831c902f8abce2ee324f-287,0xf3f182e859f789af8d6c2223d15c691471c79a2b,287,2911509942270548621476554,3100917447110908020954201,177
stakeDelegatedLockeds,1621138884,0x70b91ef86b5199c8016a4e123fae5712e4f8cc55,1621138884,0x8c34672bf84e98b331f132c2c934e1ea6dfa2e51800ed655d90dd67b809e5cd4-320,0x7fd833cf8775e9c3524b8be925723345164964be,320,2699965105881921634041404,4039087554058610358793191,177
stakeDelegatedLockeds,1621139832,0x70b91ef86b5199c8016a4e123fae5712e4f8cc55,1621139832,0x4949cb2b5798f530543ca329b5da7b7971afbc5157a9410b402ec3c9131d8b2f-285,0xd9c7cdf09d868467d9f94f885dd68e850e278118,285,1851435378254662433270420,2098040262162133141591714,177
stakeDelegatedLockeds,1621139832,0x70b91ef86b5199c8016a4e123fae5712e4f8cc55,1621139832,0x4949cb2b5798f530543ca329b5da7b7971afbc5157a9410b402ec3c9131d8b2f-285,0xd9c7cdf09d868467d9f94f885dd68e850e278118,285,1851435378254662433270420,2098040262162133141591714,177
stakeDelegatedLockeds,1621139832,0x70b91ef86b5199c8016a4e123fae5712e4f8cc55,1621139832,0x4949cb2b5798f530543ca329b5da7b7971afbc5157a9410b402ec3c9131d8b2f-285,0xd9c7cdf09d868467d9f94f885dd68e850e278118,285,1851435378254662433270420,2098040262162133141591714,177
stakeDelegatedLockeds,1621139832,0x70b91ef86b5199c8016a4e123fae5712e4f8cc55,1621139832,0x4949cb2b5798f530543ca329b5da7b7971afbc5157a9410b402ec3c9131d8b2f-285,0xd9c7cdf09d868467d9f94f885dd68e850e278118,285,1851435378254662433270420,2098040262162133141591714,177
stakeDelegatedLockeds,1621139875,0x70b91ef86b5199c8016a4e123fae5712e4f8cc55,1621139875,0x7b71dc972ef90af15770df2197fc4381402cd9c76eb8b230100412dd452aded8-248,0xf4a097ce3a4efbd1748b2ef2076813961e4e6fa7,248,1703709626906369782780047,2095852967933904632817804,177
stakeDelegatedLockeds,1621139979,0x70b91ef86b5199c8016a4e123fae5712e4f8cc55,1621139979,0x3fb36317000a74e81bef81f31eb65c94cd37755a6828f1c03556111f1544c74b-279,0x24a17f3ce0b06d8da3d058dec91e36bb867cbe65,279,859738244272859227623385,1013715127958208763120850,177
stakeDelegatedLockeds,1621139979,0x70b91ef86b5199c8016a4e123fae5712e4f8cc55,1621139979,0x3fb36317000a74e81bef81f31eb65c94cd37755a6828f1c03556111f1544c74b-279,0x24a17f3ce0b06d8da3d058dec91e36bb867cbe65,279,859738244272859227623385,1013715127958208763120850,177
stakeDelegatedLockeds,1621139979,0x70b91ef86b5199c8016a4e123fae5712e4f8cc55,1621139979,0x3fb36317000a74e81bef81f31eb65c94cd37755a6828f1c03556111f1544c74b-279,0x24a17f3ce0b06d8da3d058dec91e36bb867cbe65,279,859738244272859227623385,1013715127958208763120850,177
stakeDelegatedLockeds,1621139979,0x70b91ef86b5199c8016a4e123fae5712e4f8cc55,1621139979,0x3fb36317000a74e81bef81f31eb65c94cd37755a6828f1c03556111f1544c74b-279,0x24a17f3ce0b06d8da3d058dec91e36bb867cbe65,279,859738244272859227623385,1013715127958208763120850,177
stakeDelegatedLockeds,1621140438,0x70b91ef86b5199c8016a4e123fae5712e4f8cc55,1621140438,0x940a39744ffbaab1d27a8295ab03b9d5521b9ad5a17a6675911181db3c415329-283,0xbfe2a198cb0cdfb50fb03cd932c7387ddb0d25aa,283,216152329004683695821277,1011456171549219262867753,177
stakeDelegatedLockeds,1621140444,0x70b91ef86b5199c8016a4e123fae5712e4f8cc55,1621140444,0x5d802d38494af0e69eb1f9b00bdd91990ecf8065fa8c7c98034efe20a09936aa-114,0xddc39dceb6d8fb94d8a9b59cf3bf9a1e7ae19034,114,859512807597453971442524,1048749066993734049246289,177
stakeDelegatedLockeds,1621140444,0x70b91ef86b5199c8016a4e123fae5712e4f8cc55,1621140444,0x66de585265cef85c03eaf98f57305ca93addbdf838d52a3c0057b0c306614238-97,0x63c560997b8338f2b033f3ffdcc0f7c680feec45,97,762553063794175112661812,2101415275964164460362386,177
stakeDelegatedLockeds,1621140444,0x70b91ef86b5199c8016a4e123fae5712e4f8cc55,1621140444,0x5d802d38494af0e69eb1f9b00bdd91990ecf8065fa8c7c98034efe20a09936aa-114,0xddc39dceb6d8fb94d8a9b59cf3bf9a1e7ae19034,114,859512807597453971442524,1048749066993734049246289,177
stakeDelegatedLockeds,1621140444,0x70b91ef86b5199c8016a4e123fae5712e4f8cc55,1621140444,0x5d802d38494af0e69eb1f9b00bdd91990ecf8065fa8c7c98034efe20a09936aa-114,0xddc39dceb6d8fb94d8a9b59cf3bf9a1e7ae19034,114,859512807597453971442524,1048749066993734049246289,177
stakeDelegatedLockeds,1621140444,0x70b91ef86b5199c8016a4e123fae5712e4f8cc55,1621140444,0x66de585265cef85c03eaf98f57305ca93addbdf838d52a3c0057b0c306614238-97,0x63c560997b8338f2b033f3ffdcc0f7c680feec45,97,762553063794175112661812,2101415275964164460362386,177
stakeDelegatedLockeds,1621140444,0x70b91ef86b5199c8016a4e123fae5712e4f8cc55,1621140444,0x5d802d38494af0e69eb1f9b00bdd91990ecf8065fa8c7c98034efe20a09936aa-114,0xddc39dceb6d8fb94d8a9b59cf3bf9a1e7ae19034,114,859512807597453971442524,1048749066993734049246289,177
stakeDelegatedLockeds,1621140444,0x70b91ef86b5199c8016a4e123fae5712e4f8cc55,1621140444,0x66de585265cef85c03eaf98f57305ca93addbdf838d52a3c0057b0c306614238-97,0x63c560997b8338f2b033f3ffdcc0f7c680feec45,97,762553063794175112661812,2101415275964164460362386,177
stakeDelegatedLockeds,1621142785,0x1d79706378ea91067fa574b30ea139b00000d15d,1621142785,0x6949c4a3626a6d769998a0594bcddea5c83e642c43daac466dc3e3c3d999cb8f-38,0x4167eb613d784c910f5dc0f3f0515d61ec6ec8df,38,121693583032958857289192,127702979605694183985379,177
stakeDelegatedLockeds,1621142785,0x1d79706378ea91067fa574b30ea139b00000d15d,1621142785,0x6949c4a3626a6d769998a0594bcddea5c83e642c43daac466dc3e3c3d999cb8f-38,0x4167eb613d784c910f5dc0f3f0515d61ec6ec8df,38,121693583032958857289192,127702979605694183985379,177
stakeDelegatedLockeds,1621142785,0x1d79706378ea91067fa574b30ea139b00000d15d,1621142785,0x6949c4a3626a6d769998a0594bcddea5c83e642c43daac466dc3e3c3d999cb8f-38,0x4167eb613d784c910f5dc0f3f0515d61ec6ec8df,38,121693583032958857289192,127702979605694183985379,177
stakeDelegatedLockeds,1621143408,0x56542ec5e3ac6add16296a347f007b7ff29fb3cd,1621143408,0x44efd2b556a8c05fa6a4ab228c806c58ac601bd428ddb7ebef836662fe937602-331,0x720a98087160bfdb282f695abe6f9ac966b03d43,331,13747437682205208736470,14350000000000000010849,178
