id,blockNumber,logIndex,indexer,subgraphDeploymentID,epoch,tokens,allocationID,type,sender,isDelegator,from,curationFees,rebateFees,delegator,shares,eventTime,until,indexingRewardCut,queryFeeCut,delegationFees,amount,reward,beneficiary
0x295bf6351f141726b46633d5245327f455f18ce2783f14225ebc9fc1eb55a1e7-522,13058949,522,0x76e84025978a0c16fc7ba483718b667388f2973c,0xea93addb2d214e40a4b9c1881d42c489a531b6d3caba1fed81506973f16da8d0,242.0,1230000000000000000000000,0x38d651205fb2a817aec416ba24eb7faac57684b8,allocationCreateds,,,,,,,,,,,,,,,
0x7d8e79f5baa78354b6598eef5f3e30cec9eb8a1d7a8c60baca3b7ad0fff2ad75-21,13198293,21,0x76e84025978a0c16fc7ba483718b667388f2973c,0x4a008334f8e7ea21be223d15462084f51abcc0e6625f61de806b8456e67e603e,263.0,1230000000000000000000000,0xf3838f0004cc42a10ed21d445a80f2bdce54bdba,allocationCreateds,,,,,,,,,,,,,,,
0xcdd181bb082dac34a55877f52848828346aac794064ab0bf1ea4efdf69e8efef-99,13343410,99,0x76e84025978a0c16fc7ba483718b667388f2973c,0x4a008334f8e7ea21be223d15462084f51abcc0e6625f61de806b8456e67e603e,285.0,1230000000000000000000000,0x15ebcd76186dd390793a178e722818c65f0a85a7,allocationCreateds,,,,,,,,,,,,,,,
0x644d98530ad0cfbe2863a371448a3d89b83d0354b92d917ccbc712aee5197703-284,13426735,284,0x76e84025978a0c16fc7ba483718b667388f2973c,0x4a008334f8e7ea21be223d15462084f51abcc0e6625f61de806b8456e67e603e,297.0,1210000000000000000000000,0x0ae0c8a1b8a609d523b8e1962862c1aed24a3dba,allocationCreateds,,,,,,,,,,,,,,,
0x81a91edc00c34182cd636861c5632ff8615189ce511d26507e665a3bd1f07ffe-552,13555388,552,0x76e84025978a0c16fc7ba483718b667388f2973c,0x4a008334f8e7ea21be223d15462084f51abcc0e6625f61de806b8456e67e603e,317.0,1210000000000000000000000,0x38ca4dbdbbfff63b20a6d694f4023d791f8d2d32,allocationCreateds,,,,,,,,,,,,,,,
0x76358e5eae1b6712e18acabfe7e8e1526df6a4989ecb304282c2e35279e11f0d-110,13693682,110,0x76e84025978a0c16fc7ba483718b667388f2973c,0x4a008334f8e7ea21be223d15462084f51abcc0e6625f61de806b8456e67e603e,338.0,1210000000000000000000000,0xcad0246858d984ec14cd044a1d3d0d4ba08f26e7,allocationCreateds,,,,,,,,,,,,,,,
0x75df1cc86b3846862cd36aad82b595a1be566a06c6474dd871ad806f12d2afb2-165,13827617,165,0x76e84025978a0c16fc7ba483718b667388f2973c,0x4a008334f8e7ea21be223d15462084f51abcc0e6625f61de806b8456e67e603e,358.0,1210000000000000000000000,0xe87635f3404ca06cb8229558d63e6532476db6c9,allocationCreateds,,,,,,,,,,,,,,,
0x6c014cf78a12399dd20703649853c37ff31bc9c7486ca2addbce42723ee22158-46,13835844,46,0x76e84025978a0c16fc7ba483718b667388f2973c,0x4a008334f8e7ea21be223d15462084f51abcc0e6625f61de806b8456e67e603e,359.0,1110000000000000000000000,0x87f5f7385dc313599f9a9a26b8c5ae8f3dd817f3,allocationCreateds,,,,,,,,,,,,,,,
0x4f618461b231d7fbc704d40fd19f34849cb38f1d618aa508457b18c8c333d404-77,13842207,77,0x76e84025978a0c16fc7ba483718b667388f2973c,0x4a008334f8e7ea21be223d15462084f51abcc0e6625f61de806b8456e67e603e,360.0,1110000000000000000000000,0x2b45df9f2aea56aeb95db86212cebd8683686028,allocationCreateds,,,,,,,,,,,,,,,
0x39e5b1fa1a3d641a114f5f04b6ccef923c853d80918efecb75b9ac099a679185-112,14003392,112,0x76e84025978a0c16fc7ba483718b667388f2973c,0x4a008334f8e7ea21be223d15462084f51abcc0e6625f61de806b8456e67e603e,384.0,1110000000000000000000000,0x02214812d6997521780c3a12c08412730f0dbfb4,allocationCreateds,,,,,,,,,,,,,,,
0xa87204082dd05d1c2922573f5b67be92d56dbf95d5c09464600729a36a6f953c-33,14144893,33,0x76e84025978a0c16fc7ba483718b667388f2973c,0x4a008334f8e7ea21be223d15462084f51abcc0e6625f61de806b8456e67e603e,405.0,1110000000000000000000000,0xb51ed2c4182929fedb4adfe1d05599c84314370a,allocationCreateds,,,,,,,,,,,,,,,
0xcbbe3623eadbe6765ec2e50f51d967dd0f79130065b6c77351bf533de293c0a1-179,14280550,179,0x76e84025978a0c16fc7ba483718b667388f2973c,0x4a008334f8e7ea21be223d15462084f51abcc0e6625f61de806b8456e67e603e,426.0,1110000000000000000000000,0xb0a1600647e9556e91fc52a63d95a8481a4b9469,allocationCreateds,,,,,,,,,,,,,,,
