id,blockNumber,logIndex,indexer,subgraphDeploymentID,epoch,tokens,allocationID,type,sender,isDelegator,from,curationFees,rebateFees,delegator,shares,eventTime,until,indexingRewardCut,queryFeeCut,delegationFees,amount,reward,beneficiary
0x5b8c3ecd6db885a64446f51fd7f76e7045e14203ba8d4970e265ddfd42f8a5e1-521,12981772,521,0x76e84025978a0c16fc7ba483718b667388f2973c,,230.0,,,rewardsAssigneds,,,,,,,,,,,,,292138253020137640000,,
0x0c2aad2a040045a5d4004a552d31ff90798c885272b0a3d083f24666e067de6e-433,13058936,433,0x76e84025978a0c16fc7ba483718b667388f2973c,,242.0,,,rewardsAssigneds,,,,,,,,,,,,,12450962056947544350000,,
0xd1b5a22f7e6bd8f55b00f77da1165a00361cc828c007981a1fbadd8e136c2237-101,13198284,101,0x76e84025978a0c16fc7ba483718b667388f2973c,,263.0,,,rewardsAssigneds,,,,,,,,,,,,,7336005135670896450000,,
0x927cf150c9eca9dfcb89cbd3b0f0e9df71e56a8ae935311be25178a3316d9492-206,13343347,206,0x76e84025978a0c16fc7ba483718b667388f2973c,,285.0,,,rewardsAssigneds,,,,,,,,,,,,,6774781692879229560000,,
0x3c3628a6a9085a81bb62fdd2bbd4201e1d170252e8396625a6bb98aca266115b-189,13426725,189,0x76e84025978a0c16fc7ba483718b667388f2973c,,297.0,,,rewardsAssigneds,,,,,,,,,,,,,3988158628052553990000,,
0xf008c9f32acfee00fdc6ceb984d69a8a19b4e4101b6b00dd02d7965704ffd514-149,13555376,149,0x76e84025978a0c16fc7ba483718b667388f2973c,,317.0,,,rewardsAssigneds,,,,,,,,,,,,,6343695351484131410000,,
0x5a559a4093cee94918b52acb9a196c447aafe076100ab1e38cb8eefd247b5db8-252,13693673,252,0x76e84025978a0c16fc7ba483718b667388f2973c,,338.0,,,rewardsAssigneds,,,,,,,,,,,,,6851988114072635050000,,
0x1cb9405dd40ae733c94d0cb73fd2d0f11ed3b5f92c70cda1cefca89d38a71deb-180,13827611,180,0x76e84025978a0c16fc7ba483718b667388f2973c,,358.0,,,rewardsAssigneds,,,,,,,,,,,,,6869923161916538680000,,
0x98e8d1383f0773723f77b2e06924d6334f564cdbdac90dac403525bc1e0d5993-265,13835836,265,0x76e84025978a0c16fc7ba483718b667388f2973c,,359.0,,,rewardsAssigneds,,,,,,,,,,,,,427071626560971260000,,
0x7150be29718250fdf43e6a9b4527271f55a29b8561d1e60de318af6e32a5c705-353,13842166,353,0x76e84025978a0c16fc7ba483718b667388f2973c,,360.0,,,rewardsAssigneds,,,,,,,,,,,,,312990394243314300000,,
0xc8c7f0ec65a1060d524ad7a978b8c4183b9cddb04146165f7682e31b07e1dbfc-11,14003385,11,0x76e84025978a0c16fc7ba483718b667388f2973c,,384.0,,,rewardsAssigneds,,,,,,,,,,,,,7486095953498367480000,,
0x95d1191dca393332b4f633cd69012ba3760e4795990fc4d88ccbd98666bd2c70-439,14144888,439,0x76e84025978a0c16fc7ba483718b667388f2973c,,405.0,,,rewardsAssigneds,,,,,,,,,,,,,6184324722235794510000,,
0x5e9b2b516b5ba493bd88e922d04ad43904cc496eb728ff0e18e96525578f4213-54,14280532,54,0x76e84025978a0c16fc7ba483718b667388f2973c,,426.0,,,rewardsAssigneds,,,,,,,,,,,,,6306826245857733690000,,
