id,blockNumber,logIndex,indexer,subgraphDeploymentID,epoch,tokens,allocationID,type,sender,isDelegator,from,curationFees,rebateFees,delegator,shares,eventTime,until,indexingRewardCut,queryFeeCut,delegationFees,amount,reward,beneficiary
0x13744670d40f4c9cef9b6d5e0cd04f4198114393561df0e5def558d4a6f741ba-121,13221580,121,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,267.0,,,rewardsAssigneds,,,,,,,,,,,,,11838433977121791828514,,
0xe4af831a346985e3eea071d41dea1332e8ba9c43715521822d86803cbc263440-360,13221600,360,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,267.0,,,rewardsAssigneds,,,,,,,,,,,,,11223136937161700801514,,
0x8b08614b848c075bc6aabcdbedfcaaeee1ce01c7fbcecc48adfa732793978859-237,13221858,237,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,267.0,,,rewardsAssigneds,,,,,,,,,,,,,12214339094610043510086,,
0x6a236c0b6921d28d1c193831be70e3142a4c9f99158651d78a9dd22cadd30cb3-132,13403691,132,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,294.0,,,rewardsAssigneds,,,,,,,,,,,,,55528780099403632000000,,
0xcc594b8bae4e9763b9c7ce2eb1d74a2a7116ef61de06a2c31874743258e02b5a-656,13403694,656,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,294.0,,,rewardsAssigneds,,,,,,,,,,,,,49910004509338799000000,,
0x267e75d3cdc80ff524224945a1bb82efca56a8655293aef9f6e24d11b12dac67-182,13403704,182,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,294.0,,,rewardsAssigneds,,,,,,,,,,,,,23649173331493803439950,,
0x904ae3f95b91b64e04fa95e71d2ac7591145dc8f9f86f3357b6e89a430da02ad-254,13403708,254,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,294.0,,,rewardsAssigneds,,,,,,,,,,,,,29259812964419968000000,,
0x5e9aa4d875c4a09c3d7042822cd23d276860c40a15635058dad4061411e48462-60,13403713,60,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,294.0,,,rewardsAssigneds,,,,,,,,,,,,,51576629308442441000000,,
0x0fb461144e5277227394e8710ce2f2dec7641e08022bd67d76a511a9f8edd2dc-92,13580744,92,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,321.0,,,rewardsAssigneds,,,,,,,,,,,,,47267646871611533841000,,
0x4ad252c6748a7e8897d0808614e03cc86c05597ed52efa5670bc9c4fd07e131c-460,13580773,460,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,321.0,,,rewardsAssigneds,,,,,,,,,,,,,42231784830992408419600,,
0x63474187c40109ee30b9d7bd35eebace0e0d07671cc27143d2107b80441ee8e2-144,13580777,144,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,321.0,,,rewardsAssigneds,,,,,,,,,,,,,42355472200201592820400,,
0x38977a7c13bbd6ef93c0f3149a01df92ec3913567c739e4b715d756eaa43eb1e-145,13580780,145,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,321.0,,,rewardsAssigneds,,,,,,,,,,,,,42139540795676897540800,,
0x02053cb42c6beacc3f800ff3b5e8bbdca4b4afd7d475305bb6ed0b6a7db83a25-153,13580790,153,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,321.0,,,rewardsAssigneds,,,,,,,,,,,,,41255130995899171318800,,
0x385aed2fde6d74dc9e89a8f6ef8851f04b699d7e60e90148dcbdd20dc6c22374-172,13730986,172,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,343.0,,,rewardsAssigneds,,,,,,,,,,,,,37977734132700076176000,,
0xa475e732f677da86884d9dc04a52753ed0ab9cde0c2da20d3e69b59af70747e0-47,13730989,47,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,343.0,,,rewardsAssigneds,,,,,,,,,,,,,37220505847111662453400,,
0xacee83902e4440f8d1769323009fe4f8ad333ae0d77240801258c83188a38161-149,13731006,149,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,343.0,,,rewardsAssigneds,,,,,,,,,,,,,34866692446229750533770,,
0xd4f1fbe8bd750a84a9168765c23bec3314838dc82fa246a86488edaf92a1aadd-88,13731009,88,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,343.0,,,rewardsAssigneds,,,,,,,,,,,,,37625457520946000723800,,
0x084c8a38b7fad80575cff03576adcee14a10645a6e1265df6dd7eb7d9fa804c4-238,13731019,238,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,343.0,,,rewardsAssigneds,,,,,,,,,,,,,33473940233004262738400,,
0x423fec9df4901073a4f0390819c82336fedb30d07b2fcee145d2c0057cacd278-20,13914565,20,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,371.0,,,rewardsAssigneds,,,,,,,,,,,,,69960232163189754000000,,
0x4c6d24ca06651fa7ccc24dfe24840cfeea1f7a83f8d0e95046dfdaf8c1418a14-115,13914568,115,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,371.0,,,rewardsAssigneds,,,,,,,,,,,,,16597084646556681199080,,
0xe200eb2175943631eda6372aebafeecb5fb81813d27d77f6e712f07e1950dda4-20,13914572,20,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,371.0,,,rewardsAssigneds,,,,,,,,,,,,,76461309960005760000000,,
0x665e63fbdb0c046fc0796678614d8c803d915cdb46d0aa50f1786299b9f6d335-69,13914576,69,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,371.0,,,rewardsAssigneds,,,,,,,,,,,,,61949966659470816000000,,
0xc85c394173337cc6b183bac50af6f93778430734618a4cdf9614d621d22b41dd-17,14104285,17,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,399.0,,,rewardsAssigneds,,,,,,,,,,,,,16791643808123415778805,,
0xc638df1ee0ebb63cabe7dca94b70a0c4780732d6da0bb69638b15d3caa478b52-67,14104288,67,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,399.0,,,rewardsAssigneds,,,,,,,,,,,,,73970882460218457000000,,
0xb09466490d3751120f12691068195dd79dbabc63d9cc41280133ae7915bafafb-72,14104293,72,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,399.0,,,rewardsAssigneds,,,,,,,,,,,,,65796926437287352000000,,
0xa36fe7f5098eaf28b0dbfc36f181f26ce38fa9be0c4ed002cdeeaac947b1b027-36,14104296,36,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,399.0,,,rewardsAssigneds,,,,,,,,,,,,,79366691578733930000000,,
0xb7b45bc459967991f947858be338afae4b00128ae68c46fae08ff06cbb29c72e-121,14277968,121,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,426.0,,,rewardsAssigneds,,,,,,,,,,,,,97131189170523781000000,,
0xa33ac61dc6b876368445a44eba4c921b8ba8b446fc334ce4514075b14317f9ee-14,14277971,14,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,426.0,,,rewardsAssigneds,,,,,,,,,,,,,85689365847859466000000,,
0xe9210eaec7bbb75e0feb8b59c30643fa0ca2300b0d8867f68e559ad7ba86422f-208,14279198,208,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,426.0,,,rewardsAssigneds,,,,,,,,,,,,,40063957622063643345974,,
