allocationID,blockNumber,epoch,id,indexer,logIndex,subgraphDeploymentID,tokens,type,isDelegator,sender,curationFees,from,rebateFees,delegator,shares,eventTime,until,indexingRewardCut,queryFeeCut,delegationFees,amount,reward
,12294647,,0xe3e234ffcdbf54cff43a565541881c5e2c164424e07ff75eb513ad9448f2cf33-202,0xd133fd8e0607f5d82c91626140495ea0a31d0398,202,,87062500000000000000000,stakeDelegateds,,,,,,0x56abe7979d8b0835cf7a79e66adb32a0c0b15153,87062500000000000000000,,,,,,,
,12294647,,0x1d7e66b4dc0b7a6f2d428d11f75abf54abf30b78db5d449dd5c110e46515dd03-206,0xd133fd8e0607f5d82c91626140495ea0a31d0398,206,,87062500000000000000000,stakeDelegateds,,,,,,0x13f7d63b64f9dd4d4306372b9fd1e6d5a75839ae,87062500000000000000000,,,,,,,
,12294672,,0x8ddf96f89a1132facf9463aaad349f4c1d3027863afdfcbab14330b79c0f0fa2-249,0xd133fd8e0607f5d82c91626140495ea0a31d0398,249,,145103835000000000000000,stakeDelegateds,,,,,,0x86da260db236c33133a44f96af9ac9beca069034,145103835000000000000000,,,,,,,
,12294687,,0x937d9cf2bb28f2ddaaa66c478aca2396a77cfa037896abb3367718ccb5403a3d-158,0xd133fd8e0607f5d82c91626140495ea0a31d0398,158,,116082670000000000000000,stakeDelegateds,,,,,,0x1855292ad37f8bec1e95769563c025456f8002b9,116082670000000000000000,,,,,,,
,12294705,,0x760047d011cb5c8226789397ee26de0c1e4cb3e41145139ce17ca6852e2201e4-181,0xd133fd8e0607f5d82c91626140495ea0a31d0398,181,,116082670000000000000000,stakeDelegateds,,,,,,0xe00f3f55b0d30467459ddf2846a60fbe76c5b8a3,116082670000000000000000,,,,,,,
,12294708,,0x9866a7f98404ccb7d61fbecca3f85ca9709e58f626d5ee6d70ffacacc89c6f08-117,0xd133fd8e0607f5d82c91626140495ea0a31d0398,117,,87062500000000000000000,stakeDelegateds,,,,,,0x156fc422261b1b3115c94f69aaf91325cc83cc00,87062500000000000000000,,,,,,,
,12357317,,0x67081798272b8a1973bbaa1f561cdbe31936743dad1e4c1138e4799b2d2b32e3-383,0xd133fd8e0607f5d82c91626140495ea0a31d0398,383,,174125000000000000000000,stakeDelegateds,,,,,,0x672fa9e0b8c1547880d4d427aa83270ebf8d22cd,174125000000000000000000,,,,,,,
,12357421,,0x56dfa5ed35f258db9ea94ca143abf32381abd8358f91548ce7f0032420221eea-351,0xd133fd8e0607f5d82c91626140495ea0a31d0398,351,,145104830000000000000000,stakeDelegateds,,,,,,0x1fdf64a7e784e352b9d92e301d050bc29fa32e02,145104830000000000000000,,,,,,,
,12357445,,0xa4a1df0b8dc463383d067fef334bb6bb58970a8f196771ce3c18ee218392977d-158,0xd133fd8e0607f5d82c91626140495ea0a31d0398,158,,145104830000000000000000,stakeDelegateds,,,,,,0x68df5db92785b9f1614d69c6364fc5adad8b8e40,145104830000000000000000,,,,,,,
,12360048,,0xecea272729cca7564f21ad6f9777141deda1d2ca24ba31aca41a25815a706d4b-348,0xd133fd8e0607f5d82c91626140495ea0a31d0398,348,,116083655050000000000000,stakeDelegateds,,,,,,0xf172bfd473226376a0ba5384abef18407261ae73,116083655050000000000000,,,,,,,
