,epoch,allocation,signalledTokens,stakeDeposited,totalQueryFees,curatorQueryFees,totalRewards,endBlock,s_burned,cumulative_tokens,cumulative_tokens_with_burn,total_supply,total_supply_with_burn,signalled_total,signaled_total_with_burn
261,261,449463820.35,838.5,0.006915334102252829,131.827888,13.050960912,120949.3197407345,13188020.0,145.26015399204425,449585753.055505,449585607.79535097,60758222764.215744,60758222618.95559,1581612.856846069,1581467.596692077
262,262,342762213.901,1023.6524999999999,4001.442997067013,41.681692000000005,4.126487507999999,97426.36489125217,13194666.0,599.3420931280384,342864711.1695678,342864111.8274747,61101087475.385315,61101086876.04322,1582636.509346069,1582037.167252941
263,263,279628282.5057725,13155.87169226239,2891.8542406429483,0.29663891710969537,0.026836911793859847,75253.52142485447,13201312.0,14975.65518062584,279719584.07660604,279704608.4214254,61380807059.46192,61380792083.80674,1595792.3810383314,1580816.7258577056
264,264,202614433.802,113.9879777934505,354.5468714003653,9.794219,0.929319732,51901.618387997696,13207958.0,2201.774690144267,202666814.6787759,202664612.90408576,61583473874.1407,61583471672.36601,1595906.3690161249,1593704.5943259806
265,265,103593002.7,106.89796066268111,4331.102236838689,0.134107,0.003645081,26972.07595917303,13214604.0,637.315029238797,103624412.91390876,103623775.59887953,61687098287.05461,61687097649.73958,1596013.2669767875,1595375.9519475487
266,266,44411764.415898174,42.207750000000004,0.04020405033817034,18.435420999999998,1.8234375390000002,11128.198401478086,13221250.0,1458.3744394692744,44422955.12111224,44421496.74667277,61731521242.17572,61731519783.80128,1596055.4747267875,1594597.1002873182
267,267,670850253.212,429.04387499999996,10200.613166641404,12.0455454,1.0054093896,173175.338556462,13227896.0,455.86948192346415,671034071.2585529,671033615.389071,62402555313.43427,62402554857.56479,1596484.5186017875,1596028.649119864
268,268,644562750.6539999,305.175,15005.588534171597,65.60562800000001,6.107052798,161364.41937439726,13234542.0,131.5474607435836,644739497.5495893,644739366.0021285,63047294810.983864,63047294679.4364,1596789.6936017876,1596658.1461410439
269,269,208232881.98499998,666.4125,245.90251411505812,146.908588,13.621881537,52788.09441680776,13241188.0,1713.7235517296058,208286742.92490044,208285029.20134872,63255581553.90877,63255579840.18522,1597456.1061017876,1595742.382550058
270,270,58826288.933,487.34209377165,47.27274991333905,0.003941,0.000390159,16305.187410303179,13247834.0,1.3928774486285564,58843128.73958515,58843127.346707694,63314424682.64835,63314424681.25548,1597943.4481955592,1597942.0553181106
271,271,40441157.910000004,700.05,2626.978464729906,0.672383,0.066565917,11955.813915181663,13254480.0,2616.9439252774964,40456441.491328835,40453824.54740356,63354881124.13968,63354878507.195755,1598643.4981955593,1596026.5542702817
272,272,55031739.21159609,1213.778768168347,207.0370208905988,3.2764695427850143,0.3087135357357164,13957.020189608384,13261126.0,246.59302796968083,55047120.632757835,55046874.03972986,63409928244.77244,63409927998.17941,1599857.2769637275,1599610.683935758
273,273,555562812.8740389,2096.25,44318.05652954032,17.023141625396867,1.68529102091429,144784.29312559325,13267772.0,522.3339806909086,555754030.1821268,555753507.8481461,63965682274.95457,63965681752.62058,1601953.5269637275,1601431.1929830366
274,274,127541928.73900001,101.28982993163633,10476.523345450243,12.02220170327128,1.1901979686238566,19287.819060030135,13274418.0,99.92051428377323,127571807.58363509,127571707.6631208,64093254082.5382,64093253982.61768,1602054.8167936592,1601954.8962793755
275,275,600200127.1239212,1342.4763105449138,3704.2377795517145,82.83734199999999,8.176466925,160008.63359012254,13281064.0,782.7677156082042,600365273.4854103,600364490.7176948,64693619356.02361,64693618573.2559,1603397.293104204,1602614.5253885959
276,276,209123892.54286,657.375238648706,1970.4799971872021,0.022592,0.002236608,14268.089615052564,13287710.0,1396.5965637140446,209140788.5125395,209139391.91597578,64902760144.536156,64902758747.93959,1604054.6683428527,1602658.0717791386
277,277,464017803.416,6495.999758115804,49726.28357752803,0.0,0.0,88065.95150312869,13294356.0,1626.659377164211,464162091.6508388,464160464.99146163,65366922236.187,65366920609.52762,1610550.6681009685,1608924.0087238043
278,278,87365359.35000001,1998.7499999999998,7894.975494340604,3.467975,0.343329525,25131.55204937562,13301002.0,2048.9970114856856,87400388.43884826,87398339.44183677,65454322624.62585,65454320575.62884,1612549.4181009685,1610500.4210894827
279,279,229059356.10879654,1333.0862729693242,5056.603068771042,0.791684,0.060906483,59069.59221168612,13307648.0,2800.3181835023706,229124816.24294046,229122015.92475694,65683447440.86879,65683444640.550606,1613882.5043739378,1611082.1861904354
280,280,161524162.998,144.421875,4764.357561963077,0.0,0.0,45472.001397436696,13314294.0,636.1116294921221,161574543.7788344,161573907.66720492,65845021984.64762,65845021348.53599,1614026.9262489378,1613390.8146194457
281,281,1097362521.05841,2820.790351461373,17739.708779263005,109.46020089999999,10.6320314331,281767.75382837123,13320940.0,1951.7261786950617,1097664969.4036014,1097663017.6774228,66942686954.05122,66942685002.32504,1616847.7166003992,1614895.9904217042
282,282,644937179.4471229,1600.67281743525,6048.303409818183,77.651755,7.687523745000001,170922.83924184542,13327586.0,0.0,645115836.6018708,645115836.6018708,67587802790.65309,67587802790.65309,1618448.3894178346,1618448.3894178346
283,283,549751683.0967063,1431.974063559008,50915.958723151765,7.8207217,0.7742514483,130815.18538537888,13334232.0,1660.3483633598164,549934854.8098515,549933194.4614881,68137737645.462944,68137735985.11458,1619880.3634813935,1618220.0151180336
284,284,353305602.8443624,10.8225,750.5626802578823,8.037113938016994,0.7956742798636823,93548.65171848262,13340878.0,0.0,353399921.71404934,353399921.71404934,68491137567.176994,68491137567.176994,1619891.1859813936,1619891.1859813936
285,285,47971943.66,1044.0946546875,1.327172203253034,0.0,0.0,15628.314568246193,13347524.0,71.6937163429914,47988617.39639513,47988545.70267879,68539126184.57339,68539126112.87967,1620935.280636081,1620863.586919738
286,286,84336006.68332234,623.7742193215706,2126.4690295095993,0.068013,0.001009404,22697.224013974697,13354170.0,1268.3523964174371,84361454.21960755,84360185.86721113,68623487638.79299,68623486370.4406,1621559.0548554026,1620290.7024589851
287,287,149296320.62633523,62.4,901.7342140550613,0.0,0.0,38893.356213156796,13360816.0,0.0,149336178.11676246,149336178.11676246,68772823816.90976,68772823816.90976,1621621.4548554025,1621621.4548554025
288,288,301581508.107,0.0,34.1256494927767,177.602984,17.544142044,80235.97089356543,13367462.0,0.0,301661973.3506691,301661973.3506691,69074485790.26042,69074485790.26042,1621621.4548554025,1621621.4548554025
289,289,137333261.98721245,433.34209975943827,21248.615736192558,0.13815681445895092,0.01367752463143614,31424.46312148752,13374108.0,438.82744279436787,137386368.56000423,137385929.73256144,69211872158.82042,69211871719.99298,1622054.796955162,1621615.9695123676
290,290,492408534.826,0.0,3916.92613694809,0.09591429362330049,0.009041226766905377,132715.45270975988,13380754.0,1424.434129671936,492545167.3098022,492543742.8756725,69704417326.13022,69704415901.69609,1622054.796955162,1620630.36282549
291,291,240833541.342,339.35143607270504,2458.4446914153314,5.599514970944805,0.5543519821235356,62878.51354953893,13387400.0,85.50585914175674,240899223.805544,240899138.29968485,69945316549.93576,69945316464.4299,1622394.1483912347,1622308.642532093
292,292,168285484.44198862,538.1522249999999,7178.001661660209,4.021677,0.398146023,42042.91293177838,13394046.0,147.97776447969937,168335247.92863008,168335099.9508656,70113651797.8644,70113651649.88663,1622932.3006162348,1622784.3228517552
293,293,202449649.70000002,117.4875,14071.86532457117,0.036989,0.000509355,55864.33197720131,13400692.0,185.3675409824583,202519703.42230016,202519518.05475917,70316171501.2867,70316171315.91916,1623049.7881162348,1622864.4205752523
294,294,294311758.6789481,1019.0115813367489,2581.4669645633817,87.960147,8.708054553,82787.11806993834,13407338.0,677.922512558725,294398242.9437655,294397565.021253,70610569744.23047,70610569066.30795,1624068.7996975717,1623390.877185013
295,295,566291178.5439999,0.0,15663.166853716484,160.9326493,15.9323322807,151365.14147000414,13413984.0,3148.055068752971,566458383.7173052,566455235.6622365,71177028127.94777,71177024979.8927,1624068.7996975717,1620920.7446288187
296,296,56205770.4,591.7639588096882,463.0575383201955,45.32474,0.001576971,16176.68322447738,13420630.0,0.0,56223047.23103858,56223047.23103858,71233251175.1788,71233251175.1788,1624660.5636563813,1624660.5636563813
297,297,590522847.598117,7832.229643064654,415.67117179520585,160.5952859,15.898933304099998,150387.60601665534,13427276.0,7997.456685351223,590681659.5991677,590673662.1424824,71823932834.77797,71823924837.32129,1632492.7932994459,1624495.3366140947
298,298,161732259.62918615,7914.336216260127,1776.6245672850653,0.002015,0.000199485,42459.959469917354,13433922.0,7705.540632096858,161784410.5516541,161776705.011022,71985717245.32962,71985709539.78899,1640407.129515706,1632701.5888836093
299,299,96308017.90711759,7376.854923312646,251.59024198934856,0.092612,0.0,22619.034307899896,13440568.0,7503.415680708183,96338265.47920279,96330762.06352209,72082055510.80882,72082048007.39314,1647783.9844390186,1640280.5687583105
300,300,284796555.022,0.0,19004.787825131614,32.303734862845054,3.1865275394216606,75589.13575337417,13447214.0,89.75253312574095,284891184.4358409,284891094.68330777,72366946695.24466,72366946605.49213,1647783.9844390186,1647694.231905893
301,301,195062014.438,0.1782,38.163007212130424,0.0,0.0,54279.0653853235,13453860.0,323.0394831441979,195116331.84459254,195116008.8051094,72562063027.08925,72562062704.04976,1647784.1626390186,1647461.1231558744
302,302,63597581.536715776,148.5,3.028112250766924,0.012887,0.001275813,8995.99868417955,13460506.0,1119.0471484814198,63606729.07767502,63605610.03052654,72625669756.16693,72625668637.11978,1647932.6626390186,1646813.6154905371
303,303,167067578.6637029,406.098,2304.3006597630456,2.934716,0.290536884,46221.206443894465,13467152.0,222.51482055160034,167116513.49405944,167116290.9792389,72792786269.661,72792786047.14618,1648338.7606390186,1648116.245818467
304,304,360436561.11459106,7659.524324051736,29034.923787813852,124.05592399999999,8.169849666,86375.8875388462,13473798.0,9021.339242774453,360559763.67601544,360550742.3367727,73153346033.337,73153337011.99776,1655998.2849630704,1646976.945720296
305,305,232470311.40819,149.10389999999998,26088.451870475797,2.161558,0.213994242,63799.67195220878,13480444.0,11994.519997485677,232560351.01146495,232548356.49146748,73385906384.34846,73385894389.82846,1656147.3888630704,1644152.8688655847
306,306,768594044.16,1462.2329016122546,2491.5684743024017,5.089227,0.503203536,198768.06298769685,13487090.0,4829.954052061131,768796771.6167941,768791941.662742,74154703155.96526,74154698326.0112,1657609.6217646827,1652779.6677126216
307,307,266162382.6428795,750.6292474791578,9.28380062891223,1.751735,0.0,71716.4400275161,13493736.0,0.0,266234860.7476901,266234860.7476901,74420938016.71295,74420938016.71295,1658360.2510121618,1658360.2510121618
308,308,493922915.316,3484.602,9826.141779275682,224.732441,22.248511659000002,125826.5483564318,13500382.0,1547.5864822269555,494062299.5890884,494060752.00260615,74915000316.30203,74914998768.71555,1661844.8530121618,1660297.266529935
309,309,620291198.881,0.0,25504.46086663074,53.100181299999996,5.2569179487,163774.89545138812,13507028.0,566.6340814845616,620480536.5944173,620479969.9603359,75535480852.89645,75535480286.26237,1661844.8530121618,1661278.2189306773
310,310,267678570.02,384.0582250976446,23623.801366669617,10.8674395,1.0758765104999999,70581.86403206928,13513674.0,371.06354281170314,267773171.68693987,267772800.62339705,75803254024.58339,75803253653.51985,1662228.9112372594,1661857.8476944477
311,311,310133767.808,347.86306601164245,4214.127374588501,19.4772721,1.9282499379,88116.73077762612,13520320.0,349.6111216197412,310226467.9347403,310226118.3236187,76113480492.51813,76113480142.90701,1662576.774303271,1662227.1631816512
312,312,67838850.71292828,92.310075,1857.2251632687505,18.09349204563923,1.791255712518284,17994.559909491472,13526966.0,0.0,67858814.6928238,67858814.6928238,76181339307.21095,76181339307.21095,1662669.084378271,1662669.084378271
313,313,96011938.38100001,19798.711085925708,8663.175574899798,137.41541241119512,13.041067288708318,27577.94690251354,13533612.0,998.9409680796182,96068128.67104305,96067129.73007497,76277407435.88199,76277406436.94102,1682467.7954641967,1681468.854496117
314,314,494137245.32859784,40273.73032312427,34470.24189760352,97.8007017,9.6809246523,141805.13727192933,13540258.0,37199.49294310826,494353901.91971684,494316702.4267737,76771761337.80171,76771724138.30876,1722741.525787321,1685542.0328442126
315,315,369219257.53800595,255.42000000000002,112.42327700993425,121.923905,12.070466595000001,96459.92813325126,13546904.0,1321.5209768443856,369316219.3037878,369314897.782811,77141077557.1055,77141076235.58452,1722996.9457873208,1721675.4248104764
316,316,219733551.72583786,69.3,10828.761952778865,27.12384791811533,2.6852609438934176,50629.09615189232,13553550.0,0.0,219795108.6930514,219795108.6930514,77360872665.79855,77360872665.79855,1723066.245787321,1723066.245787321
317,317,129099615.45,0.396,299.9144871488596,0.5730651331091019,0.0,29811.524136985307,13560196.0,16.728355337246466,129129727.85768928,129129711.12933394,77490002393.65625,77490002376.9279,1723066.6417873208,1723049.9134319837
318,318,251128843.183,21443.7426080245,4196.600615038936,11.892441,1.1773516590000002,75322.33027590737,13566842.0,23940.39836151947,251229818.9262916,251205878.52793008,77741232212.58253,77741208272.18417,1744510.3843953453,1720569.986033826
319,319,107694922.74000001,480.69314235207946,4914.785164764102,0.115873,0.011471427,18288.66766920155,13573488.0,763.1905166417289,107718607.01332076,107717843.82280412,77848950819.59586,77848950056.40533,1744991.0775376975,1744227.8870210557
320,320,849341596.414049,1261.8694076570923,11332.484359179727,57.810037,5.723193663,216746.3625152565,13580134.0,1459.6406624311273,849571000.6635618,849569541.0228994,78698521820.25941,78698520360.61876,1746252.9469453546,1744793.3062829236
321,321,116314326.242,99.0,1348.2974820768645,3.278044,0.0,32345.39999863712,13586780.0,0.0,116348122.2175247,116348122.2175247,78814869942.47694,78814869942.47694,1746351.9469453546,1746351.9469453546
322,322,131792843.7,418.95645175328127,998.43743756201,9.038331000000001,0.894794769,35390.22690609865,13593426.0,421.88261482741837,131829661.25392118,131829239.37130636,78946699603.73087,78946699181.84825,1746770.903397108,1746349.0207822805
323,323,30020967.9511981,299.40605968858483,83.87977242842634,0.003937,0.000389763,9620.515575352834,13600072.0,257.2399517532812,30030971.756932333,30030714.51698058,78976730575.4878,78976730318.24785,1747070.3094567966,1746813.0695050433
324,324,51470911.49953073,206.51399999999998,705.8626755373152,0.0166221,0.0016455879,13910.242411662455,13606718.0,0.0,51485734.13688562,51485734.13688562,79028216309.62468,79028216309.62468,1747276.8234567966,1747276.8234567966
325,325,126361055.61427523,123.232514625,1541.6323724755066,0.0,0.0,33252.984237223725,13613364.0,142.1506623042808,126395973.46339956,126395831.31273726,79154612283.08807,79154612140.93741,1747400.0559714215,1747257.9053091172
326,326,125699168.80000001,132.86606020313454,297.8996900794633,0.0,0.0,34168.72616167591,13620010.0,0.0,125733768.29191197,125733768.29191197,79280346051.37999,79280346051.37999,1747532.9220316247,1747532.9220316247
327,327,806363264.5,11.484,19882.804219885114,0.0,0.0,224873.14044980975,13626656.0,372.64709592757276,806608031.9286697,806607659.2815738,80086954083.30865,80086953710.66156,1747544.4060316246,1747171.7589356971
328,328,1124073507.082,106.734282001875,30215.92165087546,0.0,0.0,307868.43568154547,13633302.0,91.84852462500001,1124411698.1736145,1124411606.32509,81211365781.48227,81211365689.63374,1747651.1403136265,1747559.2917890016
329,329,299710639.1692,5445.823861008369,3249.038399772484,0.0,0.0,85720.63891517934,13639948.0,5018.25542749598,299805054.67037594,299800036.41494846,81511170836.15265,81511165817.89722,1753096.9641746348,1748078.7087471387
330,330,355777316.3380569,1075.7172293959027,46383.8626843825,0.0,0.0,89071.46847805174,13646594.0,884.9163331379474,355913847.38644874,355912962.4701156,81867084683.5391,81867083798.62276,1754172.6814040306,1753287.7650708926
331,331,419123249.89199996,499.11738363413247,36976.33717905579,54.830431236929854,5.428212692456055,103761.5894213958,13653240.0,673.1752171274004,419264547.194628,419263874.01941085,82286349230.73372,82286348557.5585,1754671.7987876649,1753998.6235705374
332,332,65225944.835999995,0.0,0.0,0.418912,0.041472288,17745.15719723384,13659886.0,0.0,65243690.45358152,65243690.45358152,82351592921.1873,82351592921.1873,1754671.7987876649,1754671.7987876649
333,333,82332118.08,0.0,0.0,0.0,0.0,25082.654663939575,13666532.0,0.0,82357200.73466393,82357200.73466393,82433950121.92197,82433950121.92197,1754671.7987876649,1754671.7987876649
334,334,171397605.996,91.29091468283022,2047.7699874431314,3.571989,0.353626911,51065.1584399784,13673178.0,238.04969574006464,171450814.140958,171450576.09126228,82605400936.06293,82605400698.01323,1754763.0897023478,1754525.0400066078
335,335,633653005.4049308,10.084239,3329.854910989437,7e-06,6.93e-07,186166.0053608683,13679824.0,218.7335750326425,633842511.3494494,633842292.6158744,83239243447.41238,83239243228.6788,1754773.1739413477,1754554.4403663152
336,336,19134325.7,1186.2063788290943,2.5112154247091887,0.0,0.0,8118.690313883541,13686470.0,0.0,19143633.107908137,19143633.107908137,83258387080.5203,83258387080.5203,1755959.380320177,1755959.380320177
337,337,226741891.42059308,205.52257713376386,21343.739546392204,41.64623915518073,4.122961143362892,64971.30947247816,13693116.0,54.58645789498992,226828457.76138937,226828403.17493147,83485215538.28168,83485215483.69522,1756164.9028973107,1756110.3164394158
338,338,48203497.900000006,104.26530643020301,2304.836167263944,49.107999,4.861691901,15010.087047372943,13699762.0,0.0,48220971.058211975,48220971.058211975,83533436509.33989,83533436509.33989,1756269.1682037408,1756269.1682037408
339,339,49728333.093685515,687.1755209895834,718.767640440761,54.46529492208515,5.392064197286429,13710.78280676999,13706408.0,10252.894065611268,49743509.67701284,49733256.78294723,83583180019.0169,83583169766.12285,1756956.3437247304,1746703.4496591191
340,340,775506190.4086188,1216.71,1788.4224748540062,28.287214000000002,2.800434186,202960.9599390275,13713054.0,0.0,775712187.5886809,775712187.5886809,84358892206.60559,84358892206.60559,1758173.0537247304,1758173.0537247304
341,341,986214654.0038619,2227.5,40243.80925844118,177.4504703,17.478727229700002,266392.37057858513,13719700.0,1328.9801150437738,986523712.6128964,986522383.6327814,85345415919.21849,85345414590.23837,1760400.5537247304,1759071.5736096867
342,342,110595661.20086189,99.0,8818.728257649342,118.90460053769898,5.4522091800000005,24432.867800994187,13726346.0,0.0,110629136.15373024,110629136.15373024,85456045055.37222,85456045055.37222,1760499.5537247304,1760499.5537247304
343,343,461776464.982,9874.496381113258,18764.603581714055,125.55068092458497,12.429442963533912,127328.1512926179,13732992.0,9915.614893799315,461932570.2133793,461922654.5984855,85917977625.5856,85917967709.9707,1770374.0501058437,1760458.4352120443
344,344,45633580.11,148.5,338.26401868357846,2.656147,0.262588986,10481.535079940108,13739638.0,91.91884977723247,45644551.327834606,45644459.40898483,85963622176.91344,85963622084.99458,1770522.5501058437,1770430.6312560665
345,345,86862250.9112427,39.501,90.62738262675607,16.87771,1.666352952,29391.026590396734,13746284.0,3.73018252945696e-05,86891790.61027867,86891790.61024137,86050513967.52371,86050513967.52368,1770562.0511058436,1770562.0510685418
346,346,176742473.78,99.0,14.407934501425714,5.392559,0.533863341,49492.88356419422,13752930.0,565.7050117336598,176792085.99792105,176791520.29290932,86227306053.52164,86227305487.81662,1770661.0511058436,1770095.34609411
347,347,27231004.584965415,1574.0010000000002,211.06142446999255,0.007069,0.000699831,8242.398583701684,13759576.0,0.0,27241032.053742416,27241032.053742416,86254547085.57538,86254547085.57538,1772235.0521058436,1772235.0521058436
348,348,225611008.20850122,841.5,3038.8539614444576,0.734737,0.072738963,64261.86139048701,13766222.0,353.02506823917867,225679151.2313291,225678798.20626086,86480226236.8067,86480225883.78163,1773076.5521058436,1772723.5270376045
349,349,532299653.0,342.936,38.55809422150703,52.494499999999995,5.139817056,147522.16364367458,13772868.0,29049.555380498266,532447614.29205495,532418564.7366744,87012673851.09875,87012644801.54338,1773419.4881058435,1744369.9327253453
350,350,11233174.062980352,600.3091779699992,9.951332280125706,0.56971,0.005590629,4206.386979223579,13779514.0,1488.7910392246652,11237991.285770455,11236502.49473123,87023911842.38452,87023910353.59348,1774019.7972838136,1772531.0062445889
351,351,92987952.27,1124.3686441256248,278.5192235624073,0.0,0.0,28809.152024414456,13786160.0,1194.3210048873123,93018164.3098921,93016969.98888722,87116930006.69441,87116928812.37341,1775144.1659279391,1773949.8449230518
352,352,47567696.9,675.493646022145,0.0,0.0,0.0,13877.433158573793,13792806.0,1126.56,47582249.82680459,47581123.26680459,87164512256.52121,87164511129.96121,1775819.6595739613,1774693.0995739612
353,353,320956706.67,57.53751597460703,2446.915991894179,1.174525,0.116277975,96178.12700513823,13799452.0,3480.343492011087,321055390.541316,321051910.19782394,87485567647.06253,87485564166.71904,1775877.197089936,1772396.8535979248
354,354,656730513.234,24.75,35288.384916141236,96.67543739999999,9.565874257499999,187522.5164544854,13806098.0,1272.1702121037201,656953455.1266823,656952182.9564701,88142521102.18921,88142519830.019,1775901.947089936,1774629.7768778321
355,355,115182591.71120453,388.64023336116,3554.24805467078,2.765324220916231,0.2737670978707069,34462.15507354362,13812744.0,0.0,115220999.79365742,115220999.79365742,88257742101.98286,88257742101.98286,1776290.587323297,1776290.587323297
356,356,486101024.648061,16870.86976840039,186.46507592658858,3.889783817447231,0.3582194172357934,145235.22404721534,13819390.0,17111.659433850575,486263321.45495576,486246209.7955219,88744005423.43782,88743988311.77838,1793161.4570916975,1776049.797657847
357,357,643041119.951,300.86100000000005,3133.9126519357583,24.767949165056205,0.326567835,189950.7216069601,13826036.0,0.0,643234530.5407759,643234530.5407759,89387239953.97859,89387239953.97859,1793462.3180916975,1793462.3180916975
358,358,101306383.89999999,171.26539622060494,609.2493317660457,0.413404,0.040926996,26793.18917539312,13832682.0,62.69534971778277,101333958.05823436,101333895.36288464,89488573912.03682,89488573849.34148,1793633.5834879181,1793570.8881382004
359,359,91035065.244,100.98,0.0,54.323835,5.378059665,29037.339668153476,13839328.0,0.0,91064263.26556282,91064263.26556282,89579638175.30238,89579638175.30238,1793734.563487918,1793734.563487918
360,360,383688237.1625767,8.07882273,15500000.07138605,7.7549105381208765,0.7677361432739668,25146.23141578776,13845974.0,1910.2233612066016,399213400.0668479,399211489.8434867,89978851575.36923,89978849665.14587,1793742.6423106482,1791832.4189494415
361,361,259054212.77375138,165.09775860322787,4694.238743285365,0.0,0.0,68346.69176272581,13852620.0,86.3294056313848,259127418.802016,259127332.47261035,90237978994.17125,90237978907.84184,1793907.7400692515,1793821.41066362
362,362,294186923.5,3.663,40605.22408084274,0.0,0.0,92522.81914509105,13859266.0,902.7488316290753,294320055.20622593,294319152.4573943,90532299049.37747,90532298146.62865,1793911.4030692514,1793008.6542376224
363,363,519395508.0068422,204.435,112.02134462013095,8.360567382706654,0.7367768892848974,154610.28577177625,13865912.0,1009.4073342982066,519550443.84630287,519549434.43896854,91051849493.22377,91051848483.81644,1794115.8380692515,1793106.4307349534
364,364,275048056.99349165,18.909,6957.1750262612495,89.3705685296452,7.8113811869198955,80020.20626113337,13872558.0,30.42772644950854,275135150.46572876,275135120.0380023,91326984643.6895,91326984613.26178,1794134.7470692515,1794104.319342802
365,365,15060747.794,410.9122136806916,0.14769800591942364,24.072969,2.3832239310000003,4664.071110496173,13879204.0,0.0,15065849.381215114,15065849.381215114,91342050493.07071,91342050493.07071,1794545.6592829323,1794545.6592829323
366,366,49450935.13370541,511.22943908511377,5127.022308150351,4e-06,0.0,16302.684596235398,13885850.0,3146.7978931029265,49472876.07005288,49469729.27215978,91391523369.14076,91391520222.34286,1795056.8887220174,1791910.0908289144
367,367,380607491.68168867,194.00489554428307,7719.061920702357,95.34657800000001,9.162993906,108684.61253395397,13892496.0,454.17657020452356,380724193.8706108,380723739.6940406,91772247563.01137,91772247108.8348,1795250.8936175618,1794796.7170473572
368,368,517160344.55399996,5.47469827858198,1639.329223083394,209.6940402,5.7531414798,148749.5770741742,13899142.0,322.63211672310774,517310954.3821772,517310631.75006044,92289558517.39354,92289558194.76143,1795256.3683158404,1794933.7361991173
369,369,10255504.4,0.0,281358.87982687727,0.0,0.0,3364.7987385311158,13905788.0,0.0,10540228.07856541,10540228.07856541,92300098745.4721,92300098745.4721,1795256.3683158404,1795256.3683158404
370,370,901201178.666,28.71,16047.39217569799,2.854741575827608,0.0,244413.96177287953,13912434.0,840.5112407825229,901461671.5846902,901460831.0734494,93201560417.0568,93201559576.54555,1795285.0783158403,1794444.567075058
371,371,264477384.37600002,562.9991422509984,566.5245394406369,0.098056,0.009707544,73919.36491707215,13919080.0,1145.2514194770988,264552433.37236232,264551288.12094283,93466112850.42915,93466111705.17773,1795848.0774580913,1794702.8260386141
372,372,31707339.2595545,155.86843121220787,0.0,14.864558000000002,1.471591242,8391.551975706629,13925726.0,182.6350970006181,31715903.016110662,31715720.38101366,93497828753.44527,93497828570.81017,1796003.9458893035,1795821.310792303
373,373,22660837.847015515,70.29,15.436364230834544,3.333928,0.330058872,7034.8771635313815,13932372.0,707.4555644352753,22667962.11453015,22667254.658965714,93520496715.5598,93520496008.10423,1796074.2358893035,1795366.7803248682
374,374,96646328.38750662,0.0,0.0,5.6e-05,5.544e-06,32211.848965615296,13939018.0,60.25100608722027,96678540.23653378,96678479.9855277,93617175255.79633,93617175195.54532,1796074.2358893035,1796013.9848832162
375,375,25882642.084,0.0,3137.6098220548324,0.0,0.0,7322.773789842491,13945664.0,521.9627181406004,25893102.467611898,25892580.504893757,93643068358.26393,93643067836.30121,1796074.2358893035,1795552.273171163
376,376,305075803.113,1.485,210.86120954760676,0.0,0.0,85929.63541220849,13952310.0,0.0,305161945.0946217,305161945.0946217,93948230303.35855,93948230303.35855,1796075.7208893036,1796075.7208893036
377,377,422786126.48655075,46.728,58808.46867750876,0.040494,0.004008906,125313.68305004368,13958956.0,0.0,422970295.4107812,422970295.4107812,94371200598.76933,94371200598.76933,1796122.4488893035,1796122.4488893035
378,378,39203468.66,7.953802191238241,21.600322102501664,0.0,0.0,11589.49948927883,13965602.0,1946.1816939448559,39215087.71361357,39213141.53191963,94410415686.48294,94410413740.30125,1796130.4026914947,1794184.2209975498
379,379,77203469.69600001,270.65468261105076,1536.286107768631,0.0,0.0,23973.07910999566,13972248.0,0.0,77229249.71590039,77229249.71590039,94487644936.19884,94487644936.19884,1796401.0573741058,1796401.0573741058
380,380,282133549.61,0.0,3662.411136913718,0.0,0.0,80103.00068110075,13978894.0,0.0,282217315.02181804,282217315.02181804,94769862251.22066,94769862251.22066,1796401.0573741058,1796401.0573741058
381,381,380627953.969,2624.340527651167,47382.16715032753,0.0,0.0,105917.76236543876,13985540.0,2589.260122591717,380783878.2390434,380781288.9789208,95150646129.4597,95150643540.19958,1799025.397901757,1796436.1377791653
382,382,41670267.462,327.71729910887706,628.9359418587992,0.0,0.0,12266.160828019065,13992186.0,0.0,41683490.276068985,41683490.276068985,95192329619.73576,95192329619.73576,1799353.1152008658,1799353.1152008658
383,383,169839256.426,118.80826100645022,1798.2267807133865,5.078484023987946,0.5027699183748067,49335.182066011745,13998832.0,148.5,169890514.22436166,169890365.72436166,95362220133.96013,95362219985.46013,1799471.9234618722,1799323.4234618722
384,384,860341121.7032924,2603.626252868865,17235.381456505544,156.383886,0.117720009,243428.71501943923,14005478.0,2576.3138219787584,860604545.9276272,860601969.6138052,96222824679.88776,96222822103.57393,1802075.549714741,1799499.2358927622
385,385,1037046918.728,424.37238139563567,123.60291049692938,0.0,0.0,294459.36095112644,14012124.0,247.50000000000003,1037341926.0642431,1037341678.5642431,97260166605.952,97260166358.452,1802499.9220961367,1802252.4220961367
386,386,63376460.02497482,353.132621344187,51.012389993838966,0.0,0.0,20204.26667891578,14018770.0,770.7041598232754,63397068.43666508,63396297.732505254,97323563674.38866,97323562903.6845,1802853.054717481,1802082.3505576577
387,387,44563109.58670843,575.1776876534133,20883.615055574686,0.0,0.0,13557.149166826935,14025416.0,0.0,44598125.528618485,44598125.528618485,97368161799.91728,97368161799.91728,1803428.2324051342,1803428.2324051342
