,id,blockNumber,signer,type,nameSignal,versionSignal,tokens,subgraphId,subgraphDeploymentID,subgraphversion,subgraphname
3199,0xb7f4bff19d2cba1be5796e6b5f876f1caf68c8377920170308be7e6a305201f9-182,12906738,0x5c63b361cd0476d3706e1064b112f671de0dc23f,MintNSignal,142400322181675156,142400322181675156,20000000000000000000,EjtE3sBkYYAwr45BASiFp8cSZEvd1VHTzzYFvJwQUuJx,0x45a6851c2f977fc91a390eb6f4c67a035296581244bc83cf8b74c5371f438436,0,ENS Protocol
3200,0x476d254d83cc623f2221085e441f2ff98eb30d58eacc924c0e81ad03c09a289c-81,12906744,0x294388d7f62065784666f797ca6919a4b8cef4ab,MintNSignal,929369123080734,929369123080734,1000000000000000000,D7azkFFPFT5H8i32ApXLr34UQyBfxDAfKoCEK4M832M6,0x7cf8f2026b1f49a36f29293fb9545ce31ac3f71c40009c7e038d42ccea1b2b98,1,Sushi - Mainnet Exchange
3201,0x731d8541f69e1371239ccc0cc73926a5f15b0bc87b7d47750c6f7507edc5c845-119,12906745,0xf4d9a65b13764cafaaf0473194dad968a17bfdc0,MintNSignal,92936821678891,92936821678891,100000000000000000,D7azkFFPFT5H8i32ApXLr34UQyBfxDAfKoCEK4M832M6,0x7cf8f2026b1f49a36f29293fb9545ce31ac3f71c40009c7e038d42ccea1b2b98,1,Sushi - Mainnet Exchange
3202,0x8e6cb6b5f6297f09356aadb1126d37ef245aff215576b5a95a88fab65bb53b64-109,12906745,0xf4d9a65b13764cafaaf0473194dad968a17bfdc0,MintNSignal,105438096409940,105438096409940,100000000000000000,6v8a77TMhCrSECtSdTAAitCnrqg7cqHuYSDfwoFLhDe2,0x4a008334f8e7ea21be223d15462084f51abcc0e6625f61de806b8456e67e603e,0,PoolTogether v3_1_0
3203,0xb4bbd21d4e8b6509cc95b147a38eca50d67c84bba18acf8a03f2ddb41a1554c6-54,12906745,0x52279c47c6d504636f3a5469e8c5c9933cfa6420,MintNSignal,371747319779,371747319779,400000000000000,D7azkFFPFT5H8i32ApXLr34UQyBfxDAfKoCEK4M832M6,0x7cf8f2026b1f49a36f29293fb9545ce31ac3f71c40009c7e038d42ccea1b2b98,1,Sushi - Mainnet Exchange
3204,0x95f77d8d4a7198d0d6565eb7d5468e3de3fb4815002c62ba9bd22bfb124ad46d-307,12906747,0x014607f2d6477badd9d74bf2c5d6356e29a9b957,MintNSignal,16566773169344144,16566773169344144,18000000000000000000,FDD65maya4xVfPnCjSgDRBz6UBWKAcmGtgY6BmUueJCg,0xbbde25a2c85f55b53b7698b9476610c3d1202d88870e66502ab0076b7218f98a,0,Livepeer
3205,0x973e1721c5bed11a5500355036258ac039957661dc7b535837f0b5f963914816-265,12906747,0x445ba6f9f553872fa9cdc14f5c0639365b39c140,MintNSignal,319309679427492299,319309679427492299,15000000000000000000,HsepfK5Go5Xgvy443MGXnw3D7BYgdP1DPkjxuKaxgjoQ,0x143db715c25f1e97631fd370a1db89108baace5ae71366da39fa44136b3567b1,0,Bancor
3206,0xfe7e62588e1f7deea2a1cdfc62040a0981afb74bcd4f24193e93aa5b0cb67cc9-354,12906747,0xe97f8e5dee319d0ffab30bc0b250b15458faf4cb,MintNSignal,1054379628033854,1054379628033854,1000000000000000000,6v8a77TMhCrSECtSdTAAitCnrqg7cqHuYSDfwoFLhDe2,0x4a008334f8e7ea21be223d15462084f51abcc0e6625f61de806b8456e67e603e,0,PoolTogether v3_1_0
3207,0xd174cc2421f13682c7a3e3a93e00fd25e1ffb572d2f4174a31a4539e88e30f11-180,12906748,0x445ba6f9f553872fa9cdc14f5c0639365b39c140,MintNSignal,40950936358344410,40950936358344410,15000000000000000000,9PNQKCFNijybeAXkfSYrrQQ9gtRhLJB8VgmBSov3RkDQ,0xcfa80554820d0fba7cb5cf72e5aaae7e341df93561d1d3c01a625d6b5ada9b84,0,Sushi - SushiBar
3208,0x35bc7a64d77ef21e19d4f1b0ec1dc9d9665d01c99334582b82a6e60d60d7bfe0-241,12906749,0x021699aaf005dabd166bf803c65fc90529fcff4a,MintNSignal,7823435246449443,7823435246449443,1100000000000000000,EjtE3sBkYYAwr45BASiFp8cSZEvd1VHTzzYFvJwQUuJx,0x45a6851c2f977fc91a390eb6f4c67a035296581244bc83cf8b74c5371f438436,0,ENS Protocol
3209,0xbb41b3e26391dc2da5ee93e50f8b6d5069f14fefb54cfc915d1f3b4d849a0abe-119,12906752,0x6687c671980e65ebd722b9146fc61e2471558dd6,MintNSignal,283884480537091793,283884480537091793,40000000000000000000,EjtE3sBkYYAwr45BASiFp8cSZEvd1VHTzzYFvJwQUuJx,0x45a6851c2f977fc91a390eb6f4c67a035296581244bc83cf8b74c5371f438436,0,ENS Protocol
3210,0xcf0bc0f2c82ed91474baaa746e9ee99768453a8d338b15e5edbd3622d82b3412-141,12906752,0x47c592b304cc38dd9e7cad637656bb9e40a05f0e,MintNSignal,920361735405,920361735405,1000000000000000,FDD65maya4xVfPnCjSgDRBz6UBWKAcmGtgY6BmUueJCg,0xbbde25a2c85f55b53b7698b9476610c3d1202d88870e66502ab0076b7218f98a,0,Livepeer
3211,0x46595406306303951ef3ce6b4422d9eaea38fd11d9ec790d3c75510a65792e37-172,12906753,0xb2542814f3245b4d499051afbf7034e897cceb95,MintNSignal,929367311159101,929367311159101,1000000000000000000,D7azkFFPFT5H8i32ApXLr34UQyBfxDAfKoCEK4M832M6,0x7cf8f2026b1f49a36f29293fb9545ce31ac3f71c40009c7e038d42ccea1b2b98,1,Sushi - Mainnet Exchange
3212,0x099137fc4f4ac2162d26cf8fb1d6052079e15ba0c10d707205706fe7cda5f88b-97,12906757,0x52279c47c6d504636f3a5469e8c5c9933cfa6420,MintNSignal,421751365178,421751365178,400000000000000,6v8a77TMhCrSECtSdTAAitCnrqg7cqHuYSDfwoFLhDe2,0x4a008334f8e7ea21be223d15462084f51abcc0e6625f61de806b8456e67e603e,0,PoolTogether v3_1_0
3213,0x1088013244fe998e6b03573b7b7403d6ee62527d2ed0906b397445f2dd905350-234,12906766,0x165842f312afac412c0e501050a908bf11a0c224,MintNSignal,421751364789,421751364789,400000000000000,6v8a77TMhCrSECtSdTAAitCnrqg7cqHuYSDfwoFLhDe2,0x4a008334f8e7ea21be223d15462084f51abcc0e6625f61de806b8456e67e603e,0,PoolTogether v3_1_0
3214,0x591cc31e00c3d2e6ab518fa1956c76b04d1b4b3e25f58cc1f85fd1b6383a87a2-242,12906766,0x165842f312afac412c0e501050a908bf11a0c224,MintNSignal,371746595012,371746595012,400000000000000,D7azkFFPFT5H8i32ApXLr34UQyBfxDAfKoCEK4M832M6,0x7cf8f2026b1f49a36f29293fb9545ce31ac3f71c40009c7e038d42ccea1b2b98,1,Sushi - Mainnet Exchange
3215,0xc899cd304b83c309e89ba7767627ba5733293eda8f3c49d594b2f47fd85c41c6-357,12906778,0x6c7c3806b3cae601b1d99c017e4592753ba8d41e,MintNSignal,3432959953003206,3432959953003206,1000000000000000000,FFPrkhXdhQzE8i3hqCymMPTHLDnNAUCYMq7ArczbfQSg,0x73ab580e766518d557d94f3c868963f563da0c33fd0b640a8fe674c18b058f4f,2,mStable Feeder Pools and Vaults
3216,0x4941abc908b80a0371e33ea776f02b676057a823a8c16653afa1ed2171eaa862-289,12906779,0x733eeaff74911988e07d7cd84b5a523fc9125444,MintNSignal,92936640487257,92936640487257,100000000000000000,D7azkFFPFT5H8i32ApXLr34UQyBfxDAfKoCEK4M832M6,0x7cf8f2026b1f49a36f29293fb9545ce31ac3f71c40009c7e038d42ccea1b2b98,1,Sushi - Mainnet Exchange
3217,0x4d6490bbfb9e944b243cf404de16c8e1d43d27ee759e53b220b058f420dd23d1-281,12906779,0x733eeaff74911988e07d7cd84b5a523fc9125444,MintNSignal,105437829002863,105437829002863,100000000000000000,6v8a77TMhCrSECtSdTAAitCnrqg7cqHuYSDfwoFLhDe2,0x4a008334f8e7ea21be223d15462084f51abcc0e6625f61de806b8456e67e603e,0,PoolTogether v3_1_0
3218,0x3a48bfbee89d27483b37d4f9a7b345a3c2a883357c0ec2f2f02cf9f52a9bd3b5-212,12906782,0xc49bf165b98a4102862ff607ae60f9675b156ac3,MintNSignal,371746463021,371746463021,400000000000000,D7azkFFPFT5H8i32ApXLr34UQyBfxDAfKoCEK4M832M6,0x7cf8f2026b1f49a36f29293fb9545ce31ac3f71c40009c7e038d42ccea1b2b98,1,Sushi - Mainnet Exchange
3219,0x43da9b66643daa1c8e549aaedb2905936a82684fafa865f909327185b2c46fe3-194,12906782,0xca41f93085799a91ffbe86410b7805cfdcbf7331,MintNSignal,92936624021331,92936624021331,100000000000000000,D7azkFFPFT5H8i32ApXLr34UQyBfxDAfKoCEK4M832M6,0x7cf8f2026b1f49a36f29293fb9545ce31ac3f71c40009c7e038d42ccea1b2b98,1,Sushi - Mainnet Exchange
3220,0x686525427ffa809d0e4fb4ca79757d96873dda30884bf22065c4ab4b884d6c9c-186,12906782,0xca41f93085799a91ffbe86410b7805cfdcbf7331,MintNSignal,105437804710897,105437804710897,100000000000000000,6v8a77TMhCrSECtSdTAAitCnrqg7cqHuYSDfwoFLhDe2,0x4a008334f8e7ea21be223d15462084f51abcc0e6625f61de806b8456e67e603e,0,PoolTogether v3_1_0
3221,0x87a99c7071e5bbddd6749a25eb7f1f2bf08d9c20e0c184a44a79d7250e5cdb01-202,12906782,0x6fe144e8c40d04fe3233283119dfd4343de341a2,MintNSignal,105437780418947,105437780418947,100000000000000000,6v8a77TMhCrSECtSdTAAitCnrqg7cqHuYSDfwoFLhDe2,0x4a008334f8e7ea21be223d15462084f51abcc0e6625f61de806b8456e67e603e,0,PoolTogether v3_1_0
3222,0x3caf85f40b2d5275121ebeaed43a055c2a77abf6436adef0a0cd6309bd16fdaf-70,12906783,0x6fe144e8c40d04fe3233283119dfd4343de341a2,MintNSignal,92936607489549,92936607489549,100000000000000000,D7azkFFPFT5H8i32ApXLr34UQyBfxDAfKoCEK4M832M6,0x7cf8f2026b1f49a36f29293fb9545ce31ac3f71c40009c7e038d42ccea1b2b98,1,Sushi - Mainnet Exchange
3223,0x4c5d38057b3127749f0e5ec2e55f8b3b21032bd55a8690908cb0c1d053903ec4-125,12906783,0x8c34481384f26884f845c8d0e3197a7d0cff881a,MintNSignal,105437756127014,105437756127014,100000000000000000,6v8a77TMhCrSECtSdTAAitCnrqg7cqHuYSDfwoFLhDe2,0x4a008334f8e7ea21be223d15462084f51abcc0e6625f61de806b8456e67e603e,0,PoolTogether v3_1_0
3224,0x877e4e7bcbb2b724af7d90cb77a8dbd44662e7ca3c3590793a84f792055303c7-204,12906783,0x9daec613524d8a16ae43fbf964e50ec3ebf897fb,MintNSignal,92936574557740,92936574557740,100000000000000000,D7azkFFPFT5H8i32ApXLr34UQyBfxDAfKoCEK4M832M6,0x7cf8f2026b1f49a36f29293fb9545ce31ac3f71c40009c7e038d42ccea1b2b98,1,Sushi - Mainnet Exchange
3225,0x9be0f11aee6dad0272114b497491b64808c0cac3851665d6660e7d77e4ccc2a0-170,12906783,0x8c34481384f26884f845c8d0e3197a7d0cff881a,MintNSignal,92936591023640,92936591023640,100000000000000000,D7azkFFPFT5H8i32ApXLr34UQyBfxDAfKoCEK4M832M6,0x7cf8f2026b1f49a36f29293fb9545ce31ac3f71c40009c7e038d42ccea1b2b98,1,Sushi - Mainnet Exchange
3226,0xd480e2608f9f8daad5cca4d650c2a9a3cf8440936aef12a06ab82a7fa01f14b2-196,12906783,0x9daec613524d8a16ae43fbf964e50ec3ebf897fb,MintNSignal,105437731835098,105437731835098,100000000000000000,6v8a77TMhCrSECtSdTAAitCnrqg7cqHuYSDfwoFLhDe2,0x4a008334f8e7ea21be223d15462084f51abcc0e6625f61de806b8456e67e603e,0,PoolTogether v3_1_0
3227,0x03add96652644405f305c3a252dae84035b950dc371f5683b95bc6dea842030d-321,12906785,0x3e3a38c6e844fd3549720a7c0b83c9db4353923e,MintNSignal,92936558091849,92936558091849,100000000000000000,D7azkFFPFT5H8i32ApXLr34UQyBfxDAfKoCEK4M832M6,0x7cf8f2026b1f49a36f29293fb9545ce31ac3f71c40009c7e038d42ccea1b2b98,1,Sushi - Mainnet Exchange
3228,0x1d6f7d6f87604aa0524ca1ca9c8b6f3bee183cc2506aec8280332fcc10bc7052-279,12906785,0x3e3a38c6e844fd3549720a7c0b83c9db4353923e,MintNSignal,105437707543198,105437707543198,100000000000000000,6v8a77TMhCrSECtSdTAAitCnrqg7cqHuYSDfwoFLhDe2,0x4a008334f8e7ea21be223d15462084f51abcc0e6625f61de806b8456e67e603e,0,PoolTogether v3_1_0
3229,0x2cdf635bf2d879e4aced4593f4934c82fa1cab1ee41177a95f64c8687b7de491-347,12906786,0x37214966023051c88a255a6c1a2f44afb1f702b3,MintNSignal,92936541625966,92936541625966,100000000000000000,D7azkFFPFT5H8i32ApXLr34UQyBfxDAfKoCEK4M832M6,0x7cf8f2026b1f49a36f29293fb9545ce31ac3f71c40009c7e038d42ccea1b2b98,1,Sushi - Mainnet Exchange
3230,0x4b8b15304b19c2ea29619e911efc4f36e2396d3427e93396e97f2e850a49e96f-329,12906786,0xc49bf165b98a4102862ff607ae60f9675b156ac3,MintNSignal,421750684227,421750684227,400000000000000,6v8a77TMhCrSECtSdTAAitCnrqg7cqHuYSDfwoFLhDe2,0x4a008334f8e7ea21be223d15462084f51abcc0e6625f61de806b8456e67e603e,0,PoolTogether v3_1_0
3231,0x9ceeb504b2926d4c62f516f133f5a4134e3de50eca6e0e90a948612c6e12adfa-302,12906786,0x37214966023051c88a255a6c1a2f44afb1f702b3,MintNSignal,105437683251316,105437683251316,100000000000000000,6v8a77TMhCrSECtSdTAAitCnrqg7cqHuYSDfwoFLhDe2,0x4a008334f8e7ea21be223d15462084f51abcc0e6625f61de806b8456e67e603e,0,PoolTogether v3_1_0
3232,0x5f429aa97afe92edcc3b85441d81eb66009e11c9a3b43854f54e5f1b00ffd432-219,12906787,0xf76e446f45912a6168699b43e481d91a1c727b32,MintNSignal,105437658862283,105437658862283,100000000000000000,6v8a77TMhCrSECtSdTAAitCnrqg7cqHuYSDfwoFLhDe2,0x4a008334f8e7ea21be223d15462084f51abcc0e6625f61de806b8456e67e603e,0,PoolTogether v3_1_0
3233,0x745ce6ee94de6794eae54596ebdea6fa214302ceef74f8822adde4e73abec0df-168,12906788,0xf76e446f45912a6168699b43e481d91a1c727b32,MintNSignal,92936525160092,92936525160092,100000000000000000,D7azkFFPFT5H8i32ApXLr34UQyBfxDAfKoCEK4M832M6,0x7cf8f2026b1f49a36f29293fb9545ce31ac3f71c40009c7e038d42ccea1b2b98,1,Sushi - Mainnet Exchange
3234,0xebd3da10ca12ead21088cb718b0534e2464f84e1883193bbddd3fb8641cb9143-155,12906789,0x0ec34c4ce8ecae920f3c62a1f3b6ee3b8c14a20b,MintNSignal,421750586671,421750586671,400000000000000,6v8a77TMhCrSECtSdTAAitCnrqg7cqHuYSDfwoFLhDe2,0x4a008334f8e7ea21be223d15462084f51abcc0e6625f61de806b8456e67e603e,0,PoolTogether v3_1_0
3235,0x3700bf2ac7b7ab4e8d7c84e4e8ba193eb503b3408cf60ac652c0913e0b10ceec-16,12906791,0xcf603a4b0d42337dd9fde4998c092adc9c6c7fdb,MintNSignal,1858727045381799,1858727045381799,2000000000000000000,D7azkFFPFT5H8i32ApXLr34UQyBfxDAfKoCEK4M832M6,0x7cf8f2026b1f49a36f29293fb9545ce31ac3f71c40009c7e038d42ccea1b2b98,1,Sushi - Mainnet Exchange
3236,0x6ad702e38de8afacf244f46f66ca178142055e57a75eeb1f0cae69493098c341-236,12906791,0xb2542814f3245b4d499051afbf7034e897cceb95,MintNSignal,1230910100918027,1223192720132544,1000000000000000000,4yx4rR6Kf8WH4RJPGhLSHojUxJzRWgEZb51iTran1sEG,0x879bf3f6886b0f4bfdd394264bdbaa4cbe92c39c809f7e40a528bcd92a17c71d,1,Curve
3237,0x812d2560140a15b9d6473347b1720b34289c0a8001ce83aaf4ee129a53af5b7b-104,12906791,0x4b06d68b4873048cf9d8b7b148706177be9c0de2,MintNSignal,105437634473266,105437634473266,100000000000000000,6v8a77TMhCrSECtSdTAAitCnrqg7cqHuYSDfwoFLhDe2,0x4a008334f8e7ea21be223d15462084f51abcc0e6625f61de806b8456e67e603e,0,PoolTogether v3_1_0
3238,0xd646529df231d6c36f5022f7d9c00d563c5dca616f65843d5e9c57e899fb84a2-192,12906791,0x7bca4ec02c33fe9c9ecbd7cdf2a43ada8aa99eb0,MintNSignal,310171860991608831,310171860991608831,100000000000000000000,EN9rjKtzNitTEb5hgt8bmiyzzhwBpJrJaRihkg8Me8Rr,0xea0081b34c9d8ae0c52c2131711f093d33bd6efb8638f0a5bbc3da0a08462a46,0,Uniswap V3 Official
3239,0xd921d2a2b73f97ca8eb491e164c2b161fa54839c41781bbddf4a94c2f217c3c5-31,12906791,0x24230b429dd84a5085bb9919e16492e9a137fcca,MintNSignal,92936179378761,92936179378761,100000000000000000,D7azkFFPFT5H8i32ApXLr34UQyBfxDAfKoCEK4M832M6,0x7cf8f2026b1f49a36f29293fb9545ce31ac3f71c40009c7e038d42ccea1b2b98,1,Sushi - Mainnet Exchange
3240,0xbe37da3e13e2b96f21dd152ab145c989cb91f705806d532959c0b1c8032c1371-371,12906792,0x4b06d68b4873048cf9d8b7b148706177be9c0de2,MintNSignal,92936162913079,92936162913079,100000000000000000,D7azkFFPFT5H8i32ApXLr34UQyBfxDAfKoCEK4M832M6,0x7cf8f2026b1f49a36f29293fb9545ce31ac3f71c40009c7e038d42ccea1b2b98,1,Sushi - Mainnet Exchange
3241,0x5afdb8649b90ca766e4915fba7303294dfc74ae9459498eef0c61912124af76c-314,12906793,0x2f8c671af30727ad3eb173d34b8f5f2840ad1e65,MintNSignal,92936146381544,92936146381544,100000000000000000,D7azkFFPFT5H8i32ApXLr34UQyBfxDAfKoCEK4M832M6,0x7cf8f2026b1f49a36f29293fb9545ce31ac3f71c40009c7e038d42ccea1b2b98,1,Sushi - Mainnet Exchange
3242,0xade9e0ae9b4ba4e6508ab384966a43e1771838a13fbcad83b5face16e86c576c-252,12906793,0x2f8c671af30727ad3eb173d34b8f5f2840ad1e65,MintNSignal,105437610181434,105437610181434,100000000000000000,6v8a77TMhCrSECtSdTAAitCnrqg7cqHuYSDfwoFLhDe2,0x4a008334f8e7ea21be223d15462084f51abcc0e6625f61de806b8456e67e603e,0,PoolTogether v3_1_0
3243,0xbd53c94823cd736cff9b5348a610dae31de412f36cc27e338a31e1aaf8b18c6c-194,12906793,0x0ec34c4ce8ecae920f3c62a1f3b6ee3b8c14a20b,MintNSignal,371744618589,371744618589,400000000000000,D7azkFFPFT5H8i32ApXLr34UQyBfxDAfKoCEK4M832M6,0x7cf8f2026b1f49a36f29293fb9545ce31ac3f71c40009c7e038d42ccea1b2b98,1,Sushi - Mainnet Exchange
3244,0x879931054a8d8a011215114adbae0c77033eaa0cd2e21f1ccef6ce2351c0739d-94,12906794,0xf81d02a2797afd51c71225b07076f87b29bca025,MintNSignal,920360764564475,920360764564475,1000000000000000000,FDD65maya4xVfPnCjSgDRBz6UBWKAcmGtgY6BmUueJCg,0xbbde25a2c85f55b53b7698b9476610c3d1202d88870e66502ab0076b7218f98a,0,Livepeer
3245,0x87e570e6c2209f6087cb07f44868e5a6ec974975e141960129f233f280fcff31-242,12906794,0x4d74169660c0a6167510b4216feb886e2e410add,MintNSignal,105437585889619,105437585889619,100000000000000000,6v8a77TMhCrSECtSdTAAitCnrqg7cqHuYSDfwoFLhDe2,0x4a008334f8e7ea21be223d15462084f51abcc0e6625f61de806b8456e67e603e,0,PoolTogether v3_1_0
3246,0x95e6eb7515e156dc06796885739dd536af3b05e104890be0dfaa7f0f8f862dfa-284,12906794,0x4d74169660c0a6167510b4216feb886e2e410add,MintNSignal,92936129915880,92936129915880,100000000000000000,D7azkFFPFT5H8i32ApXLr34UQyBfxDAfKoCEK4M832M6,0x7cf8f2026b1f49a36f29293fb9545ce31ac3f71c40009c7e038d42ccea1b2b98,1,Sushi - Mainnet Exchange
3247,0xa0f24976fc397449e58f66a3e735e481f11e97a629144c54c9abd1c216dbe32a-47,12906794,0x24230b429dd84a5085bb9919e16492e9a137fcca,MintNSignal,92036165376056,92036165376056,100000000000000000,FDD65maya4xVfPnCjSgDRBz6UBWKAcmGtgY6BmUueJCg,0xbbde25a2c85f55b53b7698b9476610c3d1202d88870e66502ab0076b7218f98a,0,Livepeer
3248,0x72afc8ff47ab61517db1734e4bfebbeff0c1918867140ae582b5fda04ad82afd-230,12906820,0x643975577485140014d5cb9c776e6d9b4ccee526,MintNSignal,278808315429,278808315429,300000000000000,D7azkFFPFT5H8i32ApXLr34UQyBfxDAfKoCEK4M832M6,0x7cf8f2026b1f49a36f29293fb9545ce31ac3f71c40009c7e038d42ccea1b2b98,1,Sushi - Mainnet Exchange
3249,0xa104d2a01865aab10456df1b65782ea9ed583ec546651323366240822b07b7cd-182,12906820,0xa82d931a61804fba200f325912a2ef7a536b46d1,MintNSignal,278808364975,278808364975,300000000000000,D7azkFFPFT5H8i32ApXLr34UQyBfxDAfKoCEK4M832M6,0x7cf8f2026b1f49a36f29293fb9545ce31ac3f71c40009c7e038d42ccea1b2b98,1,Sushi - Mainnet Exchange
3250,0xd880c7c198276af4ef0e33da49a5efd172327447e81ef7f8fef8a012fc9f402e-222,12906820,0x9eadf0f7bfefe1513ff461afba8f8034315f80e0,MintNSignal,92936113400828,92936113400828,100000000000000000,D7azkFFPFT5H8i32ApXLr34UQyBfxDAfKoCEK4M832M6,0x7cf8f2026b1f49a36f29293fb9545ce31ac3f71c40009c7e038d42ccea1b2b98,1,Sushi - Mainnet Exchange
3251,0x91727d85f8fe0704ebdb69c48dc5bafbcdfa4d7bfdcd5fe29d7f5c036dcf95b9-265,12906821,0x9a3aa8a638f8e67ff73ce671ac49bc3d2eb69538,MintNSignal,92035987537025,92035987537025,100000000000000000,FDD65maya4xVfPnCjSgDRBz6UBWKAcmGtgY6BmUueJCg,0xbbde25a2c85f55b53b7698b9476610c3d1202d88870e66502ab0076b7218f98a,0,Livepeer
3252,0xdcc145abc5bffd7185283d0086308941ee5c08b14bd6144ce83645c484111dc0-114,12906824,0x20061f7d038ee614c9688b899e1f0cb63a4e921b,MintNSignal,49713900176722835,49402211209584518,40390486348734154575,4yx4rR6Kf8WH4RJPGhLSHojUxJzRWgEZb51iTran1sEG,0x879bf3f6886b0f4bfdd394264bdbaa4cbe92c39c809f7e40a528bcd92a17c71d,1,Curve
3253,0x0e54659f5bef164d1a0d6863e3835a8b8e34d68cfbe4713f0c16e08143afabf0-294,12906825,0x9eadf0f7bfefe1513ff461afba8f8034315f80e0,MintNSignal,92035971369892,92035971369892,100000000000000000,FDD65maya4xVfPnCjSgDRBz6UBWKAcmGtgY6BmUueJCg,0xbbde25a2c85f55b53b7698b9476610c3d1202d88870e66502ab0076b7218f98a,0,Livepeer
3254,0x216b9c2d731b75dae891c71cbce90f80a4e179fd3f3eb3799b037d048021223c-205,12906826,0x97976c252888c174f66c618dbec6a03bb613e8c7,MintNSignal,371744420342,371744420342,400000000000000,D7azkFFPFT5H8i32ApXLr34UQyBfxDAfKoCEK4M832M6,0x7cf8f2026b1f49a36f29293fb9545ce31ac3f71c40009c7e038d42ccea1b2b98,1,Sushi - Mainnet Exchange
3255,0x4d188ade20843a2af9e9090d50cee0dfde3a850d7b0b50152791a69a5fbc201f-132,12906826,0x93cb1193f316f218eb2daf0c7b958913da39b699,MintNSignal,736287188943355,736287188943355,800000000000000000,FDD65maya4xVfPnCjSgDRBz6UBWKAcmGtgY6BmUueJCg,0xbbde25a2c85f55b53b7698b9476610c3d1202d88870e66502ab0076b7218f98a,0,Livepeer
3256,0x986c1d155695860673623fc5e91ef5ce5e22bf001551ca85bd39a22689c6e2f8-299,12906826,0x53f96beb08b29a6e58c25f92e845e4b11c74239f,MintNSignal,92936096819922,92936096819922,100000000000000000,D7azkFFPFT5H8i32ApXLr34UQyBfxDAfKoCEK4M832M6,0x7cf8f2026b1f49a36f29293fb9545ce31ac3f71c40009c7e038d42ccea1b2b98,1,Sushi - Mainnet Exchange
3257,0xacd8984e6b2c9e98d62bed14dd67e42673d63ac1cf4f57153c294b258e2a7463-221,12906826,0x53f96beb08b29a6e58c25f92e845e4b11c74239f,MintNSignal,105437561597820,105437561597820,100000000000000000,6v8a77TMhCrSECtSdTAAitCnrqg7cqHuYSDfwoFLhDe2,0x4a008334f8e7ea21be223d15462084f51abcc0e6625f61de806b8456e67e603e,0,PoolTogether v3_1_0
3258,0x0c7b6eec43ed632fce239f6f468f79714345ebf4c0ad2e393f15802b1c780800-288,12906827,0xc34ba57cf09648d1bcee7428ae9cc7e9ae7410c8,MintNSignal,371744354216,371744354216,400000000000000,D7azkFFPFT5H8i32ApXLr34UQyBfxDAfKoCEK4M832M6,0x7cf8f2026b1f49a36f29293fb9545ce31ac3f71c40009c7e038d42ccea1b2b98,1,Sushi - Mainnet Exchange
3259,0x3dc6b8d700db83aad16ede23e6141bc34bb1f99a75e9925716b37983cfd0c4ea-317,12906828,0x9a3aa8a638f8e67ff73ce671ac49bc3d2eb69538,MintNSignal,123075546419165,122303905292499,100000000000000000,4yx4rR6Kf8WH4RJPGhLSHojUxJzRWgEZb51iTran1sEG,0x879bf3f6886b0f4bfdd394264bdbaa4cbe92c39c809f7e40a528bcd92a17c71d,1,Curve
3260,0x6cab36efcbbe3dd51118c9566572aa87ab20aca9829f5ddfc48f9afa8a936083-276,12906828,0x00ad3d4cc099be937879451698c673cbd5c3cefc,MintNSignal,5358670405419813,5358670405419813,5000000000000000000,41LCrgtCNBQyDiVVyZEuPxbvkBH9BxxLU3nEZst77V8o,0x2aaeb45afa62af1cc8f6d61decd5249429e0aaed67996238adc2bfd396b5f715,0,UMA Mainnet Voting
3261,0xd2b2eb2b3b03ee82b58a4c893e29d30c44824c142de76b45aa0a0f3a4304a097-239,12906845,0xe56c470a342eedbb2e001e70d1c5765c042eb349,MintNSignal,920357531144591,920357531144591,1000000000000000000,FDD65maya4xVfPnCjSgDRBz6UBWKAcmGtgY6BmUueJCg,0xbbde25a2c85f55b53b7698b9476610c3d1202d88870e66502ab0076b7218f98a,0,Livepeer
3262,0x74b7c1952d5317d5fee34cf335eecc2c58b225e59060f0423ed491bb0386b06f-336,12906846,0xbb7e8871b9b7311c4468a36f5defc9445bd69d06,MintNSignal,278801350030,278801350030,300000000000000,D7azkFFPFT5H8i32ApXLr34UQyBfxDAfKoCEK4M832M6,0x7cf8f2026b1f49a36f29293fb9545ce31ac3f71c40009c7e038d42ccea1b2b98,1,Sushi - Mainnet Exchange
3263,0x74f2b3e351453fa5ec10dd9c0b360004e4cfa85a7a7cc5315b5dfb439dbaa460-127,12906846,0xa97276772e9a8d5408421d60c2749c68c2e2fc3a,MintNSignal,13010891033728392,13010891033728392,14000000000000000000,D7azkFFPFT5H8i32ApXLr34UQyBfxDAfKoCEK4M832M6,0x7cf8f2026b1f49a36f29293fb9545ce31ac3f71c40009c7e038d42ccea1b2b98,1,Sushi - Mainnet Exchange
3264,0xbe858ab3e864b7c122f0d5e63edf1be89609f93c44eb580359ba3890d32ade28-216,12906846,0x8a177f6872828dec46a33615e8add218f69ce5e7,MintNSignal,278801350179,278801350179,300000000000000,D7azkFFPFT5H8i32ApXLr34UQyBfxDAfKoCEK4M832M6,0x7cf8f2026b1f49a36f29293fb9545ce31ac3f71c40009c7e038d42ccea1b2b98,1,Sushi - Mainnet Exchange
