id,blockNumber,logIndex,indexer,amount,epoch,type
0xf68b73c9d2d74170b25ec9a3a5376ae0ba4f37480305bb9066dff6b8a861306c-261,12902030,261,0xa543abe0ea61b4bbbca3f402442bda4bf7d45992,533388195305169841000,218,rewardsAssigneds
0x1744f235a5fa7402dc0c1a8b0fbaa20495f35f9179c9b59c44b84fbbabe22ca1-156,12902252,156,0x8f9793029b66325b70fffbfdf2b04d8491682466,16249404722647094366863,219,rewardsAssigneds
0xa419c88fef9c2e7663312f436dc63b7b25fcc8c538111c2b33ddbab7c495e91a-262,12902261,262,0x8f9793029b66325b70fffbfdf2b04d8491682466,16571993981483667145408,219,rewardsAssigneds
0xa1b726f598e1103c739dd1b09cb5a60f07cf2d3749be030e8f2784169d90227a-289,12902280,289,0x8f9793029b66325b70fffbfdf2b04d8491682466,17956513829947183455525,219,rewardsAssigneds
0x8df425c21c1a789d6226397596645288a7145ee1f77f650fd24ba0342332cd50-271,12902283,271,0xe183718f4a2a8cfc7fde85dc0a36cf64e5657a14,0,219,rewardsAssigneds
0xecd0db3c911391cd935ade9684393292977067bc1a882df790ae657a1c8a67f1-252,12902359,252,0xcba3cbd284108e1ad5942e0a6b2c75a030a9d379,309785592235273486472,219,rewardsAssigneds
0x806ba3faf402d1b472eed4aa80b8abeb7a1c0b9c1af5ef3fa796e3c8a282a370-197,12902824,197,0xb4b4570df6f7fe320f10fdfb702dba7e35244550,34490347264918490000,219,rewardsAssigneds
0xd2a61f73618dccc78b971dbacb10eab3b01db627f53879e812dcd9736d3889aa-119,12902926,119,0xf4a097ce3a4efbd1748b2ef2076813961e4e6fa7,117312399694671970000,219,rewardsAssigneds
0x1fbc6e773bad49d7f28d3e869d877dbf0c15928de34cf0b2bd225a1a4735a639-9,12902931,9,0xf4a097ce3a4efbd1748b2ef2076813961e4e6fa7,592898247999649095000,219,rewardsAssigneds
0xcb862d6e5150d1a83d221605bf9224879d58b4fbac7c9b099b9ced3ca589d7f5-202,12902937,202,0xf4a097ce3a4efbd1748b2ef2076813961e4e6fa7,6338220672367783865983,219,rewardsAssigneds
0x153682ed82ff05eb5e5ea097d61e0bbee2e426e781f24e0a3ebad12180a920f3-114,12903240,114,0x234e50b877644e2130c86a16f97dcc1e7a057242,23661339946265486354720,219,rewardsAssigneds
0x0011a8aa138f919b43779bd8242a272ebeaaa44370fd6b090f57eb378f08353d-23,12903244,23,0x234e50b877644e2130c86a16f97dcc1e7a057242,35712570229454831979780,219,rewardsAssigneds
0x78be4e97a1f3deb0dd3f1d3c6689d9710b7fbf354ba1d3604dc3ad75cc2c3df4-148,12903250,148,0x234e50b877644e2130c86a16f97dcc1e7a057242,57355053895620767276011,219,rewardsAssigneds
0xfb56fd4bb004885cb52adde1d9f5bfc8b4ac2634f439e0da14578f74ed45b7f6-245,12903253,245,0x4fedde33607cfda2c82a999accb427d1170987d9,24959965626298500000,219,rewardsAssigneds
0x4fad5af04efa1d1d6371d8fbc1b52bf2edf2e316311e221b5abda070d2e77453-15,12903259,15,0x4fedde33607cfda2c82a999accb427d1170987d9,884674629239217300000,219,rewardsAssigneds
0xe953cb4913197dfd41d8b6af7c39423b1c4840544f8b2c95d6fd755015540a29-99,12903303,99,0x4fedde33607cfda2c82a999accb427d1170987d9,444829996200173500000,219,rewardsAssigneds
0x71cdd5525d6243a40957a6ef171eb35e7155c84d6ebc41ce355b81bfdeceea92-83,12903307,83,0x4fedde33607cfda2c82a999accb427d1170987d9,139564589496655800000,219,rewardsAssigneds
0x1c69fc618ab2249bb6b8c6f71a5b2f7eb32659c23eef8dd791b3f897e906d451-236,12903313,236,0x4fedde33607cfda2c82a999accb427d1170987d9,3302423268115950000,219,rewardsAssigneds
0x522c9cb9f597077e35b25d5f59a3af2f22711a11ef2ccc2bb22a6c86373cb062-194,12903378,194,0x7fd833cf8775e9c3524b8be925723345164964be,2398331143584988180489,219,rewardsAssigneds
0xf0b99cf4c2a6bee6f22c3b8914440f276e5e5635f153e1ef9d254ce44d9420f9-217,12903400,217,0x671bc7a0ffa02b0ee90ee03bcd11915df011503a,3283275148310179520280,219,rewardsAssigneds
0xf17b6db5b5ba8fc187c8c2f3098d19f5d5204da9365244bfa90d678ef1fc259c-206,12903509,206,0x62a0bd1d110ff4e5b793119e95fc07c9d1fc8c4a,6955452282047262868280,219,rewardsAssigneds
0xdccb39f1e84cb7388a04dbbd3f81e34bc843229167adb4d5efce022d736f91ed-279,12903547,279,0xd9c7cdf09d868467d9f94f885dd68e850e278118,657001198850491810000,219,rewardsAssigneds
0x9cc5398a17122a706546393861ef5bcac9720618aa08bdce6dd2a2bbb9f0f4b7-88,12903589,88,0xd9c7cdf09d868467d9f94f885dd68e850e278118,545094255157783200000,219,rewardsAssigneds
0x9e0b136c02ee1a9397d3665a1f0da7c81ffc0ee720efe1a156fbcaceb7a2e185-346,12903643,346,0xbe9d7c691792937ca7e2535652886ff390cc5b86,497331837904917000000,219,rewardsAssigneds
0xd47b5c0b914636d9f3f82e00a39a7992493b0a4de247334de85e9d9612289ffd-296,12904073,296,0x07051463ca2414f716d37da8cdbcdb5abe4cc239,1122706845209763100000,219,rewardsAssigneds
0xa7fe86dd8f1e77e2e3a3e8a4ba05eec2d0613ab9a1a9487b9b1331f6551eec34-248,12904127,248,0x07051463ca2414f716d37da8cdbcdb5abe4cc239,8719719363862060000,219,rewardsAssigneds
0xbfe3061e5066aeeee6b84eaad128cebe17208e57325062bf3a018f9fa2a9c801-253,12904236,253,0x45874192929530cd4e3dd0624df05bee3c13974f,1476184709886401000000,219,rewardsAssigneds
0x4690dd3b2d6e2ca16b087d879010d614ee840948beabccddacb503034a83a15b-177,12904513,177,0x293d739d1a683b3943f14ef55b1b0efc06b9be54,197369149229152085577,219,rewardsAssigneds
0xedd919c2d35d7677447f93eb25c8cdf9fab250c70088331a3b9dc489d35d8e03-219,12904634,219,0x293d739d1a683b3943f14ef55b1b0efc06b9be54,78682193627310136934,219,rewardsAssigneds
0xc8a10fb514364e7e3bc046d1b23ac7ac3bd12f977aa5406deaaac2961a8594ae-253,12905000,253,0x7fd833cf8775e9c3524b8be925723345164964be,1492275064573485211812,219,rewardsAssigneds
0x4ae4c4789f165c3d4cc91abf89bde739b896435dc33eb8ae1b3bd454457e9e6a-262,12905259,262,0x4437e367cc68d87675148a9e4a1f052f0359c880,758257014766135000000,219,rewardsAssigneds
0xcdeb528d0bd313b4a62e72fb568317a4c5018526b4ae45122d9c3e0c2c67c456-181,12905324,181,0x4437e367cc68d87675148a9e4a1f052f0359c880,279417736693603500000,219,rewardsAssigneds
0x40d75100c1be2a2f584075988d9b634eb9db8cd189bbbbbda4467ff80c2220ab-81,12905362,81,0x4437e367cc68d87675148a9e4a1f052f0359c880,810472340418049000000,219,rewardsAssigneds
0x833f4eb6dd903073fe77ec1dbb426dc9a65428a35b69fab2f38bf52a50b5fc26-247,12905376,247,0x50fda0a43d6770a927ebe2909fce1cdcba417801,706375095281235500000,219,rewardsAssigneds
0x26cf17ce072f970c5dd13bec1b2ed41bc1d6b512ce44fc2db101c22f19a2ecb3-353,12905560,353,0x4437e367cc68d87675148a9e4a1f052f0359c880,429483175252257500000,219,rewardsAssigneds
0x319857481ff4943d6e5194161d2cc4b5cfb7f63b79751d8e3ccea96704238f4d-119,12905833,119,0x4167eb613d784c910f5dc0f3f0515d61ec6ec8df,2152733663732560000000,219,rewardsAssigneds
0x67a0a4781eefe7badde588bdffd5fbaa59f5ba8a3df3d57bdf12dc80a00d765e-214,12905836,214,0x4167eb613d784c910f5dc0f3f0515d61ec6ec8df,1686572636460598000000,219,rewardsAssigneds
0x1f3f0bb9b711673ae7dd5c998317324b44046c6888ddf116c631ed086eb12ae3-162,12905885,162,0x293d739d1a683b3943f14ef55b1b0efc06b9be54,504865110457961873100,219,rewardsAssigneds
0xdeb15163376b75b95fe4e5d5bee65aa2a8a7a5c84df04c8262c299989b09e283-269,12906099,269,0x7fd833cf8775e9c3524b8be925723345164964be,1564128786382221690768,219,rewardsAssigneds
0xe374bb8888ab8987a398689e6917349246df62d77bf41f2cb1dcb08603ea6491-315,12906831,315,0x720a98087160bfdb282f695abe6f9ac966b03d43,3106247786492006000000,219,rewardsAssigneds
0x3ea7fd85861a92116741b482c283cc96f826aa58a91711e3002b5755137b93cd-156,12906836,156,0x720a98087160bfdb282f695abe6f9ac966b03d43,4456501360962334000000,219,rewardsAssigneds
0x3201c64fc3e11308a77245a6cd4d113f0f972e96cea61312ae63d73dabcf5371-80,12906870,80,0xbe9d7c691792937ca7e2535652886ff390cc5b86,2901804464164904176512,219,rewardsAssigneds
0xb5e4d207f6b019738848184ca06138ed34a195935486529e04944fa4c2ff5eff-163,12907008,163,0x1a99dd7d916117a523f3ce6510dcfd6bceab11e7,4221556460245682868660,219,rewardsAssigneds
0x24699d71ef50e9f0bf32926e6c12114b0e6f59f4be3ff27434213eb763755118-248,12907053,248,0xd133fd8e0607f5d82c91626140495ea0a31d0398,3782865516074811561444,219,rewardsAssigneds
0x7dc6aa76a40646bed30b7ca0ad349f5eedccda97a34d0be46b2ff98fd3d3db48-228,12907058,228,0xd133fd8e0607f5d82c91626140495ea0a31d0398,13294244891771812000000,219,rewardsAssigneds
0xb81f0cecd123ebca02e48fd42a910e869239d53931fe68b43162eb66792afc76-318,12907063,318,0xd133fd8e0607f5d82c91626140495ea0a31d0398,18597591162814332000000,219,rewardsAssigneds
0x0023a21872e0c5b305ff8a62916393248b1c708980f46eeb30f54341d8831d39-268,12907101,268,0x453b5e165cf98ff60167ccd3560ebf8d436ca86c,6251585555706570000,219,rewardsAssigneds
0x418aa7c793e0f8e63fd2b9c2bfc1b048f143575471285ca4966ed42685dbc21c-231,12907109,231,0x453b5e165cf98ff60167ccd3560ebf8d436ca86c,3129906935838000053229,219,rewardsAssigneds
0x7edd75096406f8cb27220795cff9c35e1b1a04b03eee3bb7d591a78469398ae2-241,12907193,241,0x453b5e165cf98ff60167ccd3560ebf8d436ca86c,3284814258494507924341,219,rewardsAssigneds
0xb9eeb8df4760297ccfd82b3bef5574200c87fae96269be7646a31d610a33064d-93,12907274,93,0x453b5e165cf98ff60167ccd3560ebf8d436ca86c,6823283348798795000,219,rewardsAssigneds
0x02317a49cfc07140ef852c304dbc870604b85de500899880df042364526d0b0e-255,12907275,255,0xe6368e677871b288294536c8fe6cb1bbeb19f7a2,5914014839959945000000,219,rewardsAssigneds
0x5c3df461cf3d9ee5d0496c38437b65784b1c2df42a388cc4c2991baf91d48870-114,12907278,114,0xe6368e677871b288294536c8fe6cb1bbeb19f7a2,13731017456096860000000,219,rewardsAssigneds
0x17b244d67affe22d056e787850a1502ea3eb592de6eae986c3c484bbeb0ea7bc-255,12907283,255,0xe6368e677871b288294536c8fe6cb1bbeb19f7a2,12893232894113225500000,219,rewardsAssigneds
0x9cae8ac27eada647d614053b5e373877a05d67486afc41d92734128632dcbad7-179,12907492,179,0x453b5e165cf98ff60167ccd3560ebf8d436ca86c,3263488969024079058412,219,rewardsAssigneds
0x9cc4210a3f4412bb12a186971fffedfca94665009b6691308df54ff2a7742bec-80,12907701,80,0x453b5e165cf98ff60167ccd3560ebf8d436ca86c,3310688575408663214782,219,rewardsAssigneds
0x13a3ca44c6e96b5cef277a3bcf0f2b445b297fe2030cdc559f6919827e9710bc-301,12907841,301,0x453b5e165cf98ff60167ccd3560ebf8d436ca86c,203559634928582951000,219,rewardsAssigneds
0xa4652d5d4e72f64ddfacb3eeaa42792a2af404ee6edfe63baf2d510d4fc6bb96-78,12907846,78,0x453b5e165cf98ff60167ccd3560ebf8d436ca86c,555681009138949382430,219,rewardsAssigneds
0x769f8fb0bea7154a51d6312675e1894b692ca1b9da45e4105d32892f51325077-203,12907849,203,0x453b5e165cf98ff60167ccd3560ebf8d436ca86c,1418019290423566240,219,rewardsAssigneds
0x2529f77c7d18d8ce3a9c73db25855bd8c2498a3a4572e7a515204d68ce84c0ef-380,12907929,380,0x453b5e165cf98ff60167ccd3560ebf8d436ca86c,6131612745953997000,219,rewardsAssigneds
0x059e30e9b6f7bf820e47d74306dfd86c674c8e3912dd0eae68efe6841d6f98ef-273,12907933,273,0x453b5e165cf98ff60167ccd3560ebf8d436ca86c,14986028069124210,219,rewardsAssigneds
0x38c619cc8c8f41dc2bf8c8f2057e15144f61810e0a2a73f7d5ea2404f63088e8-361,12907941,361,0x453b5e165cf98ff60167ccd3560ebf8d436ca86c,30014829696627270,219,rewardsAssigneds
0x652e1c403e168c8fe3a2dfa40b6495eefb2f432d91cf9b4da86321e6e377838c-72,12908022,72,0x453b5e165cf98ff60167ccd3560ebf8d436ca86c,29746701076862590,219,rewardsAssigneds
0x4a07108aa859c53d3d9f5b5487f9c7cbb6edc04c2520a31cf7fca06f0c5858f0-175,12908025,175,0x453b5e165cf98ff60167ccd3560ebf8d436ca86c,119228435788689609440,219,rewardsAssigneds
0xacdb9aa26bff9220416e0cfda61d812454e60676dedb012a0c40d05b5576536e-241,12908028,241,0x453b5e165cf98ff60167ccd3560ebf8d436ca86c,381089798700068290,219,rewardsAssigneds
0xda5a17c6f8708c8610630f2fce18f0fc74962316af4bfaa733e1da840fe53989-129,12908033,129,0x453b5e165cf98ff60167ccd3560ebf8d436ca86c,97165876936105750,219,rewardsAssigneds
0x0130483db4d2940980a5e9d3c2372de6971f6d8d58c56ada992429e6653987ca-157,12908039,157,0x453b5e165cf98ff60167ccd3560ebf8d436ca86c,373311221617306750,219,rewardsAssigneds
0x60296a6cae44a80de7348a277e943eb700b3158a348024ce53095fe028609f09-204,12908044,204,0x453b5e165cf98ff60167ccd3560ebf8d436ca86c,224702257113367850,219,rewardsAssigneds
0xbea106806bf97a9fcaaf61712bdd2e57237834a801c35e7ed51ccc60c1114b95-318,12908049,318,0x453b5e165cf98ff60167ccd3560ebf8d436ca86c,327075639806466110,219,rewardsAssigneds
0x80f04abf845632e02db0af1ed0e2985e5a7c053c968f70267f54bd043cae7269-257,12908053,257,0x453b5e165cf98ff60167ccd3560ebf8d436ca86c,82435946131396136710,219,rewardsAssigneds
0x58206f08626984071425957acc95b5d871416268fd37002c71381a19601d3b7f-298,12908059,298,0x453b5e165cf98ff60167ccd3560ebf8d436ca86c,263220620783212315930,219,rewardsAssigneds
0x17cdf01b5dedbe848664ba19993a1e9525a4e6b749d390598126320440ae2e5c-195,12908063,195,0x453b5e165cf98ff60167ccd3560ebf8d436ca86c,65133782946392610,219,rewardsAssigneds
0x3fa7e4136dafeeef93a69e8199a4fbc91b95fc5ffe5554b4769612f83e6da5e8-222,12908067,222,0x453b5e165cf98ff60167ccd3560ebf8d436ca86c,162981709263727600,219,rewardsAssigneds
0xa9f8e063dc250b0052767508f689e6d98e7684cf38d586ff3e22e7bd1b0cec3f-211,12908070,211,0x453b5e165cf98ff60167ccd3560ebf8d436ca86c,356158582646429830,219,rewardsAssigneds
0x10c937cf66a50d969f2d449c38ff932ccfd612ba6080fab92f66dc03d26d5aff-320,12908074,320,0x453b5e165cf98ff60167ccd3560ebf8d436ca86c,36985539541321116900,219,rewardsAssigneds
0x7abe437de5d2e7c03da7707176a62dfde80bfad4e63ad8151edb6cb97bc67fe4-217,12908079,217,0x453b5e165cf98ff60167ccd3560ebf8d436ca86c,58429451565093195190,219,rewardsAssigneds
0xca251e896624f74228707ad6d67fd67be9d1fd6ec4ffe1d0586b39dd46c3cab1-231,12908156,231,0x453b5e165cf98ff60167ccd3560ebf8d436ca86c,257802216320684160420,219,rewardsAssigneds
0x6455ca405418dce3b8c84451ed600bb8814a0f8125ffcc3a1db094264d04c208-117,12908160,117,0x453b5e165cf98ff60167ccd3560ebf8d436ca86c,505040301640318443770,219,rewardsAssigneds
0xba96b3df456d6fa9b4e2c9f3cbeec1abad33c6fc23a6895b296a51ad5f41fd36-339,12908164,339,0x453b5e165cf98ff60167ccd3560ebf8d436ca86c,73858900797237340,219,rewardsAssigneds
0xe362b3641d1dc5c3c5b3063c1052bf93ccdb49722dc3e3b369548caf7f6a5d3a-335,12908298,335,0x453b5e165cf98ff60167ccd3560ebf8d436ca86c,128877828418105360,219,rewardsAssigneds
0x58fb34ffcdb04fd77c58cdd38cc9a7094c0206841635f094caddd8ae15652484-298,12908301,298,0x453b5e165cf98ff60167ccd3560ebf8d436ca86c,200456480425599180,219,rewardsAssigneds
0xba2e5a62ecae494bedeb3e62c25be299d7f8e23db885a6108c91bbafedd53946-212,12908387,212,0x453b5e165cf98ff60167ccd3560ebf8d436ca86c,162666752687975660480,219,rewardsAssigneds
0x3f8779d599b2d37e9e627dc5795b188d396d171ca9b3087edbdb738806194acd-62,12908397,62,0x453b5e165cf98ff60167ccd3560ebf8d436ca86c,10661239735958992290,219,rewardsAssigneds
0x596c241f051898dba7af3bbc8aa9bd175b00bf7d26320a7bd5dc164d5d48fefc-232,12908400,232,0x453b5e165cf98ff60167ccd3560ebf8d436ca86c,65387209560350480,219,rewardsAssigneds
0x06600a79fc3ddd20c88fdb7fb4f8f49a75ec65c900576143bd3c3f4e886366ac-169,12908405,169,0x453b5e165cf98ff60167ccd3560ebf8d436ca86c,178010825904584805740,219,rewardsAssigneds
0xe3aab7143416531a302e758ca82f2695ca4ebb5725d4ad00eec3d702523e298d-273,12908408,273,0x453b5e165cf98ff60167ccd3560ebf8d436ca86c,214001541101224909970,219,rewardsAssigneds
0x069707df001497e7b1160a8642e77b88b24afdd6030bfec935f83325090a6b10-81,12908414,81,0x453b5e165cf98ff60167ccd3560ebf8d436ca86c,141247516068970830,219,rewardsAssigneds
0x417e57d28c2b24f98c17e41bba37e589341bea02e56131ee022f9ffae416ed8c-309,12908417,309,0x453b5e165cf98ff60167ccd3560ebf8d436ca86c,84505352316811490,219,rewardsAssigneds
0x62d2587b18ab4c91cea7e82d3a0a30eb5a9d95ef199e2b6b7a2039abb046b019-137,12908524,137,0x8f9793029b66325b70fffbfdf2b04d8491682466,10984796396633,219,rewardsAssigneds
0x29986db1a71162434334a5daefd411f50dcd1ace444c5486c28efe73acd1dbbd-201,12908594,201,0x453b5e165cf98ff60167ccd3560ebf8d436ca86c,38484211709005460,219,rewardsAssigneds
0x030b89272ab17bfb9c1f59942812f2fb6bcc73719e94540a679f8f578801b8f3-291,12908610,291,0x453b5e165cf98ff60167ccd3560ebf8d436ca86c,131971397765233500,219,rewardsAssigneds
0xc5e351f0ae135dca7e9ad9891ae08ffd8792ba5ecb23954a9eeef8490c3e3c8e-173,12908616,173,0x453b5e165cf98ff60167ccd3560ebf8d436ca86c,20463180539349830400,219,rewardsAssigneds
0x3cf968fb3d3e9d1a626668bf3ab5252537d22352657114bd8928ee284da7246b-234,12908620,234,0x453b5e165cf98ff60167ccd3560ebf8d436ca86c,25466490877077958780,219,rewardsAssigneds
0xfc93f91fba1259e060edc9ee0030d7b87d6d1d4b9a002df2bb916950d0dfcc0e-123,12908624,123,0x453b5e165cf98ff60167ccd3560ebf8d436ca86c,75779054900297711940,219,rewardsAssigneds
0x82c69f5942323a776277fc551006219289c6db87082b987f99b71456221482d3-127,12908627,127,0x453b5e165cf98ff60167ccd3560ebf8d436ca86c,2260485055605793790,219,rewardsAssigneds
0xff64bec6d3c4ffbe2871cad9910a792ed45a76c12b393f2a16aad4cc7182673d-274,12908631,274,0x453b5e165cf98ff60167ccd3560ebf8d436ca86c,595782458807522190,219,rewardsAssigneds
0x9c7db0d4be339be7e1591a9b2b7439570bfc01357356baaffe46ac19eda1cd71-303,12908634,303,0x453b5e165cf98ff60167ccd3560ebf8d436ca86c,227590575631494549390,219,rewardsAssigneds
0xac00eead900eeedd639244f19586df7f90932f1385ecacfbce68f394d0e1709b-232,12908639,232,0x453b5e165cf98ff60167ccd3560ebf8d436ca86c,180235695757324119940,219,rewardsAssigneds
0x2c393a64cb04da0fbdfb53e8f2eee686adb1ba289ba11b1b9c16205b4d2daa8e-141,12908646,141,0x453b5e165cf98ff60167ccd3560ebf8d436ca86c,37624638674244682710,219,rewardsAssigneds
0x63dc4db9f40e31485f7bb563da175b88471b0cb3057801ed429ec8df3fb578d5-98,12908649,98,0x453b5e165cf98ff60167ccd3560ebf8d436ca86c,92491994490970597470,219,rewardsAssigneds
0x690b15fa7e86d0ad5c8c4c921fbc9a30f3be9e73f1461178b301696ec39014ee-93,12908652,93,0x453b5e165cf98ff60167ccd3560ebf8d436ca86c,4493209594064659900,219,rewardsAssigneds
0x9a4eac92073db1d7b6be4e054504166cbf164432ed7ba9c3f60b1870a6354097-124,12908658,124,0x7fd833cf8775e9c3524b8be925723345164964be,2920397045104687500000,219,rewardsAssigneds
0x92a53ce10265d927d314b1bccdff6223220478179bb373d0bca9ff66895ce171-285,12908669,285,0x453b5e165cf98ff60167ccd3560ebf8d436ca86c,40208154658961100070,219,rewardsAssigneds
0x915113da5590366f0280bdd19547aa7607597258831cdc4714bfb692d2f1c35b-266,12908672,266,0x453b5e165cf98ff60167ccd3560ebf8d436ca86c,681925006163393820,219,rewardsAssigneds
0x0e12f4a9fa24000ce977c197be94b8e73654ef04022306f620f58b1e45991f52-43,12908676,43,0x453b5e165cf98ff60167ccd3560ebf8d436ca86c,50959051724094601090,219,rewardsAssigneds
0x529d32e6dd1c88fe4e26e1ccb54c5bc07371879aa74b0d95cdcba3cbf814a45f-134,12908680,134,0x453b5e165cf98ff60167ccd3560ebf8d436ca86c,6876384533495951960,219,rewardsAssigneds
0x9a5b21bb69970d350c78d42069a3c8796f7013ebf526a4861009ba54f6798cdd-383,12908706,383,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,853555720081829871422,219,rewardsAssigneds
0xa9304e6961d3c2cc0a1e0513c644d061c793d14c26e20c3b9758933d68df6a84-379,12908706,379,0xbb784d9b398271b7a64f975bebde869409691915,1531093153573642653918,219,rewardsAssigneds
0x2253c24fb7234c6e968b76c853977059c8527affe5db702d4ccb28fa839609d6-261,12908710,261,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,894066368768954300360,219,rewardsAssigneds
0x0652ccbb02183da5f80a479e6712342ede68f46982ae2827ef9f4612da37d887-91,12908714,91,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,4275867900175415992380,219,rewardsAssigneds
0x0a2c578f02809686bd253763f1bdba3e243d753ec31f09335f86157edff927f6-90,12908719,90,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,2175052236057803886380,219,rewardsAssigneds
0x7b9cba34052200f01190c6062fa62c33e64da20eef535dbd34ea194836aa1ac0-264,12908737,264,0xcba3cbd284108e1ad5942e0a6b2c75a030a9d379,883659952971978818895,219,rewardsAssigneds
0x40fde376b27d6c625fbf7cb3dd8fa701d5e90d2dab82ed64a44a42886dbb8b9d-79,12908753,79,0x453b5e165cf98ff60167ccd3560ebf8d436ca86c,15202878148371120,219,rewardsAssigneds
0xfe2bda9f20e7c9357447706b5ecfa1b30e94821d6a69c054fd3344ed7b72d573-69,12908759,69,0x453b5e165cf98ff60167ccd3560ebf8d436ca86c,26962627754859560,219,rewardsAssigneds
0x9885f37610857c2aa77c25bd4eb66fc4193cb08b6a2c05c38c03cd024a6d1645-151,12908763,151,0x453b5e165cf98ff60167ccd3560ebf8d436ca86c,193543526536792220,219,rewardsAssigneds
0x1e73750e69d9e39d441373be06578f29a30de02d4f4eb34c14a2924f855916fb-178,12908767,178,0x453b5e165cf98ff60167ccd3560ebf8d436ca86c,41785677123988417530,219,rewardsAssigneds
0x6e321ab6b258b9cf94ccee6a91a766065042418140cb3f4a79bde89e356f3f20-23,12908771,23,0x453b5e165cf98ff60167ccd3560ebf8d436ca86c,19025056225346740,219,rewardsAssigneds
0xf59436f028491ef523717a0372a0cbe5de456ce47dfee504a230c9b3c130faa1-127,12908841,127,0x453b5e165cf98ff60167ccd3560ebf8d436ca86c,847881814950826240,219,rewardsAssigneds
0x2901db4a97c2196bae6791189036d8f3e5d93490ab586cdb2ab030c1e51ed393-276,12908846,276,0x453b5e165cf98ff60167ccd3560ebf8d436ca86c,4586086476102889130,219,rewardsAssigneds
0x2681eb65b50dee71797fa376cdea45c83f93bc71cdf50a380e938d4bbdc80429-34,12908849,34,0x453b5e165cf98ff60167ccd3560ebf8d436ca86c,93110844798742800,219,rewardsAssigneds
0x2dd0442e35a38a165314650f808583daefaa91b5994e78ca203b7c48a6b6a0b4-47,12908853,47,0x453b5e165cf98ff60167ccd3560ebf8d436ca86c,48986596347885290,219,rewardsAssigneds
0xae205035dd9df476b86e4770f4c414a390826cce4453d23bf69469491b8bdb5f-109,12908857,109,0x453b5e165cf98ff60167ccd3560ebf8d436ca86c,38061215332435900,219,rewardsAssigneds
0x65b69a55c609d9d0025f37bacc3ada2109753fd1fd486668d8bbb04a88d377ac-143,12908860,143,0x453b5e165cf98ff60167ccd3560ebf8d436ca86c,260644204584187980,219,rewardsAssigneds
0xb4af223a4f5504d474d133dc52bf71c366442ae61fc77f4d9af1a70fb216924a-308,12908863,308,0x453b5e165cf98ff60167ccd3560ebf8d436ca86c,65486522609236310140,219,rewardsAssigneds
0x7658e60dfc0d30558d4c1e9c9299bd19066b918ae337b86d9d30cf13e589bacb-319,12908900,319,0x1a99dd7d916117a523f3ce6510dcfd6bceab11e7,864035109288083402131,220,rewardsAssigneds
0x2295fcdac03982026265d81674ae82dc98787f95eab1192b62987f58f9c25af7-29,12908907,29,0xddc39dceb6d8fb94d8a9b59cf3bf9a1e7ae19034,511617072699010344641,220,rewardsAssigneds
0x4102269982b030ebae1644c676fd1daa4ab6de1516e704009bc254797b3193b3-228,12908919,228,0x1a99dd7d916117a523f3ce6510dcfd6bceab11e7,8047699920786843603390,220,rewardsAssigneds
0xdae6c2fa4b47d2895de62ff191ae992d6175c622ecf6f61b275afc30b5515112-157,12908921,157,0xf4a097ce3a4efbd1748b2ef2076813961e4e6fa7,27075163610765135000,220,rewardsAssigneds
0xabac4a80dbbe1713c13df48782b01a3b3b4cbdac83f34d3376063d6d75e2f5df-136,12908924,136,0xf4a097ce3a4efbd1748b2ef2076813961e4e6fa7,51607105145871495000,220,rewardsAssigneds
0x6fe610dc66039223172859c6a46fc9493320278799e4d2c42b7ac3a3c4515ccd-38,12909007,38,0x293d739d1a683b3943f14ef55b1b0efc06b9be54,396848088419581000000,220,rewardsAssigneds
0xa2108e5653681c5709f01adcb1e68ad200f2ae03812a0baf1572febe5b9980b5-184,12909046,184,0x45874192929530cd4e3dd0624df05bee3c13974f,404990468636465000000,220,rewardsAssigneds
0xfc141317195464881fd59d66ef30866cd0df64d35d8fd9e8ee3137e11218f9f4-150,12909468,150,0xf4a097ce3a4efbd1748b2ef2076813961e4e6fa7,123278276550626792232,220,rewardsAssigneds
0x3541827699e67b5c0ffda1f6907b0fab0481206106dc41f6f1d2277256cd3fb2-235,12909656,235,0x5a8904be09625965d9aec4bffd30d853438a053e,10934507027983300137040,220,rewardsAssigneds
0x08ce2630246e19675e1bee015485c7c0408e8c2c19c252b43ffcacb5e7837e83-237,12909659,237,0x5a8904be09625965d9aec4bffd30d853438a053e,16658296136317845909117,220,rewardsAssigneds
0xbd243cdc71c0c334cf218e7f97c849b00f838f2259b85a95b5213d84902a45a8-143,12909662,143,0x5a8904be09625965d9aec4bffd30d853438a053e,3841304509755261540848,220,rewardsAssigneds
0x32d8964eed4b6eb8541957d899705d92e9d24520246fa659d560d3acdea32cc0-143,12909665,143,0x5a8904be09625965d9aec4bffd30d853438a053e,12364442572954880914826,220,rewardsAssigneds
0xea5fd4cfd0b2b2d4039aa1f2292513afaf9d567c66a9f7b3207402379c6ab79b-72,12909669,72,0x5a8904be09625965d9aec4bffd30d853438a053e,5093023384549847714580,220,rewardsAssigneds
0xf33b4c119e99b83c63fa667c75e0517b304f35ae0b990ade5fd3210b14b241f2-80,12909672,80,0x5a8904be09625965d9aec4bffd30d853438a053e,7789332908750809079136,220,rewardsAssigneds
