id,logIndex,blockNumber,indexer,indexingRewardCut,queryFeeCut,type
0xd065e7862cd396ed2207c3d990d31bc5811ed3328f4d5b923aeaaa3701da6528-86,86,11853472,0x76e84025978a0c16fc7ba483718b667388f2973c,210000,1000000,delegationParametersUpdateds
0xa4ffbc3ca6a22245346bffd1086185b1f7da8ee34e86d05cdf30d45e64ba78ae-268,268,11853506,0x76e84025978a0c16fc7ba483718b667388f2973c,1000000,1000000,delegationParametersUpdateds
0x684f72cbc0ae0e24e7e781d98ed6e904731e61d72f5bfe262798c528eb90ce91-40,40,11853736,0xf7a36339f75ffaf058be67fd2a1764fb84eb5d87,886750,886750,delegationParametersUpdateds
0x7dddcfb31f594aea92b8e3241afb85c5fce1d727ed7e330d29b9b047c30e33f6-216,216,11854143,0x4bc2e066fb0857493a1fbe48462bb34ff6ea731f,80000,80000,delegationParametersUpdateds
0xf14a272f1c7fe62d40c3894c21eb3ec46d8812ef350ba2aa8309cfe5cc12696e-17,17,11861216,0x55f3dcdaf0b73f7f0c761a9070d8865f37986e2c,990000,990000,delegationParametersUpdateds
0xbe5f1a3066f744da75ea8e89695fd90f27ff42c44c4ffbf83104073c05d7108b-137,137,11866182,0x50fda0a43d6770a927ebe2909fce1cdcba417801,500000,500000,delegationParametersUpdateds
0xc9b2d1eb43b5ec6332e79d2656c7f6d65a6d8e74fa2de6dd346958abf4342154-149,149,11866336,0x27ca9cf008a217e828b4b39945034ff8450730d1,120000,120000,delegationParametersUpdateds
0x60728d29121ed18e398bfa3a6a27313b7961ce1848212ca55b5c1229299845f1-176,176,11866375,0x27ca9cf008a217e828b4b39945034ff8450730d1,150000,150000,delegationParametersUpdateds
0xb413dcccc7fbceee681ee84984a4c70c077f7e00ab1519201f743a27b739d84c-187,187,11866454,0xaa3b07b1251d7961baf3ce05b101b82bd0ebf8d5,1000000,1000000,delegationParametersUpdateds
0xa0368dc3aaae0ea237dbfdc90db206bfc15a5354f9f2976ddaab758002431b63-245,245,11866618,0xaa3b07b1251d7961baf3ce05b101b82bd0ebf8d5,200000,200000,delegationParametersUpdateds
0xd4f7aaac55d1913f6cae4c0dd8ff01dd98ee1e2cf52c35a0e68b9d8f29ae5130-230,230,11867385,0x4bbfbd1320093858d877ab0c8cd91ef0ce065318,250000,250000,delegationParametersUpdateds
0xe5eb0661bceb2b6fb612af96561b7b9fe81af8c204fe5711030b9944cc319abd-157,157,11868326,0x474e571ab6dd77489ec3c7ddf9cbc893fcba684c,1000000,1000000,delegationParametersUpdateds
0x604b0b3874205687be78d96f516b656987ec378d2b45d00f18af4271abd28d9e-136,136,11868378,0x474e571ab6dd77489ec3c7ddf9cbc893fcba684c,0,0,delegationParametersUpdateds
0xadc3fb31c6e1e6f50c599084f0ac6dd687c3974575c3b8c1c21a3cecf6f2c440-114,114,11868646,0xaa3b07b1251d7961baf3ce05b101b82bd0ebf8d5,900000,900000,delegationParametersUpdateds
0x7d6c5e96d13fcf889865bc144a92653f3b366eae9c19d53ed82f07932f876f00-152,152,11869542,0x474e571ab6dd77489ec3c7ddf9cbc893fcba684c,1000000,1000000,delegationParametersUpdateds
0x2aef19af99b02b0ed239ebe04ca0cf271ef6a6c2ff6e82c327f3b956a33a16af-312,312,11876238,0x671bc7a0ffa02b0ee90ee03bcd11915df011503a,230000,230000,delegationParametersUpdateds
0x8a0749ca0732cb3cdbec1c113cb8914f5d303fdcdba6f32b91869eb871c93a32-325,325,11876431,0x671bc7a0ffa02b0ee90ee03bcd11915df011503a,120000,120000,delegationParametersUpdateds
0xd7b1709b2733f36660888d3e4453d0b5f4e02b7034aefa7c61830d4590cdbba0-323,323,11877560,0xbb784d9b398271b7a64f975bebde869409691915,158700,158700,delegationParametersUpdateds
0xbd5d5a69ff56a8b6b9c81d01cb8058a303d7b714bcae479b8db6f119e24de56a-340,340,11877561,0x8a1729fe84c53c231c7ae53a5bec3f6e9953cb4b,176600,176600,delegationParametersUpdateds
0x9e8aaa5a7bf063202b1b44dcb2561bd32d48d31c0e7fc7a3d10238284796ddd4-265,265,11879487,0x55f3dcdaf0b73f7f0c761a9070d8865f37986e2c,908700,908700,delegationParametersUpdateds
0x775249ec160a8f3658f6141c21425669416f2fcb6371314cf0b3cab7b70bbf22-83,83,11881450,0x6125ea331851367716bee301ecde7f38a7e429e7,220041,541201,delegationParametersUpdateds
0xfc413979f56c1f5956c27ab459b83a2ed7d77ee47392b5b645991a9ffa16d67e-224,224,11882879,0x671bc7a0ffa02b0ee90ee03bcd11915df011503a,230000,230000,delegationParametersUpdateds
0xfecf44a02fbfed0ad929cac2f754055fff1e2c9466c4b9b47834fd0cc7f168da-283,283,11888482,0x7ed9d36539f349808c42187ed4e1753d5947db7a,150000,150000,delegationParametersUpdateds
0xae3605917823e7118f114d5af6981215cfe9d97819f7bdeb22921bb16e6a5e3d-234,234,11892126,0x19fbac0891042be71ce60321a17720358575f580,181000,181000,delegationParametersUpdateds
0x52f37125dff90fe2ff55266e357bda62e40ff0d1feaaac0d36830b5a30b6d6d4-267,267,11894395,0x62a0bd1d110ff4e5b793119e95fc07c9d1fc8c4a,197175,750000,delegationParametersUpdateds
0xd48e913adc883a559f4b745e51e98b18b0747b372af1b6143e8b9c56c55d71d4-217,217,11895722,0x55f3dcdaf0b73f7f0c761a9070d8865f37986e2c,814500,814500,delegationParametersUpdateds
0xa7e99ffc71d2dd130e9f84de582bb8ed94dcefd30c0990f039ebbbee615109b9-322,322,11896307,0xf4a097ce3a4efbd1748b2ef2076813961e4e6fa7,350911,350911,delegationParametersUpdateds
0x2a12b4422fdf72c630ff9605f05fae290b416d7d1a275cffdcf87a7d95e2ff64-220,220,11898987,0x5a8904be09625965d9aec4bffd30d853438a053e,139647,139647,delegationParametersUpdateds
0xc35cc8379e883e0d1509d2cf7721e0c563e46c826333d2d565b2bf11bcefbf9a-174,174,11900801,0x4bc2e066fb0857493a1fbe48462bb34ff6ea731f,800000,800000,delegationParametersUpdateds
0xaade2c3b3828f8b3875988a1d082451fad70e9ca139c0854ee63699db022f8bc-115,115,11912718,0x38e6b1dc04087f69e69f10d7318643accc9854f5,1000000,1000000,delegationParametersUpdateds
0xbb1df7b578afde6e6006dbdd83223facfa33de81fd2c8412cc8eccbf455c8ee6-24,24,11914847,0x025fe57b265ed74d3ef915297ba5b9b4f2a8474e,788000,788000,delegationParametersUpdateds
0xed7cf385355109b8132a36eb158b7a37d33fa03d848abed042a7d519be79100f-164,164,11915027,0xf304928be241aaa4d3bc6b95328300b5691aab9e,788000,788000,delegationParametersUpdateds
0xde43e1ac9507259aed333a12397a2a9e02ea862a310f86afed190240df0d48bb-75,75,11915029,0x63c560997b8338f2b033f3ffdcc0f7c680feec45,185000,185000,delegationParametersUpdateds
0x569b6f0d13bfd69cd8c82a220402e840f7f9d6d93ef4acd3c5fd55a1e56430af-121,121,11916187,0x85fe868adf7f5950b052469075556fb207e5372d,1000000,1000000,delegationParametersUpdateds
0xfeed064b6060460cfa7bd627573415793c0fd77d690bfe9329ed0802900fabb8-74,74,11916208,0x85fe868adf7f5950b052469075556fb207e5372d,100000,100000,delegationParametersUpdateds
0xa1fe5334ecaf5aeb0d921dd3c3161882eb705cf262f5acb33ec64fc9fd20b334-162,162,11922409,0x8a1729fe84c53c231c7ae53a5bec3f6e9953cb4b,177800,177800,delegationParametersUpdateds
0xa4d52244e752645dc6ecc7e204346b1b6b4a9da3c2bd4a0eae89de705023fc02-157,157,11922409,0xbb784d9b398271b7a64f975bebde869409691915,166700,166700,delegationParametersUpdateds
0xaa62a9d5b7916430321073d6150af930fff4a73e277ad491c49ddda41872a544-103,103,11928019,0x83e1a1853079524443742089d8a4e02470e76250,950000,950000,delegationParametersUpdateds
0x3c8421727661211a79e6b39ce2afc68d0efcd8de698563213a03507db15713b3-223,223,11928408,0x5a8904be09625965d9aec4bffd30d853438a053e,137687,137687,delegationParametersUpdateds
0xf54118ba3b5e0dfa92003cb36cb79ddd0c5d4da190d05fa399ebf16db882abe4-335,335,11929567,0x7ca0ee4a792f4da7b6aaf4c082b234259de61112,917648,917648,delegationParametersUpdateds
0xc3561332af8855527a4b2ff8d7c6b8f1461f5d2c8a89dcac4d08c802db472d35-213,213,11932142,0x671bc7a0ffa02b0ee90ee03bcd11915df011503a,500000,500000,delegationParametersUpdateds
0x10cc2f170675b372d110f6c5858984bc8359f8fda732e0c570eb23de097731a3-212,212,11934665,0x643c5f5223ba68e06766b194b274c4d90dd42dc8,1000000,1000000,delegationParametersUpdateds
0x2cb6ebaa18ff85bafc7e9f1720dcb4a538201ea4028d4f2e7b0fd3a03bec4ac7-28,28,11935391,0x9154937dc144c87020a7974fbe9b0aa17b69cdfd,1000000,1000000,delegationParametersUpdateds
0x88c4f99352fdbbe1c4a7523e8a3c3718dcc00c720e0b0547674d8e55b646eb01-24,24,11941147,0x41cf9718b66761d121b407f2a139b4f5b22fc9cd,10000,10000,delegationParametersUpdateds
0x267aa48f06b9845dd790615d75b74ab83c9176e95d8ae706ebbdb2aa463c0769-87,87,11941177,0x41cf9718b66761d121b407f2a139b4f5b22fc9cd,1000000,1000000,delegationParametersUpdateds
0x23ac5af4ac29d777b8f8daa4f0b68630d752e8bee4d9849d761109bef117d2ff-204,204,11950998,0x474e571ab6dd77489ec3c7ddf9cbc893fcba684c,200000,200000,delegationParametersUpdateds
0x12d556b6101c67438184d9acf8f387650a455d0bde2ab0d0fa75f399dbc278a6-307,307,11955225,0x5a8904be09625965d9aec4bffd30d853438a053e,134337,134337,delegationParametersUpdateds
0xe23f5c870212fe04aeca1f31763b8c265cb1712311f95a7287152c4999d91a8f-274,274,11955816,0x1873a56a404b21df3c69c0c105dd65b4e43d88e6,1000000,1000000,delegationParametersUpdateds
0x8bea90315eb4647557a51745467c99227ccc376c9f6b36b2aeecb784603de832-240,240,11956680,0x147e0980483f71a235521335a3ef79338ca11d28,280000,280000,delegationParametersUpdateds
0xee26b932d72bbf18aedcdfe3826c2c6d89a2d00bc514b19c339e136783025f0d-149,149,11956759,0xb393ff3cd1f70fecf9cf8b67f27780fbea0d084f,1000000,1000000,delegationParametersUpdateds
0xe697a6d4bb88c008ea607c553bceafbe606b9d8c32d22da20e433c98e36df7b9-308,308,11958888,0xa543abe0ea61b4bbbca3f402442bda4bf7d45992,788889,100000,delegationParametersUpdateds
0x3e96a31f3bc1dae1e7ea39fc8a65496aa2d8b14db63f786afa26bce03e5880c8-276,276,11961955,0x4bbfbd1320093858d877ab0c8cd91ef0ce065318,300000,300000,delegationParametersUpdateds
0x7a29963b62f91de83eadd5a2bb2c99ba029678dfc33d1a9e4617c268c6119c2f-234,234,11961975,0x27ca9cf008a217e828b4b39945034ff8450730d1,200000,200000,delegationParametersUpdateds
0xef2fd5e7d6020cc97e0dbedc3789e02bbf7ad78e95913d9493e721eed057465a-200,200,11963392,0xcb22a8ce581d04fef99b81ec5a60725070a3e8c4,286400,286400,delegationParametersUpdateds
0xeaf8a335f306231b8abc9efc871af5cd217c29bd47a534122635bea84902fccf-248,248,11963412,0xcb22a8ce581d04fef99b81ec5a60725070a3e8c4,286700,286700,delegationParametersUpdateds
0xbd4e236d2a7664b158101c672079714c8623c69e70d6e6bce832d5d9dba2482d-190,190,11974782,0x4167eb613d784c910f5dc0f3f0515d61ec6ec8df,314600,314600,delegationParametersUpdateds
0xc629fb08e052c1a0646399b9efab9e7e01209381eabb370ba26971d5a6c61eda-202,202,11981625,0x4167eb613d784c910f5dc0f3f0515d61ec6ec8df,314600,150000,delegationParametersUpdateds
0xe601de633af54e63c06eb869ee3ae3e5a7acb651f9e70be9962bd9ef03576d8b-242,242,11985108,0x76e84025978a0c16fc7ba483718b667388f2973c,20000,1000000,delegationParametersUpdateds
0x7cce5c1a4471b0a2417d1efb8d03a6b018d9593795d967dbeada20ff0864cca5-275,275,11985131,0x76e84025978a0c16fc7ba483718b667388f2973c,1000000,1000000,delegationParametersUpdateds
0x5ba542796c4ee128d51b781b6f8bc36fd0ad1e5981f341ba85959dc1537e009a-308,308,11986251,0xd8f20ebdc2568bc404c66e3745b2050c392022fc,1000000,1000000,delegationParametersUpdateds
0x99080ea61ce5e93c68ab487c20c3b39c6b604c10cd23f1d64c03e8484c727ecc-155,155,11991461,0x720a98087160bfdb282f695abe6f9ac966b03d43,221400,221400,delegationParametersUpdateds
0xe57eb807a7bead38332242b624c62b2d81164e7a3a8b1af7f5cf3229ca1862f6-97,97,11997463,0x9b7d53ac71f04867b80a97dcd919e1235dc6f398,1000000,1000000,delegationParametersUpdateds
0x3133e5e3cecd59b838eae2ef71fcbbfc5d750a3a23a72aac8fd7716c64468314-100,100,12006095,0xe6368e677871b288294536c8fe6cb1bbeb19f7a2,1000000,1000000,delegationParametersUpdateds
0xa5b07c8c5a5adc3056a3d6928294d96aa29b748a9a816630d564da2754b23032-181,181,12006162,0xe6368e677871b288294536c8fe6cb1bbeb19f7a2,1000000,1000000,delegationParametersUpdateds
0x7094d3bbb9eb1eab9056b49d71071627964cfa9f542ed114811c40bfdfef2a7f-32,32,12006201,0x4d6a8776a164776c93618233a0003e8894e7e6c2,180000,180000,delegationParametersUpdateds
0xeff3ec9a3f66d94a06c4eaace8ee911c4f6f49a114b3aca655580d22d77db4b9-211,211,12007633,0x1873a56a404b21df3c69c0c105dd65b4e43d88e6,700000,700000,delegationParametersUpdateds
0x6965b074a2b119864287cb947c50166e619ca03297d8e635c6d62c33598a1839-315,315,12010831,0xf4a097ce3a4efbd1748b2ef2076813961e4e6fa7,208449,208449,delegationParametersUpdateds
0x5b6bd7f7e185088bb9dd8bde1c127fbcefdcfbb452700b347ecb85abed75913e-47,47,12012825,0x07051463ca2414f716d37da8cdbcdb5abe4cc239,700000,700000,delegationParametersUpdateds
0x26fb6ec0f671771ceaaccc42e5fa0259535e79fc4f225e254c29c54d6b9d901d-103,103,12013546,0x81dd719fd7efb19d12740b8057c0e363bee35b4a,880000,880000,delegationParametersUpdateds
0x05e24090a7fd84af7e5f6c84f530b10425354ea7d2b346b4bba2f3817d39a78c-142,142,12013710,0x85fe868adf7f5950b052469075556fb207e5372d,500000,500000,delegationParametersUpdateds
0xd7ababe46bef91ea3f51f8c757ca6fbbec458687f118d2f675c16374c25f23bb-121,121,12013828,0xbe9d7c691792937ca7e2535652886ff390cc5b86,135000,135000,delegationParametersUpdateds
0xd20e205c43973a7211db1102c1341e06a7038b91c5c3374df67c432037669366-340,340,12015383,0xb393ff3cd1f70fecf9cf8b67f27780fbea0d084f,330769,330769,delegationParametersUpdateds
0x67d1f55697184700974414c36a7e813a86a51479df95bf8f994f8c29b97b885a-69,69,12015916,0xb393ff3cd1f70fecf9cf8b67f27780fbea0d084f,1000000,1000000,delegationParametersUpdateds
0xd10d5d4b6dbf85496b4842430b160996ac01453d3e8f51a66964d40f54ccbc69-222,222,12023350,0x914cefe3b3e68cdf813c4b947ce2db76c28c2287,1000000,1000000,delegationParametersUpdateds
0xfc67b17ee917879a823506ecdfae8baba4e953ca75c67ddcd75b0c29cb7511d7-87,87,12025369,0xb393ff3cd1f70fecf9cf8b67f27780fbea0d084f,447077,447077,delegationParametersUpdateds
0x155990d92e6f45a9390c5bfcfa75bdf02b661af489d44bbdd34daf8326aecd2f-202,202,12025552,0xf8ea1030a4fbc2c55bee9b297492888633947b4d,1000000,1000000,delegationParametersUpdateds
0x5f0a2e9794a479cca6f57c4382392628f265434484236f3340a6cef00525c219-94,94,12028483,0x293d739d1a683b3943f14ef55b1b0efc06b9be54,1000000,1000000,delegationParametersUpdateds
0x039e2c833deac284316e8cfaad489756cec2f21af1c43b1f03c7fe896e21894e-303,303,12028507,0x293d739d1a683b3943f14ef55b1b0efc06b9be54,1000000,1000000,delegationParametersUpdateds
0x09af695c87f6e4d6a0f8e08f6fc25fdabf41a50b596922e48ca3ac3fa0fb2870-114,114,12032123,0x9498abb64b27d1aac5206c09c0eacb445d992e4c,1000000,1000000,delegationParametersUpdateds
0x3139c03ebe746fe0125bd06e70f742d3a10472dcbdaa46d82f73a33fc7851df0-2,2,12043306,0x88b2e385e95ffcd7ae07629a18d95b7711f4166a,1000000,1000000,delegationParametersUpdateds
0xfe2306ab11599abe802853a471af6c7b32efc3c72f7468aa408f307fdf7c1921-2,2,12043754,0x8f9793029b66325b70fffbfdf2b04d8491682466,1000000,1000000,delegationParametersUpdateds
0x84cc8bb808e15d14a69423c49a6e0ed0c2ce1f7c0b2982ef874a9566293c6b59-116,116,12043922,0x040a8ae130b5fbac973074aa1bd2c69773c5fbc2,1000000,1000000,delegationParametersUpdateds
0xb6b6aa42f6f67ec0f60abf626e1fdae9cbc65cc988822e8d25df4ba86f1393f9-10,10,12049051,0x0ceb7aa784616f4cd5d581ed5d1182bc4340b460,0,0,delegationParametersUpdateds
0xdb0434108ad065a3ad09208b0e08ee788ee32244c0d3e982ad82c8571b9150f3-151,151,12049086,0x0ceb7aa784616f4cd5d581ed5d1182bc4340b460,1000000,1000000,delegationParametersUpdateds
0x5bbca24ffaa94bf02fe98a4dabffe5ee622ae01b7f45f6ef6edfc70c0550329b-41,41,12049211,0x2d042d8a78cdaaa674b0aec5538e66a620eef75f,0,0,delegationParametersUpdateds
0x762b28023cf52a7bfb61947493f1ae70107d00c304da4a5de0f4d10f312e3aa3-16,16,12049234,0x2d042d8a78cdaaa674b0aec5538e66a620eef75f,1000000,1000000,delegationParametersUpdateds
0xb49e0bd0a1cfb36a52bfcaa060371f44bec6f20280fb0e96592b800d71f65f80-0,0,12051325,0x8f9793029b66325b70fffbfdf2b04d8491682466,900000,900000,delegationParametersUpdateds
0x39daa79932871c9ded7cf7668ba8505db69f0032adde025ba7e8287045c4339a-111,111,12052059,0x5a8904be09625965d9aec4bffd30d853438a053e,135812,135812,delegationParametersUpdateds
0xa065cec9821092855e557f6f8958997bb57cceb24d9a93ed2456d8dd17c3252f-39,39,12052170,0x4140d3d0086fce37ebadd965dff88e12cf78b1fb,1000000,1000000,delegationParametersUpdateds
0x7ca90887e436c1962627a67924c0c2a907f60dfbd5a401f2989eef0666730708-214,214,12055224,0x671bc7a0ffa02b0ee90ee03bcd11915df011503a,230000,230000,delegationParametersUpdateds
0xf857d422bc1d9f0480fc35205137332306bce12d8c10e8eefbfd6ee5c720a33f-93,93,12058286,0xd133fd8e0607f5d82c91626140495ea0a31d0398,1000000,1000000,delegationParametersUpdateds
0x9dec5e90c28b95d55e333bdc04fadc99e7a42bb64c2722aab7e5be1f70e13d3d-152,152,12058450,0x4c059ccb00e504b4472f8fbb0d2556f165bdbb3b,1000000,1000000,delegationParametersUpdateds
0xbfc07c7aa06cdc1ccd9e7c3d441bea9d7762323a2d7ba85ffe9a5b4ea1a20b1a-0,0,12064772,0x8f9793029b66325b70fffbfdf2b04d8491682466,100000,100000,delegationParametersUpdateds
0x578f82c54b889461b44da075cd359de9fa63fab8b750c1be388a8a6b4d53e9a6-206,206,12064780,0x6dae84e4aed2c8708707b358e278408c2deb0397,1000000,1000000,delegationParametersUpdateds
0xc755324cd51b77df40f90c6acce0ef53dcb51c586b80fc72d38999ae1840c18d-209,209,12064801,0x6dae84e4aed2c8708707b358e278408c2deb0397,1000000,900000,delegationParametersUpdateds
0x982b70ab265668c717bc3c44e4044d7b462682524061f831f5234f01a2f7960b-129,129,12068977,0xf4a097ce3a4efbd1748b2ef2076813961e4e6fa7,219655,219655,delegationParametersUpdateds
0x190f0449c0fd3828706da9537d054c7f1dc8fe2090f8f7af5df2bf843bc0273a-266,266,12071926,0x4dc44f5906f593da2ac28be1d22c4ee9cd556420,0,0,delegationParametersUpdateds
0xaf9c50cda6ee1d8b2a1095b20db473deb1e63f7bd40ac7ac2fc98ca465ee079e-114,114,12071986,0x4dc44f5906f593da2ac28be1d22c4ee9cd556420,1000000,1000000,delegationParametersUpdateds
0x08488fa018bc4fa3bf2d1d1612a7c740be44bd96d0e2a432b995688897ffc433-253,253,12075192,0xe7a694696a4d11ac0b7ab2dcb99a7fcf200eb00b,254400,254400,delegationParametersUpdateds
0x6c89b38d7b7f098183dcb23e4973c6beac47ea29ed91c52212bcdb746abbc12f-171,171,12075214,0x55f3dcdaf0b73f7f0c761a9070d8865f37986e2c,830300,830300,delegationParametersUpdateds
0x54454ac9744e8277eb81a1d6570702257ae198059a5832364711b60954f9125b-82,82,12076583,0x5a8904be09625965d9aec4bffd30d853438a053e,135712,135712,delegationParametersUpdateds
0x502beba529884dd698cb1615bb98ea4e5b0a751cf8b316e1c420695d60374901-168,168,12079456,0x901073d364f6af645648dc81d7f90e7aab47142d,1000000,1000000,delegationParametersUpdateds
0x22ab05b82e92af215ea6ce094110edb4742ca472957f24cef9e5bb0a1dd381bc-272,272,12079548,0xcb22a8ce581d04fef99b81ec5a60725070a3e8c4,286800,286800,delegationParametersUpdateds
0xf40c5125921d03e88128e16f9c3a07b991d42d31fd0cd1e4ce6a45c77a68aaff-256,256,12081127,0x34cadf09dbf50a39d1a68b87d7763db3961ef483,1000000,1000000,delegationParametersUpdateds
0x236b91028b49e0ff87b9ac3e78cdd0133df5b68fdf20bc2a12e378607394587e-189,189,12088132,0x0b751463e07d90f465573d3b5dd45e1afafd4cd0,1000000,1000000,delegationParametersUpdateds
0x96bc16af295836958626deb9aeb1951163bc03d957d21596fe115c2e200f17ab-274,274,12088869,0x5a8904be09625965d9aec4bffd30d853438a053e,134617,134617,delegationParametersUpdateds
0x50dbfb870bb8cbbb51a213686ac5322a48b626e0ff3f9f5d3198ba71e90c2d99-25,25,12090064,0xc60d0c8c74b5d3a33ed51c007ebae682490de261,933390,960818,delegationParametersUpdateds
