id,blockNumber,logIndex,indexer,delegator,tokens,type
0xc4597fcb080e731e4b5399cf07898b1c562dd7d470104bac1709ef03f3788460-379,12972322,379,0x5a8904be09625965d9aec4bffd30d853438a053e,0x9e7ea21112569f457c8ff5d59f8121e473f489f4,1034191690199179641433,stakeDelegatedWithdrawns
0x647220d08b022fc0a4618e0dc74d38d4ae42532092560a0edc118650616faa36-252,12972681,252,0xeb8ca82006e0c0fb16cf9fc42e15bf3e9cdf73f9,0x19157dc0746725b8d68f2e344f180e1b4ac533bd,1006315754586010556425,stakeDelegatedWithdrawns
0x3518a8f80102e3e1ee564fc2195c513e1a3d987de9ca02942d8ebe52af22edbf-173,12975597,173,0x39839abed87475422c5353256d17e08395c3af6b,0x5fcf6e9c7e97986a14a79a8c7a69b928a7812dcd,24006797061920027410616,stakeDelegatedWithdrawns
0x77dae42d03d7e4a0489b58d2f67c6770d0e09d4fce33700fd3db6f1ec5525133-398,12976092,398,0xbe9d7c691792937ca7e2535652886ff390cc5b86,0xfbb9d149159636017004df0d379985c8c44da98e,271320900428863994752324,stakeDelegatedWithdrawns
0x41f5fc6a180c774e2daa59461c08235c14fa67505cdb9d4ff058ef520a4835fa-479,12976121,479,0x5a8904be09625965d9aec4bffd30d853438a053e,0x6820bd9f4e02e80c86d94a6d833e777a27384c3f,4490711709764454460131,stakeDelegatedWithdrawns
0x579320b5eb429ac47c1409d9527b8f5a9b18aabd65d13b9df9eeed47a14e5780-385,12976291,385,0x39839abed87475422c5353256d17e08395c3af6b,0x645a76df12e19af87490258861062ffec21c9b18,14632714790167401744831,stakeDelegatedWithdrawns
0xcc83ae3dd928460311b6a6702bd98dc1afd5516dff8f2aa37f8fba177a2377ff-118,12976747,118,0x720a98087160bfdb282f695abe6f9ac966b03d43,0x28d75787d0717028270360932a3c7fe8146b7314,10200000000000000003490,stakeDelegatedWithdrawns
0x4735db4dc089bbff2e81b6af228021cd2a8f1bf8add972ba33bc1709c1853e8e-434,12977102,434,0x5a8904be09625965d9aec4bffd30d853438a053e,0x65b0372572ecd9f9eaf75b7832e752ba93d0c2e4,15325105933487770621255,stakeDelegatedWithdrawns
0xf6c197ee08a9830c74d7998c2fa0afe1d6522160a5172d740988d9fe8108eb7e-213,12977446,213,0x5a8904be09625965d9aec4bffd30d853438a053e,0xe4b1572e838d0af1aa6e8dbeb8a418df6df296db,39000000000000000003547,stakeDelegatedWithdrawns
0x8c62d45fca1001a91f964d0a89abd2fe109e54b19e4362c192e32a89d3abc4eb-189,12978782,189,0x011bdfea664ece919d895d174f57331460056236,0x854235f59539ccd4769a9301189ad6729dc6b813,5080742656219809989068,stakeDelegatedWithdrawns
0xb52ab018783433addf6e5428aed880067f63e729269c1c1d1b66af9ccee998ba-292,12979234,292,0xd8410a44041e0a8e758e496113dfb42bef4ed3bc,0x824729a60a246aca8fbb966bde350f2e4c502b58,9482978497131770518242,stakeDelegatedWithdrawns
0x1715872476d3249f1a829c4bed1973a4c5d64165762e805220cf953d22053fb5-206,12979848,206,0x85fe868adf7f5950b052469075556fb207e5372d,0x40cde4eeaff96677b875e7a77be4fdfe1684fa2a,1039652880467012608824,stakeDelegatedWithdrawns
0x7f8afdbb900361921c62fcda4fec76fdd36b3888166a9690b9a7a03eebcc3969-52,12981753,52,0x5a8904be09625965d9aec4bffd30d853438a053e,0xe54f09f3ea731da385d21d8f6154ec7f38304cb9,96018758838295282761741,stakeDelegatedWithdrawns
0x6878593c410dc1d22935ca13b581e84538794ea16673bdb1e1ca19d4198c9aff-124,12982577,124,0x5a8904be09625965d9aec4bffd30d853438a053e,0x34fd51d8a633ba934d44fd4a55d6d4ef959c8ad4,1193902417568699647875,stakeDelegatedWithdrawns
0xdf854e659a1a4e4b791accec3991ee2b1a83656b355c216c24d70b6d777bf880-137,12983080,137,0x3eb3297b0e34a7897aa004b66a354053425f7894,0x1a931a7f691ed222ad8980b98172863b95e8aaa2,26487317694982825032917,stakeDelegatedWithdrawns
0x1643b63eac3bf77840048ce6eac290388d4559409ca87d95a6613f67d7a9e31e-153,12983201,153,0xb06071394531b63b0bac78f27e12dc2beaa913e4,0x66485d1643dd7a8eae2d6ea204e7f6264a1f4c35,31902385812721368882291,stakeDelegatedWithdrawns
0x69d8a136d6bc718597b579f11682ae7beedebd29303e882f90d70247c830bbdb-209,12983366,209,0x474e571ab6dd77489ec3c7ddf9cbc893fcba684c,0xed36e799d02c10075375e71b71f40268beb7eecf,1085402288812192042648,stakeDelegatedWithdrawns
0x1d5400936ea4148f8dcf733d8659b2204ce97f7d548225c819e1ff6e5857fba9-161,12983368,161,0x85fe868adf7f5950b052469075556fb207e5372d,0xed36e799d02c10075375e71b71f40268beb7eecf,204290336076376777087,stakeDelegatedWithdrawns
0x6c25bcc366c2c0afec66c60809e8bbb40643a5f05b29b2ade1b5973ca98b1371-472,12983542,472,0x5a8904be09625965d9aec4bffd30d853438a053e,0xda165beb500b58ee5dd07303e3d1fb7029afbb84,8000000000000000000531,stakeDelegatedWithdrawns
0xabf261f1a47139937dd4b2cf584a9cb15b214e552294b9f31c7860a8cdc9f086-557,12983655,557,0x5a8904be09625965d9aec4bffd30d853438a053e,0x351d0349c57a958226a5ce38e618be37ef235005,2134983314135636647296,stakeDelegatedWithdrawns
0x712fad71f2a5127c115120c2de88e8ec2a3863e18c41c5ac5ec3b2ed059b3ba0-559,12983787,559,0x5a8904be09625965d9aec4bffd30d853438a053e,0xea1b6b7e02d25574cba76c4c93a37f593990b8d8,4300000000000000000285,stakeDelegatedWithdrawns
0xa55ffe018e1b02ff3c6b3e70c2e24d5b04e6390c1caff115ce1cf6919f1128b3-569,12984051,569,0x5a8904be09625965d9aec4bffd30d853438a053e,0x0e2ed73f9c1409e2b36fe6c46e60d4557b7c2ac0,16400000000000000001089,stakeDelegatedWithdrawns
0xbce0c8f7e8109e8af2ed92beb0fcd21224238deb8fa627b1a995150149e2eb7a-291,12984413,291,0x7b8f93130b7c610fb102f1e82e23ad978ed81702,0xf35c174528659b6a29c2990e17f53e4898b98f83,86224658996777448088827,stakeDelegatedWithdrawns
0x1f31a9cef0e4ed42edee852a602a324951d1479a208408ce502ffe97ca80d106-613,12984851,613,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,0x8b0d335e68856844b2d60bdb912933c3684e7654,2634000000000000000838,stakeDelegatedWithdrawns
0xad270dea839771598fd7973a2271b84480d405e469f35572f93557baa0b2d565-212,12985602,212,0x671bc7a0ffa02b0ee90ee03bcd11915df011503a,0x0e5e23530b2ba343eb4b2dd170e9691ffcbf9c63,83773652803155928639414,stakeDelegatedWithdrawns
0x981684b7f9a7ce51ea95ad89eaaf4a1ff2cd5dc8a7da4282686295d7a601df5f-434,12985679,434,0x5a8904be09625965d9aec4bffd30d853438a053e,0x8bd7083dff2604dc9805a7ac5624902ed1c086fb,2500000000000000000165,stakeDelegatedWithdrawns
0x89347f6549e14eb6637abd48388efbfe366edd52d07ecb86b5ab505c908b34b2-117,12986249,117,0x5a8904be09625965d9aec4bffd30d853438a053e,0x27bd0f3dfc454d23ffb484ced5e5ac82c3b8e92c,8333320000000000002471,stakeDelegatedWithdrawns
0x19c8003f50f18f58d2905147d006a24ab06737fe42afabaededc362f74f1a28d-79,12987794,79,0x365507a4eef5341cf00340f702f7f6e74217d96e,0xf53ef1fc11d93c322ecf9402452802f4616eb3cb,8707209299294547158514,stakeDelegatedWithdrawns
0xb7cf866cb84d9afa946d6c99de7efcaffbddd9fa6dd991aff95343d64b85c9be-478,12988081,478,0xb06071394531b63b0bac78f27e12dc2beaa913e4,0x4c0c3afaa084f860154e9a01b76ece8b21688334,3654065219971457267207,stakeDelegatedWithdrawns
0x8923b89aa38b9339c1806968088fb8cbb19c65fb0ed06ad33dcd68b71935432a-210,12988082,210,0x5a8904be09625965d9aec4bffd30d853438a053e,0xfe5b5fb5830c875078abea43c800127a670bf9b2,2188171224262585205725,stakeDelegatedWithdrawns
0x5dfebcf2bc1f3bcf1594ad29125bedafc206582e434f1802bf304d39a5781adc-88,12988296,88,0x7b8f93130b7c610fb102f1e82e23ad978ed81702,0x97b099ad034a9640ef345cd1c23f2f9316bdb4c1,44078113296445446027236,stakeDelegatedWithdrawns
0x20ad8a2e3239716a5b2439e264075e8492b8dad6d5766ff82fce68dc450df584-57,12988669,57,0x5a8904be09625965d9aec4bffd30d853438a053e,0xdab5c5a4efa0d0e19e58a37e901a94977eebd5e2,360229292174598860668757,stakeDelegatedWithdrawns
0x5344af1fe8a4229b7b3d04b9e6cce5a0009d458383ffe5b6fadb8e1bea05aa46-582,12988831,582,0x5a8904be09625965d9aec4bffd30d853438a053e,0x7d73244e46e69cb7f89d823fac25b9951efb7f68,75626697417337437071627,stakeDelegatedWithdrawns
0x73efc7531459b6cfbf1b73a93920d5e118f0a8d1bdf96e24df9177602c8e310a-173,12988874,173,0x5a8904be09625965d9aec4bffd30d853438a053e,0x66f936dd2a3cea2c84a03098f056315f568137dc,51477643333400129379651,stakeDelegatedWithdrawns
0xc2e1d05363f396aa44392f26dbbd7ec04c191100f205475d7e769b556de62cad-409,12989460,409,0xb06071394531b63b0bac78f27e12dc2beaa913e4,0x27ef977bc447ad3451e41327abdb60ff7f1100e0,1191571544198131327153,stakeDelegatedWithdrawns
0x7d8a12d66a881ffd8c44ddfb556abb7067f7916924de74f052b8496cec6d89a7-368,12989465,368,0x5a8904be09625965d9aec4bffd30d853438a053e,0x27ef977bc447ad3451e41327abdb60ff7f1100e0,527824963718491622700,stakeDelegatedWithdrawns
0x9ee519bfd9893fe160b7c9692f4e088a7d88caa6b931304dc62fbb750b3ae01f-242,12989512,242,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,0x801c7f8a2c48c02c4c706227928c7a98d77ede5d,70707599900202666490278,stakeDelegatedWithdrawns
0x3cd640db7c1d4cb6392a4090ca8384afc9c50af1b61852f073649a6747344d4b-125,12989905,125,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,0x01da28f6e4d384bb3da87334ef6711d7ddf2ac6b,150367398765752870066560,stakeDelegatedWithdrawns
0xbd79a67fe1772808b7ea7e073e9c6cb11b06562331acae9e0a7fd3c756f915f8-290,12991083,290,0x5a8904be09625965d9aec4bffd30d853438a053e,0x1e5b75d762ebf26d6998999c1dc9bdbfacd456d2,1351778699399596289338,stakeDelegatedWithdrawns
0x6709a805f7a0a6c6378f55b51e065906779dab880efecfcd2e4ffa7d10669509-401,12991361,401,0xbfe2a198cb0cdfb50fb03cd932c7387ddb0d25aa,0xb384087b00f36f340ab9af0b5f311b629e3035ea,2993218824031193003230,stakeDelegatedWithdrawns
0x5d3db8869fd2c141ebb81561b67b32acb33d7812d4fb5f976f7786ac2d3b04a4-323,12992007,323,0x5a8904be09625965d9aec4bffd30d853438a053e,0x3c9cb7bda3671c891150b64b3ea9d21553d1e2b3,39000000000000000028453,stakeDelegatedWithdrawns
0xc5fcc390202589867cd1aaeb06b05a1da13d3a744a6fb04890cd07cd240496f1-433,12992099,433,0x27ca9cf008a217e828b4b39945034ff8450730d1,0x6d74b6411ebb7976e214245563435063fe9d298c,7462013207117385479438,stakeDelegatedWithdrawns
0x68a906c00e0fd19c1094abd7cb367f8ad16cb55c0f50bcb624d9f7b0c27622bb-279,12992180,279,0x85fe868adf7f5950b052469075556fb207e5372d,0x6f4d9c8cad44847bfcaa526ab8a89d49c6775430,24977890491779691563977,stakeDelegatedWithdrawns
0x8312cf5d76aa007b6f39655f0d2a13236d15787a1d916800c6ade71e5a208eb5-154,12992443,154,0x5a8904be09625965d9aec4bffd30d853438a053e,0x2d388116afd673b11054d6826d41187d2a288d54,12000000000000000008755,stakeDelegatedWithdrawns
0x12aefb27ae7ef4fd82ae3f3400386f87ed20ec9c21cc493cdd2ec3b5bbf11724-368,12992891,368,0x5a8904be09625965d9aec4bffd30d853438a053e,0xa83a5fa7a6cfed33c12a95624d77e108cf849f34,5309789849331632892765,stakeDelegatedWithdrawns
0x684d9a482c1cb41ed32817b2a60effbe985af35f8eafcfa0fc66a18738b730ce-274,12993135,274,0x4d6a8776a164776c93618233a0003e8894e7e6c2,0x4c79d49ae5d61a352449b9296d8b5236d5c30e81,1133017684076554375556,stakeDelegatedWithdrawns
0x53039e0cd01d78a58376faa87f5590201f61976d4b623e6f79114543a3cbc4da-197,12994148,197,0x5a8904be09625965d9aec4bffd30d853438a053e,0xe29b6ad7ecb8bbc798c7144dd0e4fdee11917ca8,25156143654284724542062,stakeDelegatedWithdrawns
0x08aadc4995ca477dc36ae465dc1222b2b05e4c0a30c8aeddbf1c7241bdab7eee-111,12994461,111,0x6125ea331851367716bee301ecde7f38a7e429e7,0x3b67b626b5763b60def60fd7c8b10915f8265274,1310667000000000000946568,stakeDelegatedWithdrawns
0x167752d1a57d77c0b86e9d6a2f0ccbf7be1505418881a675131a09b2fb60a31b-149,12994771,149,0xb06071394531b63b0bac78f27e12dc2beaa913e4,0xae14040e56586122aab78706ab803b2f49087b72,1916910780432559750376,stakeDelegatedWithdrawns
0xc85a34194d50a028f693bf3c7bfe42570653d28f06f7ee751e9adefadd9d2024-273,12995246,273,0x720a98087160bfdb282f695abe6f9ac966b03d43,0x2f1a943ab4e90b72e23232744e7bd510c44724ae,2036354662937368008471,stakeDelegatedWithdrawns
0x18c1c5d2319bd2a983362b584cbe962626ae1e6f5a4fc16793c8c0a041d279fe-136,12995291,136,0xc60d0c8c74b5d3a33ed51c007ebae682490de261,0xef4eff56e35b74623b0228853c13c64fda706a9d,1600000000000000001398,stakeDelegatedWithdrawns
0x7bebaa2944e36b137a09136b82df0e2652ac4cfb2f890cd6d561cdb257fb4bec-268,12995341,268,0x03db85e86779febdd96d96ba43ac48382fb1a88d,0x29821f0b595d49438a1657104808ff06753b3cea,4983237923273263237978,stakeDelegatedWithdrawns
0x66fe32d7481aae1d2e3f4503ce499863ec4bae69abbd6e6e6d24f1fb84bf09bd-19,12995351,19,0x5a8904be09625965d9aec4bffd30d853438a053e,0xc80ee3a45fc8612aae4421572d0176f5f30b79fb,27696337620801258542597,stakeDelegatedWithdrawns
0x5555928a4b0a5f0ceb78fc09ad4530492bf795c9f1f23b2c28d0d886ad51fa6e-238,12996785,238,0x011bdfea664ece919d895d174f57331460056236,0x4ffe4f14cec61edd720ad2855ff927137b3957e3,34978145935605661283063,stakeDelegatedWithdrawns
0x6e390e0e3a75c221a9cbcdd7d0931a84c92be719f4d9127559d9529345842907-634,12996983,634,0x5a8904be09625965d9aec4bffd30d853438a053e,0x037a350c5fa404f6bdf9f9062d9c5d780b45a01a,97668818583383346236438,stakeDelegatedWithdrawns
0x81a0e770e14e615959cfee390fb8ed26c5044f9feb5ce5baa0a461aebf2453c5-416,12996993,416,0x671bc7a0ffa02b0ee90ee03bcd11915df011503a,0x870e0fc44b871c673c69f597dc7b962a2e2cf90e,10000000000000000007926,stakeDelegatedWithdrawns
0x0200efc558aa42cf07edd0a70c54745e8ad41cd0ebda7430855b2be7da8bdf61-332,12997005,332,0x8a1729fe84c53c231c7ae53a5bec3f6e9953cb4b,0x870e0fc44b871c673c69f597dc7b962a2e2cf90e,10000000000000000001401,stakeDelegatedWithdrawns
0x5f0af6de01ac7833d33abeba177ab5976aba8332fe0620359abbac27b8a011c1-206,12997123,206,0x5a8904be09625965d9aec4bffd30d853438a053e,0xa8b1dba7c3b0fc7b9bbb8564999d845d59a93b32,80000000000000000058369,stakeDelegatedWithdrawns
0x73e14ddedc64fdfa662b6836574706ae11272ec660178bed452fcd9df131c3a1-343,12997204,343,0xd11e05240a50e2eedb03e72d4c9c6465bc05f2a4,0xdc7daef4d0751a9f6ec28b06d6d9475b13eb0918,6871501961670275887513,stakeDelegatedWithdrawns
