id,blockNumber,logIndex,eventTime,indexer,delegator,tokens,shares,until,type
0x2e6bac66c0cff62fe612ff808dc7f420fe8c3ae1ebfd6ef8c8c6328c8863c7b3-78,11619904,78,1610186191,0xbfe2a198cb0cdfb50fb03cd932c7387ddb0d25aa,0x1819eba4f13d2693756d38acf8d3e9aabbd8fdb5,5050169065927060514348,1094500000000000000000,54,stakeDelegatedLockeds
0x3cf7a236c75e24ba0c64a9943a5ee51100ecc413202beec5a02a49e386205cf0-62,11619971,62,1610187158,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,0xf0a8d7abcc0df2ee4a68c64e3e3e6620a8717884,107198871296618630567277,104283041639900828544521,54,stakeDelegatedLockeds
0xff580b7cf25e29e1c07d1599cbf227d2defcdd0583ac095214cda0a6c1a6843b-304,11620222,304,1610190717,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,0x808fc4d6d9fdf6e5eebcd486a078839e21bd2bd2,5016814088566711290520,4949902739704909465080,54,stakeDelegatedLockeds
0xaa9e20e5a62b8f7fdff4c731165b7378f538391435e1acfa1c3c5f1b4c697898-269,11620245,269,1610191025,0xc430be492ddeb6e761dbbd0e08bafe99f5064d90,0x808fc4d6d9fdf6e5eebcd486a078839e21bd2bd2,5025768272388868672109,4510731430863122574570,54,stakeDelegatedLockeds
0xeca7e55f2ca5dc9460555c37f09cb7a15389777ce711dfe2c41e7499035938c8-255,11620333,255,1610192267,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,0x049808d5eaa90a2665b9703d2246dded34f1eb73,10033628177133422581041,9899805479409818930160,54,stakeDelegatedLockeds
0xf7979ab21ca98d8c633e0bb823067f093d8a5818f76711e8d8922cfa4ec553f9-199,11621569,199,1610208836,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,0x4ace5811e9d0f282d7e7f2f1a4ed53020646ef99,1000000000000000000207,986662581534704987301,54,stakeDelegatedLockeds
0x246df51ea0edca790ca5485e40123cc2525d95b290daff1cfe92245daa12cfeb-217,11621626,217,1610209553,0x671bc7a0ffa02b0ee90ee03bcd11915df011503a,0x53cf707ef11cd213d8f1710996c22049a45b8215,1666649183555088597123,1641684891373623283324,54,stakeDelegatedLockeds
0x8c35f95f34cf41bf294d1a74d567c01984c06250bff18914df3e88373245e9ed-285,11623491,285,1610234032,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,0x63ff71a37d0c732e2b8e1777e38d79c1307bfa9e,20369522314837031774614,19762290437692509687695,54,stakeDelegatedLockeds
0x4da5185f018ffe95540e1fceb179247eb2b2acd2727a384092b129fa0766fc8e-193,11623535,193,1610234697,0x5a8904be09625965d9aec4bffd30d853438a053e,0xa522b71ffeb8ee984a96aa8f10766e1369a01f95,393898332735767994275,387653041333874678547,54,stakeDelegatedLockeds
0x2439f0fa4fde0729b57340b2ed51e96c98c00eae3aa1cb7ad7991059eb3e8015-165,11624246,165,1610244125,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,0xbe56d10f95bdd96b7d023ed812159dd6236f1361,1005367022966965415501,991958022270447135639,54,stakeDelegatedLockeds
0xe214270307d889db32c2f6286a28872e67b9a3bf4672d65f0c854e784c956036-250,11625469,250,1610260358,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,0xd65bf2af940035e571285504386514d4dd88353b,5021045296814616349887,4954077514557798406949,54,stakeDelegatedLockeds
0x45b9cacfd43c060a30ddd1b165de914d4dd3b6c5b0eee64a3bea2311fd2752af-173,11625558,173,1610261435,0x5a8904be09625965d9aec4bffd30d853438a053e,0x8410fb2d0cb776b9b6a6a3c911c220267b7f24d4,1678412023867290772536,1651800659181661793366,54,stakeDelegatedLockeds
0xab4049fc8e8daf29ce4c5ebfb96ab5d6027e10a168a460dd34e8ba0ab9168b37-203,11626364,203,1610272106,0x671bc7a0ffa02b0ee90ee03bcd11915df011503a,0x5ffd5cec88490d984d3f83496592b65c1225871c,5013875011916242471915,4938773519656286180310,55,stakeDelegatedLockeds
0xbb1479a3c7df618efc46d9eaea914385c3511651d00b3424db74d3c2421d61a5-266,11626377,266,1610272216,0xbe9d7c691792937ca7e2535652886ff390cc5b86,0x5ffd5cec88490d984d3f83496592b65c1225871c,5639853668147879900154,3052833268952366671902,55,stakeDelegatedLockeds
0x86b276c9d12a89084922c34acba61df3f255de56aacc4645856c2b8638dc468a-308,11626389,308,1610272388,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,0x5ffd5cec88490d984d3f83496592b65c1225871c,2095216805320290633037,2067272022012215362516,55,stakeDelegatedLockeds
0x89737c647e61e0d9ebacd023eaeb168a32bd3632a9115c4625dee30bf696780c-298,11626401,298,1610272577,0x5a8904be09625965d9aec4bffd30d853438a053e,0x5ffd5cec88490d984d3f83496592b65c1225871c,2012360134682793668835,1980453994437518882274,55,stakeDelegatedLockeds
0xffe3a3cb5b9ee75e7e95127ee274f927ffe1e3b5ec8bc90fb68c4a046fe6991d-68,11627493,68,1610286832,0x19fbac0891042be71ce60321a17720358575f580,0x115b72c42fa4d48777a26f612a26bdecf3d40b2d,303250112018491086416,193181275297690408453,55,stakeDelegatedLockeds
0xc06d27c4652a9bac44dfeb6c2df6eabcb71f9dda68657080a504f2a3f774eec7-281,11627556,281,1610287495,0x5a8904be09625965d9aec4bffd30d853438a053e,0x9dd19476503ba20be9718bb6863739c494e7dc32,197609677073611252972,194358649146162581843,55,stakeDelegatedLockeds
0x9388ab84100f4014ca16ec26bee84baed0728df50e75566d6f1f06a30c01ab46-274,11627660,274,1610288852,0x5a8904be09625965d9aec4bffd30d853438a053e,0x08d1e20be4dec06163275acd772be34c8f7075f3,10944267554803394054889,10764215039192620991976,55,stakeDelegatedLockeds
0x67fd4c42c07892f2c39a2da14e598259e0591d6be81272b77d4ceedd76b974dd-167,11627667,167,1610288981,0x19fbac0891042be71ce60321a17720358575f580,0x08d1e20be4dec06163275acd772be34c8f7075f3,1426151354150279525163,908509927757190024800,55,stakeDelegatedLockeds
0xf45dfe81ce72a17bad49e55990ae9382ac7197e43088f3545d069c4234a3e538-139,11628029,139,1610293636,0x63c560997b8338f2b033f3ffdcc0f7c680feec45,0x5a34f25040ba6e12daea0512d4d2a0043ecc9292,14943088215759242898806,5711889648952154491533,55,stakeDelegatedLockeds
0x1a717227bbc9062596721af9ea6867a3403646d12d919b26548ee6d01609ddd7-277,11628031,277,1610293658,0xbe9d7c691792937ca7e2535652886ff390cc5b86,0x5a34f25040ba6e12daea0512d4d2a0043ecc9292,15076889501785374321711,8161068100634664421709,55,stakeDelegatedLockeds
0x20404692c7e444f0841bc4c419c838b8f44bd0ee4f45fac1e5cd7daa8b0b67cc-284,11628031,284,1610293658,0xd9c7cdf09d868467d9f94f885dd68e850e278118,0x5a34f25040ba6e12daea0512d4d2a0043ecc9292,15039807812408370670978,13880558425651970998792,55,stakeDelegatedLockeds
0x9d46ebc2eaf2ead1f43ba588bce6d6b78d85685a490f62cc3ea3dc2a73dbd52b-132,11628037,132,1610293778,0x671bc7a0ffa02b0ee90ee03bcd11915df011503a,0x5a34f25040ba6e12daea0512d4d2a0043ecc9292,15017067129798617234699,14792130499321109226198,55,stakeDelegatedLockeds
0x86eccfcbca969c550b9a724be7d529f192443c3884be52ae07e71ac1d64c9dcc-116,11628290,116,1610297344,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,0xc7d9be62541dbc0140a47f4df4471c008c4aaf07,3007459397685622535490,2917804609160593483114,55,stakeDelegatedLockeds
0x923816914d2ef037ff5da5e2412e18914d5f8c4fabcb72576c03c73ae0f4173d-311,11628890,311,1610305222,0x720a98087160bfdb282f695abe6f9ac966b03d43,0x3daea67ca42464a078e9168ced2b97621c3cacdb,1195680881741983823157,1194292027133465108884,55,stakeDelegatedLockeds
0x1b9101eea71b629aaf0619a14a123029ef6321dd276e1886d070ef306e33258e-143,11629143,143,1610308533,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,0x42a96b08305048ca2c6fb6c9c889dc3bcb4d0259,100336281771334225809,98998054794098189301,55,stakeDelegatedLockeds
0x4964acdae0437db8824becc81a3dc888e54a42df2644262e9869f44c5644a06b-252,11629212,252,1610309358,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,0x54b6c3a7c2a3037cc51d9a926751b500c673c4df,1199470179306695091095,1163713006541345034563,55,stakeDelegatedLockeds
0x3bbc8ac84adbf0bc0b555740751b4d2fd7910caf9ab49b73dd6591abcd207bb4-346,11629615,346,1610314910,0x8e297141f9dc76f4d71741da1a1e47294cf0fde2,0xe64262a940f948abbe4236eb936e07aa7550a1ff,10393942380842992936691,10195274279191547199115,55,stakeDelegatedLockeds
0x34a49370368fc2247779222c58a48040283c9f1cfb2fd778481bc905229a2f74-302,11629866,302,1610318144,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,0x529109d3e06f2acfc520f27042274e8dcd44eddd,5729930685952549999999,5653508202616865940027,55,stakeDelegatedLockeds
0x339c6cb4fd4af0636eea1d22aea275ce1121d0f42ea3621a50bfb2c06a695d2c-31,11630047,31,1610320830,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,0x6b20ae8a2efe917b3b25b1a430f08f2fcd4bcff7,418427089717170811188,412846352524397364193,55,stakeDelegatedLockeds
0x086d8cda58c7751258873fff6d27544fa05fe8555ea84c513bdcd505ea07a581-182,11630295,182,1610324055,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,0x9ca3fc0c46ef1ad52c7ddc836606370e912f40e5,5462525622499999999999,5389669632395321364993,55,stakeDelegatedLockeds
0xaa90364461f8c59ef2e6d2bafaeacc8b605d717f97c1ef4d91de29f0780c3635-135,11630582,135,1610327810,0x5a8904be09625965d9aec4bffd30d853438a053e,0xd6c80be18029b2b9bc0943c2572a4386f4f10131,72258755435818163908,71069971387367842110,55,stakeDelegatedLockeds
0x24401027f07c0c165bb100583aaeba3040e8a3132404ba2d761be07ecb838c1d-307,11630775,307,1610330373,0xd9c7cdf09d868467d9f94f885dd68e850e278118,0x52d4d46e28dc72b1cef2cb8eb5ec75dd12bc4df3,1078098467975969769578,995000000000000000000,55,stakeDelegatedLockeds
0xb86ec85b99e24fc34e5ffaf409015dd32b04bb55ca03b470faca0ecd5198f8e6-122,11631976,122,1610346750,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,0xc5119db28adde44a8e1453e733381025a2910f7d,70598521183474081007302,68493922367691235000000,55,stakeDelegatedLockeds
0xb5e7c9cedc87da732255d56cc7e03ff1c66bd6323ef6d8ecbe360c040f120900-136,11633428,136,1610365665,0xc430be492ddeb6e761dbbd0e08bafe99f5064d90,0x5bb96c35a68cba037d0f261c67477416db137f03,10051536544777737344219,9021462861726245149141,56,stakeDelegatedLockeds
0x05a8df3891e645140e325e5b97c8a8b873de219dbec95d32653d38213b351845-137,11633671,137,1610368883,0x5a8904be09625965d9aec4bffd30d853438a053e,0xbec84a4e0c65b255dc7462c2a303a475111e2bda,11000000000000000002020,10812910013808781170148,56,stakeDelegatedLockeds
0xded55e15e421457c05e0d3ea7edd1c085a6e3e806beee3eb7c59f2fd8e4dec27-120,11635506,120,1610393009,0xb06071394531b63b0bac78f27e12dc2beaa913e4,0xff51712c8f5b7108d1896b94ce5c183659b82ef7,24934984178458736095048,24512814209947365145797,56,stakeDelegatedLockeds
0xb62d145a363a1f887b0451ef58f50737ed1ddbc138182bb63156045330c21ad2-194,11635552,194,1610393568,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,0xe816c2932724655782a81009cab64bc45446afb0,71809622071768410316057,70851867092362550000000,56,stakeDelegatedLockeds
0x50f1147882c350a0472f16e1ff8bfd9c0ce3f90ae23803e6f4040b5130e37e88-279,11636212,279,1610402194,0x8e297141f9dc76f4d71741da1a1e47294cf0fde2,0xe3f8276e5e1012da6dd186b82995d22cc662da49,3912481500844773158307,3837698974250067402925,56,stakeDelegatedLockeds
0x7018a4f679c12065a3b1384a40fd7e85f076e5a41d0b97ea0ae4ff0ce05678b2-128,11636213,128,1610402200,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,0x9af906c01f75154dd3402dfa441c7a4251c3201f,7273377065604018028997,7176368992024177742473,56,stakeDelegatedLockeds
0x6f6047372ded07c86ad28f3df22322fa76fde15118fe3e4278da83644cb79545-196,11636271,196,1610403114,0x5a8904be09625965d9aec4bffd30d853438a053e,0x76fbd3f8d609343f6a6ea32a29d6696e2ceccddb,8151290743765276133126,8012652118975125642851,56,stakeDelegatedLockeds
0x94dc1832c07163774df73e1208a944d08a00ca665c6101e6d8d307bb65afb5a8-114,11636674,114,1610408448,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,0xa4a1bc8c47ab8af831d043233974b1107ae87412,300634000000000000241093,291671858162216466652305,56,stakeDelegatedLockeds
0xcf2447c38ada0d918a2e752a2908697489bd2ce5fa305c7a08a18a4d5f985992-226,11636712,226,1610408931,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,0x9b921fad875b06183d3992a125026c89915d71f6,67251521687169644435963,66354560000000000000000,56,stakeDelegatedLockeds
0x52a4594a2805d82c4977a4b6a43646a3ee5d2793db189a6d96fc706b0459bc67-316,11637183,316,1610415430,0xa3276e7ab0a162f6a3b5aa6b3089accbaa65d12e,0xd145f93ea8931d73047eb68b346aa98ab0ced7a8,17114023724613574973203,16901204043812818399694,56,stakeDelegatedLockeds
0x27d6b150922231d67d0dec2dd5e8d02b1b8be5ac29dc49c4a300ac33710ca908-197,11637257,197,1610416363,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,0x8aef8de06aa03916eccd39d7552c81bbdf269349,400374943035969170029,395034974877679795888,56,stakeDelegatedLockeds
0x2a71266faac1170ebe610b84cf4387efe967a4df187cd14bc928419453ef93ad-190,11637490,190,1610419230,0x19fbac0891042be71ce60321a17720358575f580,0x2a096f8b6f19fda41dfa49abd0bce5e6f3b6f61c,20216674134566072427863,12878751686512693896928,56,stakeDelegatedLockeds
0x975ca08a967e06c885ac71998ce55845a1cb80374892d056e1134f26a7a45951-127,11637735,127,1610422356,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,0x2a096f8b6f19fda41dfa49abd0bce5e6f3b6f61c,2287762443254679636013,2257249598199806237698,56,stakeDelegatedLockeds
0xcd409c1b86505482fb059ad858e7ec2476a5991d88a44a357dc958aed7dab78e-134,11637979,134,1610425941,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,0x3e791cade64ecb1e78be4a5a99cde0b2fa51675d,12983622759688363674399,12810454749746871498835,56,stakeDelegatedLockeds
0x558654c71c228b64e0991aadc9eec730030ed4a05ddbc8ee21d0c2269ddea746-163,11638513,163,1610432754,0x5a8904be09625965d9aec4bffd30d853438a053e,0xc372945d451dd606f13dfc5c29c32889f810e825,1014599120254564364455,997342635218378071552,56,stakeDelegatedLockeds
0x6df9ecc4d4c3e4f54e91ac30cd18ec09ad0425e9b446930d337e3928bb3d95e7-191,11638718,191,1610435314,0x5a8904be09625965d9aec4bffd30d853438a053e,0x979bbe57afa352ad5b6ac507136f616cafe26cf7,2996936530800672454151,2945964093149449083174,56,stakeDelegatedLockeds
0xac792ff184eea19369b35b0040abc9f0461fb3c52e5d768e6ee9a49127060ba0-200,11638825,200,1610436821,0x4437e367cc68d87675148a9e4a1f052f0359c880,0x1d3b39714e1f855b2ae4b82a1a134273721442e2,2517201505897160507486,2503420000000000000000,56,stakeDelegatedLockeds
0xaa2ad85ad3b075d219da279df94e10d00cbc8c886eab35c69f1ce28188296da0-201,11639096,201,1610440632,0x671bc7a0ffa02b0ee90ee03bcd11915df011503a,0xcb721c001db0f40725dd3759c58a55dd882aac3d,169441586573663399003,166076019845370275029,56,stakeDelegatedLockeds
0xdab79413097d27d3ec47a0c32a147e9722b695f6471653280c747090ce81cf2e-203,11640326,203,1610457351,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,0xbc0e3a344a28ad0ac07e5838af6ecfe8b026e1e1,10082952760246771502262,9782371812047291225867,57,stakeDelegatedLockeds
0xf718d5eff782d81e98213068ece4edb6261e070549a9672dfee6f0b0287a6a38-168,11641588,168,1610473439,0x5a8904be09625965d9aec4bffd30d853438a053e,0x5087aafafe7bf7ac275aa8f82452f5e8ed5de685,14240236129313284253990,13990766360120619921326,57,stakeDelegatedLockeds
0x07b19448cff785d8ffe53e22c00d79d4cc5707c40b4f9349b89d7e86d8671882-174,11642162,174,1610480997,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,0xe937fd87b2b3ef4b4d4f274124d1687fbb690003,61476673014899999999,60656732901046169108,57,stakeDelegatedLockeds
0x01cad76827d2196e38463832a9b91d1466d386546d47e5e31022aecaadecf1af-268,11642664,268,1610487627,0x720a98087160bfdb282f695abe6f9ac966b03d43,0x9e2f2cc13c56d3b40f524af47da3404a352e23e4,2433604788956326528604,2425616025918321369819,57,stakeDelegatedLockeds
0x27514fc841b77e06126591883616e51da41460cb6cf06047e9a18c4498395db9-148,11642894,148,1610490533,0x7ed9d36539f349808c42187ed4e1753d5947db7a,0x0570436bcbb15259ceb7f86abbbaf7ab1eb67f4b,3095193787468111345314,2977110026296116193492,57,stakeDelegatedLockeds
0x901597332c921d166f3a3593f9c453a6a62cfad08d591271c686c8df71c1fe9d-173,11643753,173,1610502071,0x5a8904be09625965d9aec4bffd30d853438a053e,0xa93732731df985d1a8bbd9ddfeca88f80ae4d4f5,10059782076392533619754,9883548235188162420210,57,stakeDelegatedLockeds
0x6142d5b1657824639cca3face62e1cb9f2ab9279ee2d7268c5def384db39bd3e-167,11643769,167,1610502232,0xc430be492ddeb6e761dbbd0e08bafe99f5064d90,0xa93732731df985d1a8bbd9ddfeca88f80ae4d4f5,970714126421859728957,870693271168437017886,57,stakeDelegatedLockeds
0xa5c4f20d2d7ba6dcd2f85816fc06ecd4b863b7ebce824b7b60d211f990b3077e-268,11643841,268,1610503052,0xddc39dceb6d8fb94d8a9b59cf3bf9a1e7ae19034,0x3fc9daf4f83e6ca17295c1a7cd38a962570780ed,4975036351701038405603,4271210458050597176629,57,stakeDelegatedLockeds
0x8f6b429928f21a7a228d0db3b4bcdc8dbd1b1bb7f379485676ebe143369df35e-344,11644570,344,1610513382,0x671bc7a0ffa02b0ee90ee03bcd11915df011503a,0x144c704bf25f1865e4b24fd6596ffed7d92470b0,10046713199498339583265,9844103937861980378547,57,stakeDelegatedLockeds
0x32c5b1f2ffc15c2d403cff88251d7af768907489c8ec34e06a8c7107dda3cc70-49,11644578,49,1610513506,0xc430be492ddeb6e761dbbd0e08bafe99f5064d90,0x866c521883bc8cb7c59769e2a06ef38cc685915e,1109300585835012325133,995000000000000000000,57,stakeDelegatedLockeds
0x09577dd4321163fa9c07dcc9b6a8aee86c4fc7e563f33d1621f2e4196aac61c9-56,11644678,56,1610514712,0x5a8904be09625965d9aec4bffd30d853438a053e,0x5f3d68b286ba3212cbb1ebf030cef1e5736771a3,37753483999999999999999,37092093777662926093588,57,stakeDelegatedLockeds
0x737ae2481c8398f0321a44c1de12da0924436d475e1895c43488beed6b226cc1-83,11644805,83,1610516682,0x5a8904be09625965d9aec4bffd30d853438a053e,0xcf49b71d5a69e9bc156702866be5a5e4888a32c5,1000000000000000000500,982481346030552468009,57,stakeDelegatedLockeds
0xa7b50bdc9c7cb4302d194fd3fe939379b970d61dbf32e8f922211ddb44dedbfa-135,11644807,135,1610516688,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,0x2f0d5918af0d12631df3fd45270ac3153c48f38b,17046875556117729494914,16819514243299978697582,57,stakeDelegatedLockeds
0xf6c1790a756254d86749077dae8dc65c0c4b91c3c7b2b1b2e4b096fe50470270-147,11644870,147,1610517421,0x5a8904be09625965d9aec4bffd30d853438a053e,0x6124b8c076503572736772a8a1ab225c086805d4,8241979558931522837321,8097591171015341691797,57,stakeDelegatedLockeds
0xb31df19d94592a6cd66802a2d8e4f0445eee3b99211ea8cbe2731cfba5a13461-163,11645425,163,1610524590,0x45874192929530cd4e3dd0624df05bee3c13974f,0x6b3d634598ac3956e5b9acb11baed5755510b5fd,1167122827913383310923,1137673110909953666531,57,stakeDelegatedLockeds
0x902a74ca9666a1de159e9b6eff7576e706dfffd62ac8939a3fd61788c6dd02ca-167,11645591,167,1610527136,0x5a8904be09625965d9aec4bffd30d853438a053e,0x5ba8be640c84e294bd7285b4d7a676ed8e1ff2ec,3531572410227080893865,3469704015204264853606,57,stakeDelegatedLockeds
0x4088a446bfcd91cc7bf702c1006e51c162997bf074f7d38f05494406edbeaec9-258,11645633,258,1610527599,0x6980fd6c85a98df8180123951e46d673b456699c,0x1143ef4697e8c2b7748ae345b355818e8bbe5a36,287744585356606962450,287555000000000000000,57,stakeDelegatedLockeds
0xa2b407286754e333fa0542f5f80ab9a4eb06763f5f8515141b244f2e840b5527-109,11645663,109,1610527970,0x5a8904be09625965d9aec4bffd30d853438a053e,0x801ac82514eec0f88b3ad0fda0b4de9330e2a276,6755839592061344108132,6637486375974927843618,57,stakeDelegatedLockeds
0xa0cba18880e0875dd84926ddc46fd5f2039def057e39e8abc5d44ff76a60b3f4-94,11646126,94,1610534411,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,0xf2efc7b78168abc6a5be99e5624c64f2499d91fc,481771674673080100948,475346084243239260711,57,stakeDelegatedLockeds
0xdf1d291d38e055d5fd32872d988a9da4a68ddec4ac73f553a68f30ec10cb7952-162,11646426,162,1610538751,0x720a98087160bfdb282f695abe6f9ac966b03d43,0x8b5e4c55cfaba6fc41978ad506e1bd506391fcce,26939809340838000012842,26851374376340214831571,58,stakeDelegatedLockeds
0x8a7bddf622f6d1b7a78681e344fbbf6e89f71d656767404298a89c113bbad446-8,11646555,8,1610540352,0x79c813f6b6a84b4ab7258db617612f06bde25498,0x66a675837c9779fdfa64fd96020b2de3e092350f,12186074880047173036392,9245155314146861950283,58,stakeDelegatedLockeds
0xec83923612118c17079540d29c14165bafd0fc42fc20163fd1332a337c3553eb-121,11646716,121,1610542378,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,0x0013aa2fb5ec916660b38f1d53d4fc9bf8ef8a84,30000000000000000006246,29599877446041149619059,58,stakeDelegatedLockeds
0xb3f810cabe2188efa03a38865872a7c8c7657a4bddfc919cb56b5355f4a705fe-207,11646745,207,1610542858,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,0x807052552f23bb5a3529765e159c957467d96ff7,7000000000000000001456,6906638070742934911113,58,stakeDelegatedLockeds
0x900049092e73e0fb1f7de5e72f276adda071983240c4543d270939669836bcff-211,11648280,211,1610562047,0x671bc7a0ffa02b0ee90ee03bcd11915df011503a,0x5e4b14a7b53aba57245e1f942577a46abf2122cd,567757244184618296960,556307442269432391037,58,stakeDelegatedLockeds
0xeb5695b0fd9001406bd4712d4f7518ce1935056d432a87b9759c608c91fee7bc-172,11648763,172,1610568495,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,0xfe5a135b48e63b8b1c0504ae83d86f49f4ce65f6,3450162499990049999999,3404146238954414302357,58,stakeDelegatedLockeds
0xa79c48306328753cc70f527a55fc5b8f0657ce61ee255a6d2e48152c7c7fbb83-51,11648802,51,1610568947,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,0xe4f6b7ae0522e0d220da155ecf05cb2e23eb7d54,10500000000000000002185,10359957106114402366670,58,stakeDelegatedLockeds
0x96f83b6a347723b4e59913a62cee4cc572180251095f93ff78b58417e7ccdf00-176,11648808,176,1610568999,0x5a8904be09625965d9aec4bffd30d853438a053e,0xae97f9182c38c8913b1a643d3a03aec3d2f742e4,15828971507321941317947,15543354126290161003133,58,stakeDelegatedLockeds
0x0757be5b079b4ca32384a229a5927bd278e59eceade8b22a47bb0bf8834809e1-175,11648853,175,1610569428,0x5a8904be09625965d9aec4bffd30d853438a053e,0x7af161fc385e7bd57f643011fa1bc83a30bf25f2,603366830140594525567,592479701198168371174,58,stakeDelegatedLockeds
0x3f3a81bf5284cfc9692b0ad3bdec6f572b30c2217e64b03e891f602544e03fdf-191,11649239,191,1610574156,0x5a8904be09625965d9aec4bffd30d853438a053e,0xd7112a8aef61222bc1a5ccc14b314aa71db16af7,64015447516553060849238,62860355130620231808783,58,stakeDelegatedLockeds
0x77729274ced0b797b2ebb9dc0286433772beea5ce898baccd09748c1fef7918a-273,11649509,273,1610577603,0xf4a097ce3a4efbd1748b2ef2076813961e4e6fa7,0xd21b6b2ae0254060044024dc7e6929e8e08f07b9,2824634172806543498070,2388000000000000000000,58,stakeDelegatedLockeds
0x138559d59dc2da61b76d1973d18bedcb91c3723ab617aca250bda0a1a3336542-194,11649766,194,1610580806,0x62a0bd1d110ff4e5b793119e95fc07c9d1fc8c4a,0x29717eb79b59f9610c036ea50741153a8826d5ff,18730062954437357549343,17725451389326634062739,58,stakeDelegatedLockeds
0xf4bbbf25d493ab9d08a72c3f176da34fdac1fbf697430ab450702badbaf3e9e3-245,11652890,245,1610622885,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,0x4c383e2e7bf4b8ad0656bb2f61aab90b07ccae3b,389599997562158671526,383579491403680966511,59,stakeDelegatedLockeds
0xafa6f7378e7b57d97f9f706857ecb3cbc587d53e9862b632cff3f5115e35bb82-97,11653033,97,1610624863,0x8e297141f9dc76f4d71741da1a1e47294cf0fde2,0xc95932d5a11ecb8eb776ee4ef062888008e9b84d,24967974773738072759945,24438599969028715842036,59,stakeDelegatedLockeds
0x0dbb322bdc6476dca2eafe312f672279f659d88521b522a7e83ae2a200cc42ec-211,11653137,211,1610626254,0x63c560997b8338f2b033f3ffdcc0f7c680feec45,0xacd403d685424b20cf0971348ed823833915b56c,7035362658959524483917,2662344744614697109917,59,stakeDelegatedLockeds
0x405e8686157cf7d3b38ba3450024d5d4e50d9a408a471b063888e6d2edb62234-350,11653149,350,1610626377,0x1692a8710dcf0dce24bd34c028479176b97ee9ef,0xacd403d685424b20cf0971348ed823833915b56c,7025235434943287087090,6716940294043392297031,59,stakeDelegatedLockeds
0x0adb0756c126a372916bb354b5b49177ba8e3b795f5cda2236f540dae34a4141-175,11653157,175,1610626485,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,0xacd403d685424b20cf0971348ed823833915b56c,6992820469064386412020,6884760102117350680980,59,stakeDelegatedLockeds
0xb142657c93c9f1aa1307d2d488a23902cc005827563af66b17f7761dc0e3dd5a-164,11653214,164,1610627166,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,0x2416f8e669e667f276474c3c052e613eb1d17e8c,9989743527234837731458,9835371574453358115686,59,stakeDelegatedLockeds
0xf8b9dcb66a78e621b797de7686b8aabd33f7326e96ea3a2c6541810042da855e-144,11653669,144,1610633474,0x6980fd6c85a98df8180123951e46d673b456699c,0x63f8168f665f79101a0e0da2313cd1391e1c5e27,4978280023470708692911,4975000000000000000000,59,stakeDelegatedLockeds
0x9e638af9588b628be184e7325438fa8af572b1ffb5b7e5c453c7a27aba31b300-260,11653808,260,1610635327,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,0x81dd719fd7efb19d12740b8057c0e363bee35b4a,1182553725240239575462759,1145280820000000000000000,59,stakeDelegatedLockeds
0x0ae55fd343637826ad0d94ceb0b4c84ff989c6209ada417e970f872cb0a40adc-257,11653901,257,1610636646,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,0x2799351f8820b9535fdbbcda38b693907b3a5621,5538355663115968161446,5363792257317108020836,59,stakeDelegatedLockeds
0xe06ccc7f47127e67399aca25299ec5370ce4f80c270c7ae52a485c6a501bad1d-51,11654300,51,1610641977,0x55f3dcdaf0b73f7f0c761a9070d8865f37986e2c,0xa85341c7951d60615839661eb8657e95b8abab6b,5472500000000000000000,4971706138425446046728,59,stakeDelegatedLockeds
